iteration,time_s,fps,collect_s,update_s,reward_per_step,value_loss,surrogate,entropy,kl,lr,std,symmetry,ep_tracking_lin_vel,ep_tracking_ang_vel,ep_lin_vel_z,ep_ang_vel_xy,ep_orientation,ep_base_height,ep_torques,ep_torque_limits,ep_dof_vel,ep_dof_acc,ep_action_rate,ep_dof_pos_limits,ep_alive,ep_hip_pos,ep_contact,ep_feet_swing_height,ep_contact_no_vel,ep_stand_still,ep_termination,ep_length_s,unstable_resets
5983,1269.3,7401,2.8,0.52,0.03265,0.00297,-0.01008,4.6681,0.01562,0.00017,0.41512,0.01229,0.82459,0.56266,-0.0204,-0.02022,-0.00762,-0.00467,-0.03804,-0.00356,-0.0364,-0.02573,-0.0638,-0.00479,0.14178,-0.01809,0.27956,-0.01301,-0.01528,-0.02545,0.0,18.90444,0
5984,1272.6,7512,2.79,0.48,0.0326,0.00555,-0.00468,4.64663,0.01299,8e-05,0.41476,0.01224,0.73334,0.49789,-0.02139,-0.01838,-0.00678,-0.00364,-0.03291,-0.00324,-0.03122,-0.02281,-0.0558,-0.00518,0.12537,-0.01387,0.21448,-0.01013,-0.01334,-0.04302,-0.00833,16.71611,0
5985,1275.7,7854,2.62,0.51,0.02896,0.04239,-0.01004,4.64292,0.0114,0.00017,0.41478,0.01324,0.73365,0.50332,-0.01996,-0.01738,-0.00674,-0.00324,-0.03277,-0.003,-0.03067,-0.02237,-0.05733,-0.00394,0.12643,-0.01332,0.21063,-0.01024,-0.0127,-0.04032,0.0,16.85695,0
5986,1278.8,8088,2.52,0.51,0.02643,0.02234,-0.00829,4.65227,0.01469,8e-05,0.41507,0.02189,0.62027,0.42467,-0.02177,-0.0159,-0.0063,-0.00451,-0.02968,-0.00305,-0.02783,-0.01904,-0.04825,-0.0046,0.10762,-0.01352,0.21358,-0.01093,-0.01372,-0.01709,-0.01667,14.34889,0
5987,1282.1,7409,2.94,0.38,0.02974,0.01786,-0.00881,4.65866,0.0156,0.00011,0.4153,0.01616,0.69516,0.47528,-0.01764,-0.01726,-0.00641,-0.00412,-0.03191,-0.00311,-0.03021,-0.02147,-0.05405,-0.00235,0.12064,-0.01459,0.22038,-0.01057,-0.0143,-0.02787,-0.01176,16.08598,0
5988,1286.0,6302,3.37,0.53,0.03123,0.00436,-0.00628,4.65923,0.01551,8e-05,0.41516,0.01352,0.66594,0.45775,-0.02718,-0.01862,-0.00766,-0.0051,-0.03381,-0.00381,-0.03342,-0.02121,-0.05411,-0.0067,0.11698,-0.01705,0.242,-0.01407,-0.01661,-0.00713,-0.01111,15.59722,0
5989,1290.3,5717,3.71,0.59,0.03228,0.00541,-0.00674,4.65133,0.01424,0.00011,0.41473,0.0127,0.71561,0.49306,-0.01832,-0.01812,-0.00666,-0.00505,-0.03457,-0.00313,-0.03225,-0.02177,-0.05674,-0.00343,0.12431,-0.01562,0.24971,-0.01169,-0.01393,-0.01308,0.0,16.57437,0
5990,1294.3,6134,3.49,0.52,0.03221,0.01752,-0.00412,4.64539,0.01575,2e-05,0.41467,0.01251,0.74801,0.5092,-0.02,-0.01832,-0.00672,-0.00459,-0.03508,-0.00344,-0.03296,-0.0226,-0.05882,-0.00435,0.12924,-0.01553,0.26566,-0.01203,-0.01584,-0.01207,-0.01,17.23142,0
5991,1298.2,6282,3.39,0.52,0.03247,0.01004,-0.00756,4.6483,0.01014,0.00011,0.41483,0.01191,0.75033,0.5135,-0.01924,-0.01886,-0.00766,-0.00509,-0.03535,-0.00341,-0.0325,-0.0224,-0.0582,-0.00533,0.129,-0.01672,0.26967,-0.01314,-0.01389,-0.00924,-0.01111,17.19944,0
5992,1302.0,6456,3.24,0.57,0.03216,0.01011,-0.00718,4.65278,0.01229,8e-05,0.41491,0.01298,0.71611,0.49291,-0.01776,-0.01791,-0.00686,-0.00432,-0.0342,-0.00346,-0.03159,-0.02199,-0.05645,-0.00375,0.12418,-0.01536,0.25539,-0.01211,-0.01354,-0.01027,-0.00417,16.5575,0
5993,1305.8,6514,3.34,0.43,0.03224,0.00743,-0.00707,4.65146,0.01159,5e-05,0.4148,0.0133,0.62581,0.43252,-0.01872,-0.01647,-0.00659,-0.00377,-0.03014,-0.00331,-0.02847,-0.01944,-0.04977,-0.00636,0.10987,-0.01428,0.20828,-0.00946,-0.01363,-0.01902,-0.01778,14.64956,0
5994,1309.4,6743,3.12,0.52,0.03243,0.00654,-0.00731,4.64583,0.01216,0.00017,0.41445,0.01189,0.64491,0.44425,-0.01945,-0.01663,-0.00688,-0.00435,-0.03219,-0.00383,-0.03004,-0.02042,-0.05148,-0.00404,0.11363,-0.01532,0.222,-0.01108,-0.01542,-0.01715,-0.00667,15.15044,0
5995,1313.0,6901,3.01,0.55,0.031,0.04366,-0.00752,4.63713,0.0159,0.00026,0.41456,0.01226,0.6509,0.44688,-0.02387,-0.01655,-0.00719,-0.00385,-0.03048,-0.00334,-0.02862,-0.02003,-0.05126,-0.00542,0.1126,-0.01341,0.20484,-0.01071,-0.01248,-0.02791,-0.01846,15.01385,0
5996,1316.0,8111,2.56,0.47,0.02631,0.01832,-0.01203,4.64893,0.01656,0.00011,0.41495,0.0196,0.77888,0.535,-0.02244,-0.01984,-0.0077,-0.00458,-0.03725,-0.00431,-0.0354,-0.02433,-0.06155,-0.00415,0.13539,-0.01667,0.26872,-0.01248,-0.01603,-0.01631,-0.0037,18.05167,0
5997,1319.4,7191,2.93,0.49,0.02836,0.02154,-0.00932,4.65708,0.01479,0.00011,0.41527,0.0189,0.75479,0.51903,-0.02138,-0.01853,-0.00715,-0.00467,-0.03663,-0.00356,-0.03547,-0.02452,-0.06035,-0.00425,0.1311,-0.0145,0.25162,-0.01166,-0.01719,-0.02639,-0.00351,17.48061,0
5998,1323.1,6776,3.12,0.5,0.03035,0.02095,-0.00627,4.66866,0.01423,3e-05,0.4155,0.01612,0.66122,0.4508,-0.01487,-0.01602,-0.00581,-0.00449,-0.03118,-0.0033,-0.02889,-0.02007,-0.05127,-0.00387,0.1133,-0.01398,0.23711,-0.01078,-0.01335,-0.00586,-0.01042,15.10667,0
5999,1327.1,6108,3.41,0.61,0.03138,0.00929,-0.00728,4.67366,0.01018,0.00011,0.41571,0.0132,0.78034,0.53645,-0.02344,-0.02002,-0.0083,-0.00554,-0.03765,-0.00408,-0.03531,-0.02435,-0.06181,-0.00439,0.13615,-0.01662,0.24969,-0.01267,-0.01813,-0.0334,-0.01556,18.15378,0
6000,1331.0,6322,3.39,0.49,0.03191,0.01217,-0.00705,4.67696,0.01254,8e-05,0.41583,0.01256,0.72109,0.50089,-0.02683,-0.02086,-0.00841,-0.00524,-0.03677,-0.00472,-0.03599,-0.02382,-0.05894,-0.00655,0.12871,-0.01955,0.24201,-0.01374,-0.01723,-0.03212,-0.00667,17.16178,0
6001,1334.6,6867,3.09,0.49,0.03231,0.00916,-0.00743,4.68019,0.01208,0.00011,0.41594,0.01228,0.80866,0.554,-0.02418,-0.02045,-0.00889,-0.00465,-0.03846,-0.00443,-0.03612,-0.02525,-0.06429,-0.00525,0.14102,-0.01603,0.25917,-0.01188,-0.01794,-0.04267,-0.00667,18.80333,0
6002,1338.2,6806,3.12,0.49,0.03257,0.00255,-0.00865,4.67274,0.01447,0.00017,0.41528,0.01201,0.60078,0.40926,-0.01762,-0.01568,-0.00606,-0.00374,-0.02906,-0.00314,-0.02782,-0.0201,-0.04799,-0.00469,0.10656,-0.01358,0.17129,-0.0082,-0.01418,-0.04674,-0.01429,14.20786,0
6003,1342.2,6253,3.39,0.54,0.03262,0.02216,-0.00486,4.65671,0.01576,5e-05,0.41514,0.01217,0.8164,0.55783,-0.01936,-0.01969,-0.00862,-0.00449,-0.03751,-0.00357,-0.03314,-0.02476,-0.06287,-0.00428,0.14071,-0.016,0.24855,-0.01277,-0.01372,-0.04526,0.0,18.76167,0
6004,1346.2,6126,3.47,0.54,0.03224,0.01316,-0.00573,4.66149,0.01274,0.00017,0.4155,0.01239,0.7162,0.49733,-0.02,-0.01931,-0.00791,-0.00487,-0.03582,-0.00367,-0.03344,-0.02257,-0.05722,-0.00592,0.12537,-0.01674,0.25421,-0.01176,-0.01422,-0.01284,-0.00972,16.71542,0
6005,1350.2,6072,3.51,0.54,0.03217,0.00757,-0.00571,4.66798,0.01398,8e-05,0.41556,0.01251,0.74719,0.51173,-0.02546,-0.02084,-0.00957,-0.00586,-0.03644,-0.00435,-0.03414,-0.02337,-0.05948,-0.0071,0.13143,-0.02022,0.2457,-0.01401,-0.01686,-0.02598,-0.01961,17.52373,0
6006,1353.9,6649,3.18,0.52,0.02822,0.02696,-0.0092,4.66767,0.0114,0.00017,0.41567,0.01384,0.80984,0.55619,-0.02126,-0.02034,-0.00805,-0.00565,-0.03888,-0.00423,-0.03647,-0.02487,-0.06394,-0.00348,0.14038,-0.01569,0.27539,-0.01258,-0.01795,-0.02089,0.0,18.71769,0
6007,1357.4,7051,2.97,0.51,0.02753,0.04296,-0.00733,4.673,0.01846,2e-05,0.41587,0.02227,0.77995,0.5305,-0.01845,-0.01908,-0.00759,-0.00491,-0.03607,-0.00369,-0.03321,-0.02366,-0.06094,-0.00293,0.13383,-0.01678,0.26405,-0.01293,-0.01454,-0.01998,0.0,17.84394,0
6008,1361.1,6594,3.21,0.52,0.02943,0.01565,-0.00815,4.68148,0.01276,0.00011,0.41638,0.01715,0.75079,0.51117,-0.01836,-0.01803,-0.00744,-0.00497,-0.03534,-0.00357,-0.03108,-0.02262,-0.05908,-0.00356,0.12983,-0.01576,0.22031,-0.01049,-0.01441,-0.04523,-0.01905,17.31071,0
6009,1364.9,6477,3.29,0.51,0.0314,0.0066,-0.00734,4.69418,0.01458,8e-05,0.41655,0.01427,0.75544,0.51819,-0.02441,-0.02015,-0.00862,-0.00479,-0.03698,-0.0043,-0.03492,-0.02381,-0.06044,-0.00812,0.13268,-0.01883,0.24833,-0.01284,-0.01693,-0.02831,-0.0125,17.69021,0
6010,1368.7,6503,3.27,0.51,0.03239,0.00486,-0.00613,4.68245,0.01441,0.00026,0.4158,0.01183,0.63848,0.43435,-0.01963,-0.01657,-0.0069,-0.00462,-0.03069,-0.0035,-0.02844,-0.0196,-0.05111,-0.00398,0.11079,-0.01496,0.2072,-0.00985,-0.01351,-0.02185,-0.01333,14.772,0
6011,1372.3,6866,3.08,0.5,0.03263,0.00276,-0.00805,4.66025,0.01487,0.00011,0.41525,0.01217,0.74955,0.5135,-0.02361,-0.02039,-0.0089,-0.00463,-0.03638,-0.00396,-0.03585,-0.02483,-0.06007,-0.0038,0.13096,-0.01831,0.25582,-0.01272,-0.01783,-0.01615,-0.00625,17.46125,0
6012,1375.9,6704,3.15,0.52,0.03293,0.00538,-0.00665,4.64422,0.01308,0.00017,0.41471,0.01202,0.77749,0.53187,-0.01729,-0.01863,-0.00807,-0.00535,-0.03624,-0.00324,-0.0335,-0.02336,-0.06033,-0.00273,0.13392,-0.01548,0.26336,-0.01213,-0.01698,-0.02084,0.0,17.85654,0
6013,1379.8,6414,3.31,0.52,0.03288,0.00451,-0.00504,4.62591,0.01581,0.00011,0.41421,0.01244,0.76887,0.52615,-0.02022,-0.01956,-0.00859,-0.00551,-0.03752,-0.00434,-0.03433,-0.02389,-0.0607,-0.00413,0.13336,-0.01763,0.26499,-0.01266,-0.01625,-0.01578,0.0,17.78144,0
6014,1383.8,6101,3.49,0.54,0.03274,0.02198,-0.00649,4.61851,0.01458,8e-05,0.41428,0.01203,0.77537,0.53076,-0.0198,-0.01939,-0.00807,-0.00488,-0.03721,-0.00369,-0.03382,-0.02372,-0.06111,-0.003,0.13453,-0.01819,0.26144,-0.01234,-0.01619,-0.0247,0.0,17.93768,0
6015,1387.4,6901,3.06,0.51,0.032,0.0113,-0.0069,4.62739,0.01533,0.00017,0.4146,0.01346,0.56958,0.3969,-0.02045,-0.01721,-0.00723,-0.00439,-0.02898,-0.0032,-0.02735,-0.01835,-0.04608,-0.00933,0.10113,-0.01585,0.21246,-0.01077,-0.01353,-0.00486,-0.04444,13.4837,0
6016,1390.8,7158,2.94,0.5,0.03012,0.04085,-0.00862,4.63716,0.01367,0.00017,0.41487,0.01372,0.66832,0.45537,-0.01833,-0.01713,-0.00644,-0.00433,-0.03153,-0.00339,-0.0294,-0.02088,-0.05295,-0.00728,0.11526,-0.01509,0.21193,-0.00987,-0.014,-0.02831,-0.02857,15.36857,0
6017,1393.8,8086,2.57,0.47,0.02702,0.02338,-0.00904,4.64734,0.01558,5e-05,0.41508,0.02102,0.68193,0.47066,-0.0206,-0.01805,-0.00751,-0.00551,-0.0334,-0.00389,-0.03023,-0.02114,-0.05443,-0.00664,0.11912,-0.01527,0.22508,-0.01104,-0.01464,-0.02429,-0.01786,15.88321,0
6018,1397.2,7395,2.83,0.5,0.0294,0.02348,-0.00856,4.65267,0.0129,8e-05,0.41529,0.01891,0.73755,0.50926,-0.02014,-0.01964,-0.00763,-0.00554,-0.03666,-0.00387,-0.03371,-0.02288,-0.05896,-0.00418,0.12961,-0.01755,0.26486,-0.01229,-0.01688,-0.0135,-0.00794,17.28097,0
6019,1400.6,7216,2.9,0.5,0.03127,0.02653,-0.00752,4.66293,0.01567,8e-05,0.41578,0.0158,0.70771,0.48238,-0.01845,-0.01858,-0.00751,-0.00417,-0.03409,-0.00348,-0.03175,-0.0224,-0.05599,-0.0027,0.12299,-0.01634,0.22621,-0.01169,-0.01481,-0.02656,-0.01053,16.39825,0
6020,1404.0,7118,2.98,0.47,0.03105,0.00824,-0.00735,4.67449,0.01368,0.00011,0.41603,0.01553,0.69614,0.48079,-0.0209,-0.0181,-0.00758,-0.00506,-0.03456,-0.00358,-0.03087,-0.02137,-0.05573,-0.00643,0.12109,-0.01576,0.24584,-0.01259,-0.01393,-0.01093,-0.02863,16.14596,0
6021,1407.6,6776,3.14,0.49,0.0324,0.01439,-0.00571,4.67862,0.01572,5e-05,0.41611,0.01339,0.69096,0.47377,-0.01892,-0.01754,-0.00714,-0.00512,-0.03344,-0.00353,-0.0302,-0.02119,-0.05532,-0.00448,0.12053,-0.01425,0.21956,-0.00969,-0.01525,-0.03289,-0.01176,16.07059,0
6022,1411.2,6886,3.06,0.5,0.03198,0.01342,-0.0063,4.68303,0.01261,8e-05,0.41623,0.01379,0.65525,0.45192,-0.01882,-0.01619,-0.00696,-0.00427,-0.03163,-0.00318,-0.02813,-0.02011,-0.05235,-0.00571,0.11398,-0.01364,0.20721,-0.01061,-0.01333,-0.02561,-0.01429,15.1973,0
6023,1414.7,7076,2.99,0.49,0.03189,0.01377,-0.00716,4.68623,0.01452,0.00011,0.41638,0.01428,0.78707,0.53797,-0.02207,-0.02002,-0.00897,-0.00501,-0.03738,-0.00351,-0.03331,-0.02406,-0.0617,-0.0056,0.13657,-0.01769,0.24789,-0.01288,-0.01445,-0.03362,-0.015,18.20925,0
6024,1418.1,7131,2.93,0.52,0.03215,0.00508,-0.00966,4.68774,0.01499,8e-05,0.41628,0.01311,0.61843,0.42913,-0.01997,-0.01728,-0.00696,-0.00442,-0.03056,-0.00296,-0.02946,-0.02027,-0.05016,-0.00479,0.10966,-0.01484,0.21824,-0.01052,-0.01418,-0.01309,-0.00926,14.62078,0
6025,1421.6,7134,2.95,0.49,0.03237,0.0065,-0.00635,4.68037,0.01273,0.00017,0.41593,0.01242,0.64777,0.44175,-0.01765,-0.01703,-0.00664,-0.00407,-0.03063,-0.00324,-0.02876,-0.02048,-0.05159,-0.00346,0.11259,-0.01455,0.21512,-0.01078,-0.01373,-0.02361,-0.00625,15.01146,0
6026,1425.1,7016,3.02,0.49,0.03277,0.00448,-0.00493,4.67333,0.01417,3e-05,0.41577,0.01204,0.77355,0.52928,-0.02268,-0.01908,-0.00794,-0.00577,-0.03672,-0.0043,-0.03322,-0.02399,-0.06095,-0.00309,0.13464,-0.01644,0.22834,-0.01215,-0.01681,-0.04489,0.0,17.95143,0
6027,1428.2,7851,2.63,0.5,0.02725,0.04041,-0.00786,4.67124,0.01125,0.00011,0.41583,0.01739,0.72317,0.49363,-0.01846,-0.019,-0.00752,-0.00489,-0.03499,-0.00364,-0.03203,-0.02231,-0.05773,-0.00304,0.12541,-0.01609,0.23898,-0.01129,-0.01632,-0.02234,0.0,16.72119,0
6028,1431.3,7869,2.64,0.48,0.02737,0.01667,-0.00927,4.67785,0.0151,0.00011,0.4161,0.02107,0.77127,0.53028,-0.02097,-0.01992,-0.00843,-0.00588,-0.03721,-0.00393,-0.03357,-0.02398,-0.06108,-0.00609,0.13439,-0.01756,0.23756,-0.01174,-0.0167,-0.04043,-0.03158,17.91807,0
6029,1434.7,7254,2.88,0.51,0.03061,0.01104,-0.00686,4.68318,0.01454,5e-05,0.41613,0.01599,0.76406,0.52583,-0.01805,-0.01886,-0.00733,-0.005,-0.03507,-0.00321,-0.03082,-0.02271,-0.05901,-0.00425,0.13128,-0.01554,0.23679,-0.01171,-0.01371,-0.03717,-0.01176,17.50343,0
6030,1438.1,7235,2.89,0.51,0.03167,0.01494,-0.00613,4.68603,0.01137,8e-05,0.41623,0.01365,0.65766,0.45111,-0.02383,-0.0182,-0.00737,-0.00455,-0.03218,-0.00342,-0.03008,-0.02132,-0.05228,-0.00508,0.11522,-0.01639,0.22076,-0.01353,-0.01311,-0.02288,-0.01786,15.36214,0
6031,1441.6,7111,2.95,0.51,0.0325,0.01275,-0.00751,4.69321,0.01493,8e-05,0.41649,0.01251,0.70881,0.49141,-0.024,-0.01834,-0.00844,-0.00499,-0.03445,-0.00353,-0.0306,-0.02183,-0.05617,-0.00485,0.12322,-0.01464,0.23813,-0.01199,-0.01388,-0.02476,-0.00667,16.42956,0
6032,1445.1,6935,3.05,0.5,0.03232,0.00847,-0.00621,4.6985,0.01371,0.00011,0.41659,0.01281,0.81277,0.55774,-0.01764,-0.0186,-0.00744,-0.00474,-0.03691,-0.00328,-0.03174,-0.02373,-0.06298,-0.00215,0.13886,-0.01461,0.23418,-0.0112,-0.01481,-0.04578,-0.00294,18.5152,0
6033,1448.5,7193,2.92,0.5,0.03262,0.00365,-0.00647,4.69883,0.01358,0.00011,0.41638,0.01266,0.71978,0.49274,-0.0225,-0.01871,-0.00819,-0.00484,-0.03479,-0.00326,-0.03258,-0.02314,-0.0577,-0.00298,0.12679,-0.01687,0.21861,-0.01138,-0.01542,-0.03885,-0.01429,16.90512,0
6034,1452.0,7111,2.97,0.49,0.03269,0.01579,-0.00449,4.6913,0.01357,3e-05,0.41625,0.01311,0.68432,0.46803,-0.016,-0.01682,-0.00626,-0.00497,-0.03283,-0.003,-0.02871,-0.01993,-0.05407,-0.00178,0.11764,-0.01472,0.23682,-0.01117,-0.01384,-0.01252,0.0,15.68596,0
6035,1455.6,6921,3.08,0.47,0.03211,0.00901,-0.00703,4.69146,0.011,0.00011,0.41618,0.01325,0.65743,0.44919,-0.02521,-0.01891,-0.0081,-0.00503,-0.03254,-0.0035,-0.03098,-0.02121,-0.05272,-0.00645,0.11511,-0.0163,0.22269,-0.01567,-0.01502,-0.02084,-0.02778,15.34778,0
6036,1459.0,7157,2.95,0.49,0.03241,0.02108,-0.00669,4.69262,0.01585,0.00017,0.41644,0.0131,0.67456,0.46297,-0.01678,-0.01777,-0.00675,-0.00512,-0.03265,-0.00332,-0.02899,-0.02103,-0.0532,-0.00338,0.11692,-0.01465,0.22323,-0.01221,-0.0133,-0.02162,-0.01579,15.58895,0
6037,1462.5,7037,2.99,0.51,0.02886,0.04081,-0.00992,4.71123,0.01621,0.00017,0.41739,0.01564,0.63683,0.43819,-0.02635,-0.01879,-0.00765,-0.00629,-0.03254,-0.0045,-0.03148,-0.02141,-0.05196,-0.01141,0.11262,-0.01854,0.22119,-0.01439,-0.01639,-0.01578,-0.0175,15.01592,0
6038,1465.6,7864,2.66,0.46,0.02634,0.02526,-0.0096,4.73011,0.01395,0.00011,0.41792,0.02294,0.71878,0.48977,-0.0239,-0.0187,-0.00751,-0.00548,-0.03423,-0.00348,-0.03137,-0.0221,-0.05665,-0.00565,0.12306,-0.01476,0.23723,-0.01343,-0.01478,-0.0213,-0.0175,16.40783,0
6039,1468.9,7441,2.8,0.5,0.02884,0.01573,-0.00827,4.74195,0.01337,0.00011,0.4182,0.01813,0.65744,0.45014,-0.01871,-0.01801,-0.00678,-0.00483,-0.03134,-0.00323,-0.02819,-0.02038,-0.05169,-0.00619,0.11356,-0.01405,0.22132,-0.01355,-0.01298,-0.01798,-0.03333,15.14125,0
6040,1472.4,7033,3.0,0.49,0.03105,0.01283,-0.00689,4.74821,0.01479,8e-05,0.41841,0.01517,0.71671,0.48848,-0.01879,-0.01879,-0.00702,-0.00514,-0.03415,-0.00348,-0.03239,-0.02313,-0.05666,-0.00348,0.1243,-0.01603,0.24406,-0.01191,-0.01448,-0.01772,-0.00476,16.57333,0
6041,1475.9,7064,3.0,0.48,0.03124,0.01848,-0.00471,4.75383,0.01285,8e-05,0.41862,0.01492,0.59333,0.41322,-0.02459,-0.0179,-0.00726,-0.00451,-0.03121,-0.00356,-0.02914,-0.01961,-0.04877,-0.00654,0.10595,-0.01557,0.20732,-0.01491,-0.01462,-0.01548,-0.03229,14.12604,0
6042,1479.3,7091,2.96,0.51,0.03226,0.01147,-0.00758,4.75984,0.01428,8e-05,0.41881,0.01263,0.80278,0.54636,-0.02142,-0.02121,-0.00805,-0.00573,-0.03851,-0.00381,-0.03367,-0.02377,-0.06285,-0.00326,0.13816,-0.01843,0.28464,-0.01471,-0.0145,-0.01099,-0.00526,18.42175,0
6043,1482.9,6977,3.03,0.5,0.03218,0.01212,-0.00722,4.7636,0.0132,5e-05,0.41898,0.01331,0.60417,0.41777,-0.01465,-0.01587,-0.00609,-0.00543,-0.0309,-0.00327,-0.02691,-0.01815,-0.04908,-0.00249,0.10558,-0.01503,0.2188,-0.01088,-0.01546,-0.00714,-0.0125,14.07771,0
6044,1486.4,6903,3.08,0.48,0.03221,0.00859,-0.00756,4.76932,0.01249,0.00017,0.41928,0.01273,0.76045,0.52395,-0.0231,-0.01944,-0.00827,-0.00525,-0.03712,-0.00405,-0.03338,-0.02432,-0.06151,-0.0026,0.1331,-0.01633,0.21905,-0.01178,-0.01554,-0.0544,-0.00588,17.74627,0
6045,1489.9,6982,3.02,0.5,0.03246,0.00259,-0.00639,4.76968,0.01618,5e-05,0.41908,0.01268,0.76525,0.52545,-0.01857,-0.01956,-0.00701,-0.00623,-0.03822,-0.00381,-0.03417,-0.02399,-0.0614,-0.00195,0.13212,-0.01632,0.24983,-0.0116,-0.01609,-0.02791,0.0,17.61646,0
6046,1493.5,6883,3.06,0.51,0.03265,0.00384,-0.00615,4.75944,0.01219,0.00017,0.41857,0.01271,0.76067,0.52083,-0.0222,-0.02037,-0.00723,-0.00634,-0.03805,-0.00374,-0.03454,-0.02379,-0.06139,-0.00323,0.13183,-0.01752,0.26625,-0.01292,-0.01627,-0.01473,0.0,17.57744,0
6047,1497.1,6916,3.07,0.49,0.03227,0.03283,-0.00578,4.74929,0.0141,0.00017,0.41848,0.01159,0.80648,0.54492,-0.02091,-0.02026,-0.00765,-0.00705,-0.03902,-0.00447,-0.03509,-0.02539,-0.06323,-0.00385,0.13833,-0.01614,0.27277,-0.01306,-0.01646,-0.02155,0.0,18.444,0
6048,1500.1,8086,2.55,0.49,0.02677,0.0225,-0.00968,4.75407,0.01598,0.00017,0.41871,0.0194,0.67227,0.46259,-0.01622,-0.01777,-0.00648,-0.0054,-0.0335,-0.00317,-0.02973,-0.02035,-0.05401,-0.00239,0.11662,-0.0151,0.24256,-0.01172,-0.01447,-0.00823,0.0,15.5487,0
6049,1503.3,7594,2.74,0.5,0.02799,0.02006,-0.00873,4.76214,0.01518,8e-05,0.41896,0.02104,0.72419,0.49468,-0.0209,-0.01883,-0.00667,-0.00551,-0.03551,-0.0038,-0.03195,-0.02209,-0.05798,-0.00451,0.12524,-0.01676,0.24861,-0.01257,-0.0152,-0.01627,-0.0125,16.69896,0
6050,1506.8,7119,2.98,0.47,0.03034,0.01207,-0.00919,4.77042,0.01365,0.00011,0.41911,0.01659,0.74675,0.51152,-0.01929,-0.0194,-0.00761,-0.00617,-0.03641,-0.00394,-0.0331,-0.02298,-0.05981,-0.00425,0.12953,-0.01711,0.26207,-0.01281,-0.01655,-0.01213,-0.01111,17.27069,0
6051,1510.2,7213,2.92,0.48,0.03193,0.02132,-0.00825,4.77644,0.01623,3e-05,0.4192,0.01426,0.78388,0.53549,-0.01704,-0.01884,-0.00689,-0.0053,-0.03676,-0.00368,-0.03157,-0.02333,-0.06115,-0.00273,0.13368,-0.016,0.25436,-0.01261,-0.01375,-0.02536,0.0,17.82417,0
6052,1513.7,6989,3.01,0.51,0.03176,0.01336,-0.0082,4.78195,0.01379,0.00011,0.41938,0.01397,0.72174,0.49941,-0.02452,-0.02073,-0.00797,-0.00768,-0.03816,-0.00418,-0.03406,-0.02236,-0.0596,-0.00665,0.12763,-0.01899,0.27222,-0.01374,-0.01662,-0.00495,-0.02292,17.01708,0
6053,1517.2,7023,3.02,0.48,0.03223,0.00834,-0.00502,4.78563,0.01151,8e-05,0.41949,0.01271,0.73245,0.49733,-0.01937,-0.01966,-0.00687,-0.00509,-0.03588,-0.00368,-0.03256,-0.02288,-0.05767,-0.00357,0.12606,-0.01876,0.2532,-0.01222,-0.01505,-0.01418,-0.00625,16.8075,0
6054,1520.7,6989,3.01,0.51,0.03206,0.0136,-0.00614,4.78509,0.01395,0.00011,0.41953,0.01205,0.6543,0.45239,-0.0184,-0.01791,-0.00653,-0.0052,-0.03282,-0.00357,-0.02862,-0.02027,-0.05302,-0.00456,0.11463,-0.01519,0.20919,-0.01011,-0.01438,-0.02925,-0.02667,15.28467,0
6055,1524.4,6811,3.11,0.5,0.03246,0.01223,-0.00458,4.78579,0.0143,5e-05,0.41954,0.01196,0.78871,0.53859,-0.02653,-0.02238,-0.00847,-0.00721,-0.04084,-0.00508,-0.03882,-0.02641,-0.06442,-0.00544,0.13926,-0.01917,0.25719,-0.01357,-0.02006,-0.03566,0.0,18.56825,0
6056,1527.9,6978,3.03,0.49,0.0322,0.01133,-0.007,4.78528,0.01292,0.00017,0.41962,0.01297,0.80528,0.55674,-0.02148,-0.02105,-0.00771,-0.0047,-0.03818,-0.00366,-0.03452,-0.02521,-0.06492,-0.00486,0.13976,-0.01874,0.24853,-0.01198,-0.01536,-0.03868,-0.01333,18.634,0
6057,1531.3,7095,2.95,0.51,0.03173,0.02275,-0.00685,4.79131,0.01757,0.00011,0.42003,0.01457,0.75712,0.52153,-0.01876,-0.02038,-0.00729,-0.00548,-0.03721,-0.00376,-0.03399,-0.02413,-0.06054,-0.00463,0.13046,-0.01715,0.27017,-0.01303,-0.01436,-0.01086,-0.01228,17.39509,0
6058,1534.6,7472,2.8,0.48,0.02761,0.04029,-0.00749,4.8046,0.01374,0.00011,0.42047,0.01659,0.75655,0.51799,-0.01886,-0.01985,-0.00716,-0.00434,-0.03577,-0.0034,-0.03252,-0.0242,-0.05969,-0.00613,0.13031,-0.01577,0.23872,-0.01149,-0.01396,-0.03049,-0.02424,17.37442,0
6059,1537.7,7985,2.59,0.49,0.02604,0.04451,-0.00901,4.81494,0.01502,0.00011,0.42097,0.02403,0.6694,0.45371,-0.01626,-0.01641,-0.00597,-0.00396,-0.03089,-0.00253,-0.02698,-0.02039,-0.05259,-0.00453,0.11372,-0.01242,0.20119,-0.00984,-0.01101,-0.03537,-0.01981,15.16328,0
6060,1541.0,7359,2.85,0.49,0.0296,0.0196,-0.0077,4.82827,0.01406,0.00011,0.42138,0.01713,0.79386,0.54293,-0.01883,-0.02027,-0.00689,-0.00596,-0.03841,-0.00352,-0.03295,-0.02385,-0.06284,-0.00371,0.1365,-0.0156,0.25856,-0.01241,-0.01444,-0.02651,-0.00794,18.19944,0
