t,l_hip_yaw_q,l_hip_yaw_dq,l_hip_yaw_tau,l_hip_roll_q,l_hip_roll_dq,l_hip_roll_tau,l_hip_pitch_q,l_hip_pitch_dq,l_hip_pitch_tau,l_knee_q,l_knee_dq,l_knee_tau,l_ankle_pitch_q,l_ankle_pitch_dq,l_ankle_pitch_tau,l_ankle_roll_q,l_ankle_roll_dq,l_ankle_roll_tau,r_hip_yaw_q,r_hip_yaw_dq,r_hip_yaw_tau,r_hip_roll_q,r_hip_roll_dq,r_hip_roll_tau,r_hip_pitch_q,r_hip_pitch_dq,r_hip_pitch_tau,r_knee_q,r_knee_dq,r_knee_tau,r_ankle_pitch_q,r_ankle_pitch_dq,r_ankle_pitch_tau,r_ankle_roll_q,r_ankle_roll_dq,r_ankle_roll_tau,l_ankle_motorA_tau,l_ankle_motorB_tau,l_ankle_motorA_w,l_ankle_motorB_w,com_ref_x,com_ref_y,zmp_ref_x,zmp_ref_y,contact_l,contact_r
0.16,-0,0,0.00299162,-0.00184129,-0.0278883,0.598892,-0.630335,0.00736676,-1.43033,1.06671,0.0016805,-18.2551,-0.436377,-0.00904726,-0.458954,0.00184129,0.0278883,-0.0447147,-0,0,0.0103232,-0.00184129,-0.0278883,-1.37651,-0.630335,0.00736676,-1.11178,1.06671,0.0016805,-19.5249,-0.436377,-0.00904726,-0.477805,0.00184129,0.0278883,-0.0477367,-0.321739,-0.268584,0.0172956,-0.0315354,5.81915e-05,0.000891893,0,0,True,True
0.165,-0,0,0.00296771,-0.00198265,-0.0286579,0.608415,-0.630297,0.00773647,-1.42609,1.06672,0.00175223,-18.2655,-0.436423,-0.0094887,-0.452563,0.00198265,0.0286579,-0.0446469,-0,0,0.0102133,-0.00198265,-0.0286579,-1.36574,-0.630297,0.00773647,-1.11424,1.06672,0.00175223,-19.5084,-0.436423,-0.0094887,-0.470619,0.00198265,0.0286579,-0.0475988,-0.317592,-0.264514,0.0176226,-0.032556,7.48903e-05,0.000946638,0,0,True,True
0.17,-0,0,0.00294709,-0.00212787,-0.0294261,0.617858,-0.630258,0.00810259,-1.42197,1.06673,0.00182156,-18.2758,-0.436471,-0.00992415,-0.446281,0.00212787,0.0294261,-0.044609,-0,0,0.0101125,-0.00212787,-0.0294261,-1.3551,-0.630258,0.00810259,-1.1167,1.06673,0.00182156,-19.4924,-0.436471,-0.00992415,-0.463572,0.00212787,0.0294261,-0.0474943,-0.313533,-0.260498,0.0179529,-0.0335707,9.23865e-05,0.00100287,0,0,True,True
0.175,-0,0,0.0029297,-0.00227691,-0.0301934,0.627218,-0.630216,0.00846541,-1.41797,1.06674,0.00188854,-18.2859,-0.436522,-0.010354,-0.44011,0.00227691,0.0301934,-0.0446014,-0,0,0.0100208,-0.00227691,-0.0301934,-1.34459,-0.630216,0.00846541,-1.11915,1.06674,0.00188854,-19.4766,-0.436522,-0.010354,-0.456668,0.00227691,0.0301934,-0.0474233,-0.309562,-0.256535,0.0182866,-0.0345803,0.00011067,0.00106059,0,0,True,True
0.18,-0,0,0.0029155,-0.0024298,-0.0309602,0.636488,-0.630173,0.00882524,-1.41409,1.06675,0.0019532,-18.2958,-0.436575,-0.0107784,-0.434054,0.0024298,0.0309602,-0.0446245,-0,0,0.00993805,-0.0024298,-0.0309602,-1.33421,-0.630173,0.00882524,-1.12159,1.06675,0.0019532,-19.4612,-0.436575,-0.0107784,-0.449909,0.0024298,0.0309602,-0.0473865,-0.305683,-0.252628,0.018624,-0.0355855,0.000129733,0.00111979,0,0,True,True
0.185,-0,0,0.00290454,-0.00258652,-0.0317273,0.645657,-0.630128,0.0091824,-1.41033,1.06676,0.00201557,-18.3055,-0.43663,-0.011198,-0.428119,0.00258652,0.0317273,-0.0446796,-0,0,0.00986451,-0.00258652,-0.0317273,-1.32397,-0.630128,0.0091824,-1.12402,1.06676,0.00201557,-19.4463,-0.43663,-0.011198,-0.4433,0.00258652,0.0317273,-0.0473849,-0.3019,-0.248781,0.0189653,-0.036587,0.000149566,0.00118048,0,0,True,True
0.19,-0,0,0.00289692,-0.00274707,-0.0324951,0.654711,-0.630081,0.00953719,-1.40671,1.06677,0.0020757,-18.315,-0.436687,-0.0116129,-0.422307,0.00274707,0.0324951,-0.0447678,-0,0,0.00980023,-0.00274707,-0.0324951,-1.31389,-0.630081,0.00953719,-1.12644,1.06677,0.0020757,-19.4317,-0.436687,-0.0116129,-0.436845,0.00274707,0.0324951,-0.0474198,-0.298216,-0.244993,0.0193107,-0.0375857,0.000170163,0.00124265,0,0,True,True
0.195,-0,0,0.00289264,-0.00291147,-0.0332643,0.663648,-0.630033,0.00988995,-1.40323,1.06678,0.0021336,-18.3243,-0.436746,-0.0120235,-0.416609,0.00291147,0.0332643,-0.0448893,-0,0,0.00974497,-0.00291147,-0.0332643,-1.30398,-0.630033,0.00988995,-1.12883,1.06678,0.0021336,-19.4175,-0.436746,-0.0120235,-0.430532,0.00291147,0.0332643,-0.0474913,-0.294625,-0.24126,0.0196604,-0.0385822,0.000191515,0.00130631,0,0,True,True
0.2,-0,0,0.0028914,-0.00307972,-0.0340354,0.672489,-0.629982,0.010241,-1.39986,1.06679,0.0021893,-18.3334,-0.436807,-0.0124303,-0.41101,0.00307972,0.0340354,-0.0450423,-0,0,0.00969805,-0.00307972,-0.0340354,-1.29419,-0.629982,0.010241,-1.13121,1.06679,0.0021893,-19.4037,-0.436807,-0.0124303,-0.424343,0.00307972,0.0340354,-0.0475972,-0.291115,-0.237571,0.0200146,-0.0395775,0.000213617,0.00137146,0,0,True,True
0.205,-0,0,0.00289285,-0.00325182,-0.0348089,0.681261,-0.62993,0.0105905,-1.39659,1.0668,0.00224283,-18.3423,-0.43687,-0.0128333,-0.40549,0.00325182,0.0348089,-0.0452244,-0,0,0.00965871,-0.00325182,-0.0348089,-1.28451,-0.62993,0.0105905,-1.13359,1.0668,0.00224283,-19.3902,-0.43687,-0.0128333,-0.418257,0.00325182,0.0348089,-0.0477346,-0.287673,-0.233918,0.0203737,-0.0405721,0.000236462,0.0014381,0,0,True,True
