t,l_hip_yaw_q,l_hip_yaw_dq,l_hip_yaw_tau,l_hip_roll_q,l_hip_roll_dq,l_hip_roll_tau,l_hip_pitch_q,l_hip_pitch_dq,l_hip_pitch_tau,l_knee_q,l_knee_dq,l_knee_tau,l_ankle_pitch_q,l_ankle_pitch_dq,l_ankle_pitch_tau,l_ankle_roll_q,l_ankle_roll_dq,l_ankle_roll_tau,r_hip_yaw_q,r_hip_yaw_dq,r_hip_yaw_tau,r_hip_roll_q,r_hip_roll_dq,r_hip_roll_tau,r_hip_pitch_q,r_hip_pitch_dq,r_hip_pitch_tau,r_knee_q,r_knee_dq,r_knee_tau,r_ankle_pitch_q,r_ankle_pitch_dq,r_ankle_pitch_tau,r_ankle_roll_q,r_ankle_roll_dq,r_ankle_roll_tau,l_ankle_motorA_tau,l_ankle_motorB_tau,l_ankle_motorA_w,l_ankle_motorB_w,com_ref_x,com_ref_y,zmp_ref_x,zmp_ref_y,contact_l,contact_r
0.105,-0,0,0.00363354,-0.000551576,-0.0193162,0.485842,-0.630644,0.00257743,-1.48392,1.06664,0.000620118,-18.1187,-0.435995,-0.00319755,-0.527295,0.000551576,0.0193162,-0.0477722,-0,0,0.0120143,-0.000551576,-0.0193162,-1.50704,-0.630644,0.00257743,-1.08064,1.06664,0.000620118,-19.7295,-0.435995,-0.00319755,-0.556776,0.000551576,0.0193162,-0.0518992,-0.367426,-0.310772,0.0143685,-0.0194439,-7.89541e-05,0.00039243,0,0,True,True
0.11,-0,0,0.00357133,-0.000650233,-0.0201427,0.496286,-0.63063,0.00299472,-1.47811,1.06664,0.000717549,-18.1306,-0.436012,-0.00371227,-0.518836,0.000650233,0.0201427,-0.0473699,-0,0,0.0117735,-0.000650233,-0.0201427,-1.49476,-0.63063,0.00299472,-1.0829,1.06664,0.000717549,-19.7085,-0.436012,-0.00371227,-0.547043,0.000650233,0.0201427,-0.0513758,-0.361751,-0.305568,0.0146896,-0.0205711,-7.27449e-05,0.000430639,0,0,True,True
0.115,-0,0,0.00351243,-0.000753004,-0.0209619,0.506641,-0.630614,0.00340392,-1.47249,1.06665,0.00081187,-18.1424,-0.436032,-0.00421579,-0.510808,0.000753004,0.0209619,-0.0469996,-0,0,0.0115507,-0.000753004,-0.0209619,-1.48263,-0.630614,0.00340392,-1.08524,1.06665,0.00081187,-19.688,-0.436032,-0.00421579,-0.537813,0.000753004,0.0209619,-0.0508902,-0.356373,-0.300621,0.0150128,-0.0216831,-6.56201e-05,0.00047044,0,0,True,True
0.12,-0,0,0.00345683,-0.000859852,-0.0217742,0.516918,-0.630596,0.0038057,-1.46706,1.06665,0.000903211,-18.1542,-0.436054,-0.00470891,-0.503137,0.000859852,0.0217742,-0.0466602,-0,0,0.0113439,-0.000859852,-0.0217742,-1.47064,-0.630596,0.0038057,-1.08763,1.06665,0.000903211,-19.6681,-0.436054,-0.00470891,-0.529003,0.000859852,0.0217742,-0.0504408,-0.351243,-0.295887,0.015338,-0.022781,-5.75984e-05,0.00051182,0,0,True,True
0.125,-0,0,0.00340459,-0.000970745,-0.0225802,0.527123,-0.630576,0.00420062,-1.46178,1.06665,0.000991681,-18.166,-0.436079,-0.0051923,-0.495762,0.000970745,0.0225802,-0.046351,-0,0,0.0111514,-0.000970745,-0.0225802,-1.45877,-0.630576,0.00420062,-1.09007,1.06665,0.000991681,-19.6486,-0.436079,-0.0051923,-0.520545,0.000970745,0.0225802,-0.0500267,-0.346322,-0.291325,0.0156652,-0.0238659,-4.8697e-05,0.000554767,0,0,True,True
0.13,-0,0,0.0033558,-0.00108565,-0.0233804,0.537255,-0.630554,0.0045892,-1.45665,1.06666,0.00107737,-18.1776,-0.436106,-0.00566657,-0.488632,0.00108565,0.0233804,-0.0460718,-0,0,0.010972,-0.00108565,-0.0233804,-1.44704,-0.630554,0.0045892,-1.09254,1.06666,0.00107737,-19.6295,-0.436106,-0.00566657,-0.512381,0.00108565,0.0233804,-0.0496473,-0.341576,-0.286902,0.0159943,-0.0249387,-3.89323e-05,0.000599268,0,0,True,True
0.135,-0,0,0.00331057,-0.00120455,-0.0241755,0.547314,-0.63053,0.00497189,-1.45167,1.06667,0.00116036,-18.1892,-0.436136,-0.00613225,-0.481708,0.00120455,0.0241755,-0.0458226,-0,0,0.0108045,-0.00120455,-0.0241755,-1.43542,-0.63053,0.00497189,-1.09503,1.06667,0.00116036,-19.6109,-0.436136,-0.00613225,-0.504468,0.00120455,0.0241755,-0.0493026,-0.33698,-0.282594,0.0163255,-0.0260003,-2.83192e-05,0.000645313,0,0,True,True
0.14,-0,0,0.00326897,-0.00132741,-0.0249659,0.557297,-0.630504,0.00534908,-1.44681,1.06667,0.00124072,-18.2006,-0.436168,-0.00658979,-0.474957,0.00132741,0.0249659,-0.0456036,-0,0,0.0106483,-0.00132741,-0.0249659,-1.42394,-0.630504,0.00534908,-1.09753,1.06667,0.00124072,-19.5926,-0.436168,-0.00658979,-0.49677,0.00132741,0.0249659,-0.0489925,-0.332513,-0.27838,0.0166587,-0.0270515,-1.68721e-05,0.000692892,0,0,True,True
0.145,-0,0,0.00323107,-0.00145421,-0.0257522,0.567201,-0.630476,0.00572115,-1.44209,1.06668,0.00131849,-18.2119,-0.436202,-0.00703965,-0.468357,0.00145421,0.0257522,-0.0454149,-0,0,0.0105026,-0.00145421,-0.0257522,-1.41258,-0.630476,0.00572115,-1.10004,1.06668,0.00131849,-19.5748,-0.436202,-0.00703965,-0.489262,0.00145421,0.0257522,-0.0487171,-0.328161,-0.274245,0.0169943,-0.0280931,-4.60432e-06,0.000741997,0,0,True,True
0.15,-0,0,0.00319688,-0.00158493,-0.0265349,0.577022,-0.630447,0.00608846,-1.43749,1.06668,0.00139374,-18.223,-0.436238,-0.0074822,-0.46189,0.00158493,0.0265349,-0.0452568,-0,0,0.0103671,-0.00158493,-0.0265349,-1.40136,-0.630447,0.00608846,-1.10256,1.06668,0.00139374,-19.5573,-0.436238,-0.0074822,-0.481924,0.00158493,0.0265349,-0.0484765,-0.323913,-0.270178,0.0173323,-0.029126,8.47147e-06,0.000792621,0,0,True,True
