t,l_hip_yaw_q,l_hip_yaw_dq,l_hip_yaw_tau,l_hip_roll_q,l_hip_roll_dq,l_hip_roll_tau,l_hip_pitch_q,l_hip_pitch_dq,l_hip_pitch_tau,l_knee_q,l_knee_dq,l_knee_tau,l_ankle_pitch_q,l_ankle_pitch_dq,l_ankle_pitch_tau,l_ankle_roll_q,l_ankle_roll_dq,l_ankle_roll_tau,r_hip_yaw_q,r_hip_yaw_dq,r_hip_yaw_tau,r_hip_roll_q,r_hip_roll_dq,r_hip_roll_tau,r_hip_pitch_q,r_hip_pitch_dq,r_hip_pitch_tau,r_knee_q,r_knee_dq,r_knee_tau,r_ankle_pitch_q,r_ankle_pitch_dq,r_ankle_pitch_tau,r_ankle_roll_q,r_ankle_roll_dq,r_ankle_roll_tau,l_ankle_motorA_tau,l_ankle_motorB_tau,l_ankle_motorA_w,l_ankle_motorB_w,com_ref_x,com_ref_y,zmp_ref_x,zmp_ref_y,contact_l,contact_r
0.1,-0,0,-0.000683119,-0.000821633,-0.0164526,0.222265,-0.617745,0.00815404,-0.697326,1.06954,0.0015312,-14.3933,-0.451793,-0.00968524,-0.42596,0.000821633,0.0164526,-0.0331912,-0,0,0.00498197,-0.000821633,-0.0164526,-0.931702,-0.617745,0.00815404,-0.461742,1.06954,0.0015312,-15.6435,-0.451793,-0.00968524,-0.451315,0.000821633,0.0164526,-0.0361148,-0.294614,-0.254879,0.00681724,-0.0219237,0.000133883,0.000334512,0,0,True,True
0.105,-0,0,-0.000717248,-0.000905762,-0.017195,0.229766,-0.617703,0.00864684,-0.693866,1.06955,0.00161744,-14.4021,-0.451843,-0.0102643,-0.419268,0.000905762,0.017195,-0.0328956,-0,0,0.00487353,-0.000905762,-0.017195,-0.922973,-0.617703,0.00864684,-0.462863,1.06955,0.00161744,-15.6275,-0.451843,-0.0102643,-0.443591,0.000905762,0.017195,-0.0357338,-0.290125,-0.25074,0.00701444,-0.0230235,0.000152912,0.000368761,0,0,True,True
0.11,-0,0,-0.00075048,-0.000993584,-0.0179305,0.237217,-0.617658,0.00913366,-0.690527,1.06955,0.00170155,-14.411,-0.451895,-0.0108352,-0.412784,0.000993584,0.0179305,-0.0326204,-0,0,0.00477211,-0.000993584,-0.0179305,-0.914333,-0.617658,0.00913366,-0.46404,1.06955,0.00170155,-15.612,-0.451895,-0.0108352,-0.43612,0.000993584,0.0179305,-0.0353772,-0.285783,-0.246722,0.00721174,-0.0241109,0.000173042,0.000404513,0,0,True,True
0.115,-0,0,-0.000782948,-0.00108507,-0.0186593,0.244622,-0.617611,0.00961499,-0.687302,1.06956,0.00178358,-14.4197,-0.451951,-0.0113986,-0.406493,0.00108507,0.0186593,-0.0323653,-0,0,0.00467727,-0.00108507,-0.0186593,-0.905776,-0.617611,0.00961499,-0.465272,1.06956,0.00178358,-15.5968,-0.451951,-0.0113986,-0.428885,0.00108507,0.0186593,-0.0350441,-0.281577,-0.242817,0.0074091,-0.0251868,0.000194259,0.000441756,0,0,True,True
0.12,-0,0,-0.000814767,-0.00118018,-0.0193821,0.251975,-0.617562,0.0100913,-0.684194,1.06957,0.00186359,-14.4284,-0.452009,-0.0119549,-0.4004,0.00118018,0.0193821,-0.0321305,-0,0,0.00458893,-0.00118018,-0.0193821,-0.897309,-0.617562,0.0100913,-0.466557,1.06957,0.00186359,-15.5819,-0.452009,-0.0119549,-0.421889,0.00118018,0.0193821,-0.034735,-0.277511,-0.239027,0.00760649,-0.0262518,0.000216549,0.000480474,0,0,True,True
0.125,-0,0,-0.000846015,-0.00127889,-0.0200993,0.259265,-0.617511,0.0105632,-0.681208,1.06958,0.00194166,-14.4371,-0.452071,-0.0125049,-0.394508,0.00127889,0.0200993,-0.031917,-0,0,0.00450701,-0.00127889,-0.0200993,-0.888941,-0.617511,0.0105632,-0.467891,1.06958,0.00194166,-15.5674,-0.452071,-0.0125049,-0.415136,0.00127889,0.0200993,-0.0344506,-0.273587,-0.235354,0.00780388,-0.027307,0.0002399,0.000520658,0,0,True,True
0.13,-0,0,-0.000876708,-0.00138117,-0.0208114,0.26649,-0.617457,0.0110312,-0.678338,1.06959,0.00201785,-14.4456,-0.452134,-0.013049,-0.388791,0.00138117,0.0208114,-0.0317249,-0,0,0.00443097,-0.00138117,-0.0208114,-0.880676,-0.617457,0.0110312,-0.469265,1.06959,0.00201785,-15.5533,-0.452134,-0.013049,-0.408596,0.00138117,0.0208114,-0.0341912,-0.269789,-0.231781,0.00800126,-0.0283533,0.000264302,0.000562296,0,0,True,True
0.135,-0,0,-0.000906806,-0.001487,-0.0215189,0.273658,-0.6174,0.0114956,-0.675565,1.0696,0.00209221,-14.4541,-0.452201,-0.0135878,-0.383186,0.001487,0.0215189,-0.0315534,-0,0,0.00435971,-0.001487,-0.0215189,-0.872504,-0.6174,0.0114956,-0.470668,1.0696,0.00209221,-15.5395,-0.452201,-0.0135878,-0.402201,0.001487,0.0215189,-0.0339555,-0.266076,-0.228269,0.00819868,-0.0293913,0.000289744,0.000605378,0,0,True,True
0.14,-0,0,-0.00093625,-0.00159636,-0.0222222,0.280776,-0.617342,0.0119568,-0.672872,1.06961,0.00216477,-14.4624,-0.45227,-0.0141215,-0.377637,0.00159636,0.0222222,-0.0314017,-0,0,0.00429222,-0.00159636,-0.0222222,-0.864413,-0.617342,0.0119568,-0.472086,1.06961,0.00216477,-15.5259,-0.45227,-0.0141215,-0.395888,0.00159636,0.0222222,-0.0337426,-0.26241,-0.224781,0.00839629,-0.0304219,0.000316218,0.000649895,0,0,True,True
0.145,-0,0,-0.000965023,-0.00170922,-0.0229219,0.287848,-0.617281,0.012415,-0.67025,1.06962,0.00223554,-14.4706,-0.452342,-0.0146506,-0.372116,0.00170922,0.0229219,-0.0312696,-0,0,0.00422799,-0.00170922,-0.0229219,-0.856402,-0.617281,0.012415,-0.473512,1.06962,0.00223554,-15.5125,-0.452342,-0.0146506,-0.389626,0.00170922,0.0229219,-0.0335522,-0.258773,-0.2213,0.00859424,-0.0314455,0.000343715,0.000695839,0,0,True,True
