t,l_hip_yaw_q,l_hip_yaw_dq,l_hip_yaw_tau,l_hip_roll_q,l_hip_roll_dq,l_hip_roll_tau,l_hip_pitch_q,l_hip_pitch_dq,l_hip_pitch_tau,l_knee_q,l_knee_dq,l_knee_tau,l_ankle_pitch_q,l_ankle_pitch_dq,l_ankle_pitch_tau,l_ankle_roll_q,l_ankle_roll_dq,l_ankle_roll_tau,r_hip_yaw_q,r_hip_yaw_dq,r_hip_yaw_tau,r_hip_roll_q,r_hip_roll_dq,r_hip_roll_tau,r_hip_pitch_q,r_hip_pitch_dq,r_hip_pitch_tau,r_knee_q,r_knee_dq,r_knee_tau,r_ankle_pitch_q,r_ankle_pitch_dq,r_ankle_pitch_tau,r_ankle_roll_q,r_ankle_roll_dq,r_ankle_roll_tau,l_ankle_motorA_tau,l_ankle_motorB_tau,l_ankle_motorA_w,l_ankle_motorB_w,com_ref_x,com_ref_y,zmp_ref_x,zmp_ref_y,contact_l,contact_r
0.11,-0,0,-0.000399215,0,0,0.563093,-0.630072,-0.00229347,-0.505533,1.06679,-0.000581928,-15.095,-0.436713,0.0028754,-0.168061,0,0,-5.55112e-17,-0,0,0.000399215,0,0,-0.563093,-0.630072,-0.00229347,-0.505533,1.06679,-0.000581928,-15.095,-0.436713,0.0028754,-0.168061,0,0,5.55112e-17,-0.108403,-0.107834,0.00222891,0.00224067,-0.000141237,0,0,0,True,True
0.115,-0,0,-0.000380339,0,0,0.563093,-0.630084,-0.00223272,-0.505008,1.06678,-0.000566641,-15.094,-0.436699,0.00279936,-0.16653,0,0,-5.55112e-17,-0,0,0.000380339,0,0,-0.563093,-0.630084,-0.00223272,-0.505008,1.06678,-0.000566641,-15.094,-0.436699,0.00279936,-0.16653,0,0,5.55112e-17,-0.107415,-0.106852,0.00216997,0.00218142,-0.000146493,0,0,0,True,True
0.12,-0,0,-0.000362628,0,0,0.563093,-0.630095,-0.00217481,-0.504515,1.06678,-0.000552066,-15.0931,-0.436685,0.00272687,-0.165117,0,0,-5.55112e-17,-0,0,0.000362628,0,0,-0.563093,-0.630095,-0.00217481,-0.504515,1.06678,-0.000552066,-15.0931,-0.436685,0.00272687,-0.165117,0,0,5.55112e-17,-0.106504,-0.105945,0.00211379,0.00212494,-0.000151612,0,0,0,True,True
0.125,-0,0,-0.000345864,0,0,0.563093,-0.630105,-0.00211958,-0.504049,1.06678,-0.000538163,-15.0923,-0.436671,0.00265774,-0.163798,0,0,-5.55112e-17,-0,0,0.000345864,0,0,-0.563093,-0.630105,-0.00211958,-0.504049,1.06678,-0.000538163,-15.0923,-0.436671,0.00265774,-0.163798,0,0,5.55112e-17,-0.105653,-0.105099,0.00206021,0.00207108,-0.000156599,0,0,0,True,True
0.13,-0,0,-0.000329872,0,0,0.563093,-0.630116,-0.00206691,-0.503604,1.06677,-0.000524899,-15.0915,-0.436658,0.0025918,-0.162554,0,0,1.3e-33,-0,0,0.000329872,0,0,-0.563093,-0.630116,-0.00206691,-0.503604,1.06677,-0.000524899,-15.0915,-0.436658,0.0025918,-0.162554,0,0,1.3e-33,-0.10485,-0.1043,0.0020091,0.0020197,-0.000161461,0,0,0,True,True
0.135,-0,0,-0.000314513,0,0,0.563093,-0.630126,-0.00201667,-0.503176,1.06677,-0.000512246,-15.0907,-0.436645,0.00252892,-0.161368,0,0,-5.55112e-17,-0,0,0.000314513,0,0,-0.563093,-0.630126,-0.00201667,-0.503176,1.06677,-0.000512246,-15.0907,-0.436645,0.00252892,-0.161368,0,0,5.55112e-17,-0.104085,-0.103539,0.00196035,0.0019707,-0.000166204,0,0,0,True,True
0.14,-0,0,-0.000299679,0,0,0.563093,-0.630136,-0.00196879,-0.502763,1.06677,-0.000500184,-15.0899,-0.436633,0.00246898,-0.160229,0,0,2.46519e-33,-0,0,0.000299679,0,0,-0.563093,-0.630136,-0.00196879,-0.502763,1.06677,-0.000500184,-15.0899,-0.436633,0.00246898,-0.160229,0,0,2.46519e-33,-0.10335,-0.102808,0.00191389,0.00192399,-0.000170833,0,0,0,True,True
0.145,-0,0,-0.000285287,0,0,0.563093,-0.630146,-0.00192319,-0.502363,1.06677,-0.000488694,-15.0892,-0.436621,0.00241188,-0.159128,0,0,-5.55112e-17,-0,0,0.000285287,0,0,-0.563093,-0.630146,-0.00192319,-0.502363,1.06677,-0.000488694,-15.0892,-0.436621,0.00241188,-0.159128,0,0,5.55112e-17,-0.10264,-0.102101,0.00186964,0.0018795,-0.000175354,0,0,0,True,True
0.15,-0,0,-0.000271276,0,0,0.563093,-0.630155,-0.0018798,-0.501973,1.06676,-0.000477759,-15.0885,-0.436609,0.00235756,-0.158058,0,0,-5.55112e-17,-0,0,0.000271276,0,0,-0.563093,-0.630155,-0.0018798,-0.501973,1.06676,-0.000477759,-15.0885,-0.436609,0.00235756,-0.158058,0,0,5.55112e-17,-0.101949,-0.101414,0.00182753,0.00183717,-0.000179771,0,0,0,True,True
0.155,-0,0,-0.0002576,0,0,0.563093,-0.630164,-0.00183857,-0.501593,1.06676,-0.000467367,-15.0878,-0.436597,0.00230593,-0.157014,0,0,-5.55112e-17,-0,0,0.0002576,0,0,-0.563093,-0.630164,-0.00183857,-0.501593,1.06676,-0.000467367,-15.0878,-0.436597,0.00230593,-0.157014,0,0,5.55112e-17,-0.101276,-0.100745,0.00178752,0.00179694,-0.000184091,0,0,0,True,True
0.16,-0,0,-0.000244224,0,0,0.563093,-0.630174,-0.00179944,-0.50122,1.06676,-0.000457505,-15.0872,-0.436586,0.00225695,-0.155994,0,0,-5.55112e-17,-0,0,0.000244224,0,0,-0.563093,-0.630174,-0.00179944,-0.50122,1.06676,-0.000457505,-15.0872,-0.436586,0.00225695,-0.155994,0,0,5.55112e-17,-0.100618,-0.10009,0.00174955,0.00175877,-0.000188317,0,0,0,True,True
0.165,-0,0,-0.000231124,0,0,0.563093,-0.630182,-0.00176239,-0.500856,1.06676,-0.000448163,-15.0865,-0.436575,0.00221055,-0.154995,0,0,-5.55112e-17,-0,0,0.000231124,0,0,-0.563093,-0.630182,-0.00176239,-0.500856,1.06676,-0.000448163,-15.0865,-0.436575,0.00221055,-0.154995,0,0,5.55112e-17,-0.0999727,-0.0994483,0.00171358,0.00172262,-0.000192454,0,0,0,True,True
0.17,-0,0,-0.00021828,0,0,0.563093,-0.630191,-0.00172735,-0.500498,1.06675,-0.000439331,-15.0859,-0.436564,0.00216668,-0.154014,0,0,-5.55112e-17,-0,0,0.00021828,0,0,-0.563093,-0.630191,-0.00172735,-0.500498,1.06675,-0.000439331,-15.0859,-0.436564,0.00216668,-0.154014,0,0,5.55112e-17,-0.0993402,-0.0988191,0.00167958,0.00168844,-0.000196508,0,0,0,True,True
