t,l_hip_yaw_q,l_hip_yaw_dq,l_hip_yaw_tau,l_hip_roll_q,l_hip_roll_dq,l_hip_roll_tau,l_hip_pitch_q,l_hip_pitch_dq,l_hip_pitch_tau,l_knee_q,l_knee_dq,l_knee_tau,l_ankle_pitch_q,l_ankle_pitch_dq,l_ankle_pitch_tau,l_ankle_roll_q,l_ankle_roll_dq,l_ankle_roll_tau,r_hip_yaw_q,r_hip_yaw_dq,r_hip_yaw_tau,r_hip_roll_q,r_hip_roll_dq,r_hip_roll_tau,r_hip_pitch_q,r_hip_pitch_dq,r_hip_pitch_tau,r_knee_q,r_knee_dq,r_knee_tau,r_ankle_pitch_q,r_ankle_pitch_dq,r_ankle_pitch_tau,r_ankle_roll_q,r_ankle_roll_dq,r_ankle_roll_tau,l_ankle_motorA_tau,l_ankle_motorB_tau,l_ankle_motorA_w,l_ankle_motorB_w,com_ref_x,com_ref_y,zmp_ref_x,zmp_ref_y,contact_l,contact_r
0.13,-0,0,-0.000253023,-0.00150629,-0.0227003,0.235109,-0.6296,0.00576074,-0.697129,1.0669,0.00131587,-14.5982,-0.4373,-0.00707662,-0.322585,0.00150629,0.0227003,-0.0356444,-0,0,0.00301587,-0.00150629,-0.0227003,-0.915915,-0.6296,0.00576074,-0.404631,1.0669,0.00131587,-15.7809,-0.4373,-0.00707662,-0.338733,0.00150629,0.0227003,-0.0385746,-0.228631,-0.186556,0.0142977,-0.0254218,7.70721e-05,0.000605365,0,0,True,True
0.135,-0,0,-0.000281856,-0.00162172,-0.0234718,0.243096,-0.62957,0.00608307,-0.693467,1.06691,0.00138106,-14.608,-0.437337,-0.00746413,-0.318148,0.00162172,0.0234718,-0.0354533,-0,0,0.00295421,-0.00162172,-0.0234718,-0.906723,-0.62957,0.00608307,-0.406867,1.06691,0.00138106,-15.7667,-0.437337,-0.00746413,-0.333637,0.00162172,0.0234718,-0.0383065,-0.225666,-0.183811,0.0146687,-0.0264008,9.06418e-05,0.000651755,0,0,True,True
0.14,-0,0,-0.000309701,-0.001741,-0.0242387,0.251025,-0.629539,0.0064021,-0.689899,1.06691,0.00144426,-14.6177,-0.437375,-0.00784636,-0.313798,0.001741,0.0242387,-0.0352851,-0,0,0.00289607,-0.001741,-0.0242387,-0.897629,-0.629539,0.0064021,-0.4091,1.06691,0.00144426,-15.7528,-0.437375,-0.00784636,-0.328655,0.001741,0.0242387,-0.0380649,-0.222771,-0.18111,0.0150397,-0.0273718,0.000104935,0.000699689,0,0,True,True
0.145,-0,0,-0.000336608,-0.00186411,-0.0250017,0.258893,-0.629506,0.00671811,-0.686424,1.06692,0.00150551,-14.6273,-0.437415,-0.00822362,-0.309527,0.00186411,0.0250017,-0.03514,-0,0,0.00284124,-0.00186411,-0.0250017,-0.888636,-0.629506,0.00671811,-0.411328,1.06692,0.00150551,-15.7391,-0.437415,-0.00822362,-0.323775,0.00186411,0.0250017,-0.0378498,-0.21994,-0.178445,0.0154109,-0.0283355,0.000119943,0.00074916,0,0,True,True
0.15,-0,0,-0.000362633,-0.00199102,-0.0257612,0.266698,-0.629472,0.00703135,-0.683041,1.06693,0.00156484,-14.6367,-0.437457,-0.00859619,-0.305328,0.00199102,0.0257612,-0.035018,-0,0,0.00278955,-0.00199102,-0.0257612,-0.879746,-0.629472,0.00703135,-0.413548,1.06693,0.00156484,-15.7257,-0.437457,-0.00859619,-0.318991,0.00199102,0.0257612,-0.0376613,-0.217168,-0.175814,0.0157826,-0.0292926,0.000135658,0.00080016,0,0,True,True
0.155,-0,0,-0.000387834,-0.00212172,-0.0265177,0.274438,-0.629436,0.00734207,-0.679749,1.06694,0.00162227,-14.6459,-0.437501,-0.00896434,-0.301197,0.00212172,0.0265177,-0.0349193,-0,0,0.00274087,-0.00212172,-0.0265177,-0.870959,-0.629436,0.00734207,-0.415757,1.06694,0.00162227,-15.7126,-0.437501,-0.00896434,-0.314298,0.00212172,0.0265177,-0.0374994,-0.214455,-0.173213,0.0161551,-0.0302436,0.000152071,0.000852682,0,0,True,True
0.16,-0,0,-0.000412274,-0.0022562,-0.0272718,0.282111,-0.629398,0.00765052,-0.676548,1.06695,0.00167782,-14.655,-0.437547,-0.00932834,-0.297133,0.0022562,0.0272718,-0.0348439,-0,0,0.00269508,-0.0022562,-0.0272718,-0.862277,-0.629398,0.00765052,-0.417954,1.06695,0.00167782,-15.6998,-0.437547,-0.00932834,-0.309694,0.0022562,0.0272718,-0.037364,-0.211797,-0.170642,0.0165285,-0.0311893,0.000169176,0.000906722,0,0,True,True
0.165,-0,0,-0.000436019,-0.00239444,-0.0280239,0.289717,-0.629359,0.00795692,-0.673438,1.06695,0.00173153,-14.6639,-0.437594,-0.00968845,-0.293132,0.00239444,0.0280239,-0.0347921,-0,0,0.00265209,-0.00239444,-0.0280239,-0.853699,-0.629359,0.00795692,-0.420139,1.06695,0.00173153,-15.6873,-0.437594,-0.00968845,-0.305174,0.00239444,0.0280239,-0.0372551,-0.209195,-0.168098,0.0169032,-0.0321304,0.000186966,0.000962273,0,0,True,True
0.17,-0,0,-0.000459136,-0.00253644,-0.0287746,0.297253,-0.629319,0.00826153,-0.670418,1.06696,0.00178341,-14.6727,-0.437644,-0.0100449,-0.289196,0.00253644,0.0287746,-0.0347637,-0,0,0.00261182,-0.00253644,-0.0287746,-0.845226,-0.629319,0.00826153,-0.42231,1.06696,0.00178341,-15.675,-0.437644,-0.0100449,-0.300739,0.00253644,0.0287746,-0.0371727,-0.206647,-0.165582,0.0172793,-0.0330675,0.000205435,0.00101933,0,0,True,True
0.175,-0,0,-0.000481694,-0.00268219,-0.0295245,0.304722,-0.629277,0.00856456,-0.667488,1.06697,0.00183348,-14.6813,-0.437695,-0.010398,-0.285323,0.00268219,0.0295245,-0.0347588,-0,0,0.0025742,-0.00268219,-0.0295245,-0.836856,-0.629277,0.00856456,-0.424467,1.06697,0.00183348,-15.663,-0.437695,-0.010398,-0.296386,0.00268219,0.0295245,-0.0371165,-0.204153,-0.163092,0.0176572,-0.0340012,0.000224578,0.0010779,0,0,True,True
