t,l_hip_yaw_q,l_hip_yaw_dq,l_hip_yaw_tau,l_hip_roll_q,l_hip_roll_dq,l_hip_roll_tau,l_hip_pitch_q,l_hip_pitch_dq,l_hip_pitch_tau,l_knee_q,l_knee_dq,l_knee_tau,l_ankle_pitch_q,l_ankle_pitch_dq,l_ankle_pitch_tau,l_ankle_roll_q,l_ankle_roll_dq,l_ankle_roll_tau,r_hip_yaw_q,r_hip_yaw_dq,r_hip_yaw_tau,r_hip_roll_q,r_hip_roll_dq,r_hip_roll_tau,r_hip_pitch_q,r_hip_pitch_dq,r_hip_pitch_tau,r_knee_q,r_knee_dq,r_knee_tau,r_ankle_pitch_q,r_ankle_pitch_dq,r_ankle_pitch_tau,r_ankle_roll_q,r_ankle_roll_dq,r_ankle_roll_tau,l_ankle_motorA_tau,l_ankle_motorB_tau,l_ankle_motorA_w,l_ankle_motorB_w,com_ref_x,com_ref_y,zmp_ref_x,zmp_ref_y,contact_l,contact_r
0.1,-0,0,-0.000562084,-0.000828819,-0.0166084,0.21292,-0.62957,0.00719202,-0.735856,1.06691,0.0017533,-14.6442,-0.43734,-0.00894532,-0.455203,0.000828819,0.0166084,-0.0346158,-0,0,0.00515268,-0.000828819,-0.0166084,-0.941519,-0.62957,0.00719202,-0.432367,1.06691,0.0017533,-15.8854,-0.43734,-0.00894532,-0.482306,0.000828819,0.0166084,-0.0375941,-0.313573,-0.272271,0.00754364,-0.0215319,9.15062e-05,0.000333104,0,0,True,True
0.105,-0,0,-0.000601395,-0.000913744,-0.0173577,0.220685,-0.629533,0.0076956,-0.731488,1.06692,0.00187027,-14.6528,-0.437386,-0.00956588,-0.447682,0.000913744,0.0173577,-0.0343064,-0,0,0.00503102,-0.000913744,-0.0173577,-0.932493,-0.629533,0.0076956,-0.433956,1.06692,0.00187027,-15.8691,-0.437386,-0.00956588,-0.47366,0.000913744,0.0173577,-0.0371973,-0.308552,-0.267615,0.00771511,-0.0226725,0.000108709,0.000367232,0,0,True,True
0.11,-0,0,-0.000639509,-0.0010024,-0.0180998,0.228393,-0.629493,0.00819222,-0.727274,1.06693,0.00198448,-14.6613,-0.437436,-0.0101767,-0.440442,0.0010024,0.0180998,-0.0340192,-0,0,0.00491777,-0.0010024,-0.0180998,-0.923566,-0.629493,0.00819222,-0.435608,1.06693,0.00198448,-15.8532,-0.437436,-0.0101767,-0.46535,0.0010024,0.0180998,-0.0368266,-0.303726,-0.263128,0.00788786,-0.0237993,0.00012706,0.000402858,0,0,True,True
0.115,-0,0,-0.000676592,-0.00109474,-0.0188354,0.236048,-0.629451,0.00868247,-0.723203,1.06694,0.00209604,-14.6697,-0.437488,-0.0107785,-0.433458,0.00109474,0.0188354,-0.0337535,-0,0,0.00481228,-0.00109474,-0.0188354,-0.91473,-0.629451,0.00868247,-0.437321,1.06694,0.00209604,-15.8377,-0.437488,-0.0107785,-0.457345,0.00109474,0.0188354,-0.0364811,-0.299078,-0.258792,0.00806177,-0.0249133,0.000146541,0.000439968,0,0,True,True
0.12,-0,0,-0.000712769,-0.00119075,-0.0195648,0.243647,-0.629407,0.00916692,-0.719274,1.06695,0.00220507,-14.6782,-0.437544,-0.011372,-0.426722,0.00119075,0.0195648,-0.0335094,-0,0,0.00471426,-0.00119075,-0.0195648,-0.905989,-0.629407,0.00916692,-0.439089,1.06695,0.00220507,-15.8226,-0.437544,-0.011372,-0.449636,0.00119075,0.0195648,-0.036161,-0.294602,-0.254603,0.00823671,-0.0260155,0.000167138,0.000478549,0,0,True,True
0.125,-0,0,-0.000748118,-0.00129039,-0.0202886,0.251182,-0.62936,0.00964616,-0.71549,1.06696,0.00231166,-14.6866,-0.437602,-0.0119578,-0.420231,0.00129039,0.0202886,-0.0332877,-0,0,0.00462347,-0.00129039,-0.0202886,-0.897351,-0.62936,0.00964616,-0.440907,1.06696,0.00231166,-15.8078,-0.437602,-0.0119578,-0.442218,0.00129039,0.0202886,-0.0358669,-0.290297,-0.250558,0.0084126,-0.0271068,0.000188835,0.00051859,0,0,True,True
0.13,-0,0,-0.00078266,-0.00139364,-0.0210073,0.258648,-0.62931,0.0101207,-0.711843,1.06697,0.00241592,-14.6949,-0.437663,-0.0125366,-0.413947,0.00139364,0.0210073,-0.0330886,-0,0,0.0045392,-0.00139364,-0.0210073,-0.88882,-0.62931,0.0101207,-0.442764,1.06697,0.00241592,-15.7935,-0.437663,-0.0125366,-0.43505,0.00139364,0.0210073,-0.035599,-0.286139,-0.246633,0.00858937,-0.0281882,0.000211621,0.000560079,0,0,True,True
0.135,-0,0,-0.000816362,-0.00150046,-0.0217215,0.266053,-0.629258,0.0105911,-0.708312,1.06699,0.00251793,-14.7032,-0.437727,-0.013109,-0.407802,0.00150046,0.0217215,-0.0329113,-0,0,0.00446023,-0.00150046,-0.0217215,-0.880386,-0.629258,0.0105911,-0.444645,1.06699,0.00251793,-15.7794,-0.437727,-0.013109,-0.428057,0.00150046,0.0217215,-0.0353561,-0.282083,-0.242785,0.00876704,-0.0292606,0.000235483,0.000603007,0,0,True,True
0.14,-0,0,-0.000849174,-0.00161085,-0.0224315,0.273407,-0.629204,0.0110576,-0.704878,1.067,0.00261775,-14.7113,-0.437794,-0.0136754,-0.401731,0.00161085,0.0224315,-0.032755,-0,0,0.00438546,-0.00161085,-0.0224315,-0.872037,-0.629204,0.0110576,-0.446538,1.067,0.00261775,-15.7657,-0.437794,-0.0136754,-0.421166,0.00161085,0.0224315,-0.0351373,-0.278087,-0.238972,0.00894569,-0.0303247,0.00026041,0.000647365,0,0,True,True
0.145,-0,0,-0.000881082,-0.00172478,-0.0231378,0.280712,-0.629148,0.0115206,-0.70153,1.06701,0.00271541,-14.7193,-0.437864,-0.014236,-0.3957,0.00172478,0.0231378,-0.0326194,-0,0,0.00431429,-0.00172478,-0.0231378,-0.863772,-0.629148,0.0115206,-0.448434,1.06701,0.00271541,-15.7521,-0.437864,-0.014236,-0.414343,0.00172478,0.0231378,-0.034942,-0.274128,-0.235173,0.00912549,-0.0313811,0.000286393,0.000693145,0,0,True,True
