t,l_hip_yaw_q,l_hip_yaw_dq,l_hip_yaw_tau,l_hip_roll_q,l_hip_roll_dq,l_hip_roll_tau,l_hip_pitch_q,l_hip_pitch_dq,l_hip_pitch_tau,l_knee_q,l_knee_dq,l_knee_tau,l_ankle_pitch_q,l_ankle_pitch_dq,l_ankle_pitch_tau,l_ankle_roll_q,l_ankle_roll_dq,l_ankle_roll_tau,r_hip_yaw_q,r_hip_yaw_dq,r_hip_yaw_tau,r_hip_roll_q,r_hip_roll_dq,r_hip_roll_tau,r_hip_pitch_q,r_hip_pitch_dq,r_hip_pitch_tau,r_knee_q,r_knee_dq,r_knee_tau,r_ankle_pitch_q,r_ankle_pitch_dq,r_ankle_pitch_tau,r_ankle_roll_q,r_ankle_roll_dq,r_ankle_roll_tau,l_ankle_motorA_tau,l_ankle_motorB_tau,l_ankle_motorA_w,l_ankle_motorB_w,com_ref_x,com_ref_y,zmp_ref_x,zmp_ref_y,contact_l,contact_r
0.13,-0,0,-0.000538445,-0.00132828,-0.0200187,0.289553,-0.551712,0.00693898,-0.661016,1.00646,0.00123534,-13.4923,-0.454745,-0.00817433,-0.284603,0.00132828,0.0200187,-0.0325885,-0,0,0.0027425,-0.00132828,-0.0200187,-0.880174,-0.551712,0.00693898,-0.450078,1.00646,0.00123534,-14.5994,-0.454745,-0.00817433,-0.298242,0.00132828,0.0200187,-0.0351595,-0.165281,-0.119322,0.00605461,-0.0224164,0.000163097,0.000548172,0,0,True,True
0.135,-0,0,-0.000557957,-0.00143008,-0.0207001,0.296389,-0.551676,0.0072376,-0.658447,1.00646,0.00127984,-13.5015,-0.454787,-0.00851743,-0.280948,0.00143008,0.0207001,-0.0324155,-0,0,0.00269764,-0.00143008,-0.0207001,-0.8723,-0.551676,0.0072376,-0.451705,1.00646,0.00127984,-14.5864,-0.454787,-0.00851743,-0.294036,0.00143008,0.0207001,-0.0349201,-0.163336,-0.117612,0.0061953,-0.0232448,0.000179201,0.000590183,0,0,True,True
0.14,-0,0,-0.000577054,-0.00153528,-0.0213775,0.303177,-0.55164,0.00753402,-0.655948,1.00647,0.00132294,-13.5106,-0.45483,-0.00885697,-0.277345,0.00153528,0.0213775,-0.0322632,-0,0,0.00265539,-0.00153528,-0.0213775,-0.864507,-0.55164,0.00753402,-0.453332,1.00647,0.00132294,-14.5737,-0.45483,-0.00885697,-0.289902,0.00153528,0.0213775,-0.0347043,-0.161431,-0.115913,0.00633672,-0.0240669,0.000195971,0.000633595,0,0,True,True
0.145,-0,0,-0.000595788,-0.00164386,-0.0220515,0.309917,-0.551601,0.00782848,-0.653516,1.00648,0.00136467,-13.5195,-0.454875,-0.00919316,-0.273793,0.00164386,0.0220515,-0.0321313,-0,0,0.00261565,-0.00164386,-0.0220515,-0.856796,-0.551601,0.00782848,-0.45496,1.00648,0.00136467,-14.5612,-0.454875,-0.00919316,-0.285838,0.00164386,0.0220515,-0.034512,-0.159567,-0.114226,0.00647896,-0.0248832,0.0002134,0.000678401,0,0,True,True
0.15,-0,0,-0.000614213,-0.0017558,-0.0227225,0.31661,-0.551561,0.00812119,-0.651152,1.00648,0.00140503,-13.5282,-0.454922,-0.00952622,-0.270292,0.0017558,0.0227225,-0.0320199,-0,0,0.00257837,-0.0017558,-0.0227225,-0.849165,-0.551561,0.00812119,-0.456589,1.00648,0.00140503,-14.549,-0.454922,-0.00952622,-0.281844,0.0017558,0.0227225,-0.034343,-0.157743,-0.112549,0.0066221,-0.0256943,0.000231483,0.000724594,0,0,True,True
0.155,-0,0,-0.000632383,-0.00187108,-0.0233908,0.323255,-0.55152,0.00841235,-0.648855,1.00649,0.00144404,-13.5369,-0.454971,-0.00985639,-0.266842,0.00187108,0.0233908,-0.031929,-0,0,0.00254347,-0.00187108,-0.0233908,-0.841614,-0.55152,0.00841235,-0.458218,1.00649,0.00144404,-14.5369,-0.454971,-0.00985639,-0.277919,0.00187108,0.0233908,-0.0341972,-0.155958,-0.110884,0.00676624,-0.0265007,0.000250214,0.000772168,0,0,True,True
0.16,-0,0,-0.00065035,-0.00198971,-0.024057,0.329853,-0.551477,0.00870218,-0.646625,1.0065,0.0014817,-13.5454,-0.455021,-0.0101839,-0.263443,0.00198971,0.024057,-0.0318584,-0,0,0.00251092,-0.00198971,-0.024057,-0.834142,-0.551477,0.00870218,-0.459847,1.0065,0.0014817,-14.5252,-0.455021,-0.0101839,-0.274063,0.00198971,0.024057,-0.0340743,-0.154213,-0.10923,0.00691147,-0.0273029,0.00026959,0.000821119,0,0,True,True
0.165,-0,0,-0.00066817,-0.00211165,-0.0247215,0.336401,-0.551433,0.00899088,-0.644462,1.00651,0.00151803,-13.5537,-0.455072,-0.0105089,-0.260097,0.00211165,0.0247215,-0.0318082,-0,0,0.00248067,-0.00211165,-0.0247215,-0.826749,-0.551433,0.00899088,-0.461476,1.00651,0.00151803,-14.5136,-0.455072,-0.0105089,-0.270277,0.00211165,0.0247215,-0.0339744,-0.152509,-0.107587,0.00705786,-0.0281016,0.000289605,0.000871442,0,0,True,True
0.17,-0,0,-0.000685897,-0.00223692,-0.0253847,0.342901,-0.551387,0.00927867,-0.642367,1.00651,0.00155304,-13.562,-0.455126,-0.0108317,-0.256804,0.00223692,0.0253847,-0.0317785,-0,0,0.0024527,-0.00223692,-0.0253847,-0.819435,-0.551387,0.00927867,-0.463105,1.00651,0.00155304,-14.5023,-0.455126,-0.0108317,-0.266562,0.00223692,0.0253847,-0.0338973,-0.150846,-0.105958,0.00720552,-0.0288971,0.000310258,0.000923134,0,0,True,True
0.175,-0,0,-0.000703581,-0.0023655,-0.026047,0.349349,-0.55134,0.00956577,-0.640341,1.00652,0.00158673,-13.5701,-0.455181,-0.0111525,-0.253569,0.0023655,0.026047,-0.0317694,-0,0,0.00242701,-0.0023655,-0.026047,-0.812201,-0.55134,0.00956577,-0.464735,1.00652,0.00158673,-14.4912,-0.455181,-0.0111525,-0.26292,0.0023655,0.026047,-0.0338433,-0.149227,-0.104342,0.00735452,-0.0296901,0.000331543,0.000976192,0,0,True,True
0.18,-0,0,-0.000721271,-0.00249739,-0.0267089,0.355742,-0.551292,0.00985239,-0.638386,1.00653,0.00161912,-13.578,-0.455237,-0.0114715,-0.250395,0.00249739,0.0267089,-0.0317814,-0,0,0.00240363,-0.00249739,-0.0267089,-0.805053,-0.551292,0.00985239,-0.466364,1.00653,0.00161912,-14.4804,-0.455237,-0.0114715,-0.259356,0.00249739,0.0267089,-0.0338126,-0.147653,-0.102742,0.00750495,-0.030481,0.000353459,0.00103062,0,0,True,True
0.185,-0,0,-0.000739,-0.00263259,-0.0273709,0.362069,-0.551242,0.0101388,-0.636508,1.00654,0.00165021,-13.5858,-0.455295,-0.011789,-0.247289,0.00263259,0.0273709,-0.0318152,-0,0,0.0023826,-0.00263259,-0.0273709,-0.797998,-0.551242,0.0101388,-0.467991,1.00654,0.00165021,-14.4699,-0.455295,-0.011789,-0.255877,0.00263259,0.0273709,-0.0338062,-0.146128,-0.101161,0.00765689,-0.0312706,0.000376003,0.00108641,0,0,True,True
0.19,-0,0,-0.000756768,-0.0027711,-0.0280334,0.368319,-0.55119,0.0104251,-0.63471,1.00655,0.00168001,-13.5934,-0.455355,-0.0121051,-0.244252,0.0027711,0.0280334,-0.0318721,-0,0,0.00236394,-0.0027711,-0.0280334,-0.791051,-0.55119,0.0104251,-0.469612,1.00655,0.00168001,-14.4596,-0.455355,-0.0121051,-0.252484,0.0027711,0.0280334,-0.0338253,-0.144654,-0.0995977,0.00781044,-0.0320592,0.000399174,0.00114356,0,0,True,True
0.195,-0,0,-0.000774589,-0.00291292,-0.0286969,0.37449,-0.551137,0.0107117,-0.632991,1.00655,0.00170852,-13.6009,-0.455416,-0.0124202,-0.241278,0.00291292,0.0286969,-0.0319522,-0,0,0.00234753,-0.00291292,-0.0286969,-0.78421,-0.551137,0.0107117,-0.471225,1.00655,0.00170852,-14.4497,-0.455416,-0.0124202,-0.24917,0.00291292,0.0286969,-0.0338698,-0.143228,-0.0980501,0.00796571,-0.0328477,0.000422969,0.00120208,0,0,True,True
0.2,-0,0,-0.000792521,-0.00305807,-0.0293619,0.380603,-0.551083,0.0109987,-0.631342,1.00656,0.00173576,-13.6081,-0.455479,-0.0127345,-0.238354,0.00305807,0.0293619,-0.0320536,-0,0,0.00233309,-0.00305807,-0.0293619,-0.777454,-0.551083,0.0109987,-0.472833,1.00656,0.00173576,-14.44,-0.455479,-0.0127345,-0.245919,0.00305807,0.0293619,-0.0339378,-0.141841,-0.0965121,0.00812281,-0.0336364,0.000447389,0.00126198,0,0,True,True
0.205,-0,0,-0.000810621,-0.00320654,-0.0300289,0.386678,-0.551027,0.0112864,-0.62975,1.00657,0.00176172,-13.6153,-0.455544,-0.0130481,-0.235465,0.00320654,0.0300289,-0.0321745,-0,0,0.00232035,-0.00320654,-0.0300289,-0.770759,-0.551027,0.0112864,-0.474441,1.00657,0.00176172,-14.4304,-0.455544,-0.0130481,-0.242715,0.00320654,0.0300289,-0.0340269,-0.140486,-0.0949779,0.00828185,-0.0344259,0.000472433,0.00132324,0,0,True,True
0.21,-0,0,-0.00082892,-0.00335836,-0.0306982,0.392725,-0.55097,0.0115749,-0.62821,1.00658,0.00178638,-13.6224,-0.45561,-0.0133613,-0.232602,0.00335836,0.0306982,-0.032314,-0,0,0.00230913,-0.00335836,-0.0306982,-0.764112,-0.55097,0.0115749,-0.476049,1.00658,0.00178638,-14.4211,-0.45561,-0.0133613,-0.239547,0.00335836,0.0306982,-0.0341361,-0.139157,-0.0934436,0.00844295,-0.0352167,0.0004981,0.00138589,0,0,True,True
