t,l_hip_yaw_q,l_hip_yaw_dq,l_hip_yaw_tau,l_hip_roll_q,l_hip_roll_dq,l_hip_roll_tau,l_hip_pitch_q,l_hip_pitch_dq,l_hip_pitch_tau,l_knee_q,l_knee_dq,l_knee_tau,l_ankle_pitch_q,l_ankle_pitch_dq,l_ankle_pitch_tau,l_ankle_roll_q,l_ankle_roll_dq,l_ankle_roll_tau,r_hip_yaw_q,r_hip_yaw_dq,r_hip_yaw_tau,r_hip_roll_q,r_hip_roll_dq,r_hip_roll_tau,r_hip_pitch_q,r_hip_pitch_dq,r_hip_pitch_tau,r_knee_q,r_knee_dq,r_knee_tau,r_ankle_pitch_q,r_ankle_pitch_dq,r_ankle_pitch_tau,r_ankle_roll_q,r_ankle_roll_dq,r_ankle_roll_tau,l_ankle_motorA_tau,l_ankle_motorB_tau,l_ankle_motorA_w,l_ankle_motorB_w,com_ref_x,com_ref_y,zmp_ref_x,zmp_ref_y,contact_l,contact_r
0.1,-0,0,-0.00320732,-0.000799136,-0.0160552,0.523126,-0.706373,0.0116926,-0.760058,1.19704,0.00276,-17.0973,-0.490668,-0.0144526,-0.560852,0.000799136,0.0160552,-0.0339978,-0,0,0.00890309,-0.000799136,-0.0160552,-1.20971,-0.706373,0.0116926,-0.457553,1.19704,0.00276,-18.3964,-0.490668,-0.0144526,-0.592536,0.000799136,0.0160552,-0.0366256,-0.385105,-0.343327,0.00276471,-0.0251208,0.000195944,0.000311327,0,0,True,True
0.105,-0,0,-0.0032238,-0.000881235,-0.0167809,0.530625,-0.706313,0.0123809,-0.755485,1.19706,0.00291526,-17.1057,-0.490743,-0.0152962,-0.551087,0.000881235,0.0167809,-0.0336939,-0,0,0.00872889,-0.000881235,-0.0167809,-1.20112,-0.706313,0.0123809,-0.459011,1.19706,0.00291526,-18.3784,-0.490743,-0.0152962,-0.581449,0.000881235,0.0167809,-0.0362439,-0.378582,-0.337176,0.00274283,-0.0264031,0.000222825,0.000343308,0,0,True,True
0.11,-0,0,-0.00324173,-0.000966945,-0.0174998,0.538046,-0.706249,0.0130609,-0.751103,1.19707,0.0030674,-17.114,-0.490821,-0.0161283,-0.541685,0.000966945,0.0174998,-0.0334143,-0,0,0.00856803,-0.000966945,-0.0174998,-1.19266,-0.706249,0.0130609,-0.460553,1.19707,0.0030674,-18.3609,-0.490821,-0.0161283,-0.570792,0.000966945,0.0174998,-0.0358904,-0.372311,-0.331246,0.00272382,-0.0276707,0.000251224,0.000376695,0,0,True,True
0.115,-0,0,-0.00326102,-0.00105623,-0.0182124,0.545404,-0.706182,0.0137333,-0.746891,1.19709,0.00321656,-17.1224,-0.490904,-0.0169498,-0.532587,0.00105623,0.0182124,-0.0331574,-0,0,0.00841894,-0.00105623,-0.0182124,-1.18429,-0.706182,0.0137333,-0.46217,1.19709,0.00321656,-18.3439,-0.490904,-0.0169498,-0.560495,0.00105623,0.0182124,-0.0355633,-0.36625,-0.3255,0.00270739,-0.0289246,0.000281121,0.000411475,0,0,True,True
0.12,-0,0,-0.00328155,-0.00114907,-0.0189192,0.552709,-0.706112,0.0143989,-0.742831,1.1971,0.00336288,-17.1307,-0.490991,-0.0177618,-0.523741,0.00114907,0.0189192,-0.0329224,-0,0,0.00828033,-0.00114907,-0.0189192,-1.17601,-0.706112,0.0143989,-0.463853,1.1971,0.00336288,-18.3273,-0.490991,-0.0177618,-0.550503,0.00114907,0.0189192,-0.0352612,-0.360367,-0.319904,0.00269331,-0.0301661,0.000312499,0.000447637,0,0,True,True
0.125,-0,0,-0.00330321,-0.00124543,-0.0196208,0.559964,-0.706038,0.0150583,-0.738913,1.19712,0.00350648,-17.139,-0.491082,-0.0185648,-0.51511,0.00124543,0.0196208,-0.0327088,-0,0,0.0081512,-0.00124543,-0.0196208,-1.16781,-0.706038,0.0150583,-0.465594,1.19712,0.00350648,-18.311,-0.491082,-0.0185648,-0.540771,0.00124543,0.0196208,-0.0349836,-0.354636,-0.314435,0.00268142,-0.0313961,0.000345342,0.000485169,0,0,True,True
0.13,-0,0,-0.00332592,-0.00134528,-0.0203176,0.567171,-0.705961,0.0157121,-0.735127,1.19714,0.00364744,-17.1472,-0.491177,-0.0193595,-0.506661,0.00134528,0.0203176,-0.0325163,-0,0,0.00803076,-0.00134528,-0.0203176,-1.15969,-0.705961,0.0157121,-0.467385,1.19714,0.00364744,-18.2951,-0.491177,-0.0193595,-0.531266,0.00134528,0.0203176,-0.03473,-0.349037,-0.309072,0.00267158,-0.0326156,0.000379635,0.000524063,0,0,True,True
0.135,-0,0,-0.00334965,-0.0014486,-0.0210101,0.574331,-0.705881,0.0163609,-0.731467,1.19716,0.00378587,-17.1554,-0.491275,-0.0201468,-0.498373,0.0014486,0.0210101,-0.0323448,-0,0,0.0079184,-0.0014486,-0.0210101,-1.15165,-0.705881,0.0163609,-0.469221,1.19716,0.00378587,-18.2796,-0.491275,-0.0201468,-0.521962,0.0014486,0.0210101,-0.0345002,-0.343555,-0.3038,0.0026637,-0.0338254,0.000415364,0.000564308,0,0,True,True
0.14,-0,0,-0.00337438,-0.00155538,-0.0216987,0.581442,-0.705797,0.0170052,-0.727931,1.19718,0.00392186,-17.1635,-0.491378,-0.020927,-0.490231,0.00155538,0.0216987,-0.0321943,-0,0,0.00781369,-0.00155538,-0.0216987,-1.14368,-0.705797,0.0170052,-0.471097,1.19718,0.00392186,-18.2644,-0.491378,-0.020927,-0.512842,0.00155538,0.0216987,-0.0342941,-0.338179,-0.298611,0.00265771,-0.0350264,0.000452518,0.000605898,0,0,True,True
0.145,-0,0,-0.00340013,-0.00166559,-0.0223838,0.588504,-0.705711,0.0176454,-0.724515,1.1972,0.00405547,-17.1715,-0.491485,-0.0217009,-0.482224,0.00166559,0.0223838,-0.0320649,-0,0,0.00771628,-0.00166559,-0.0223838,-1.1358,-0.705711,0.0176454,-0.473009,1.1972,0.00405547,-18.2495,-0.491485,-0.0217009,-0.503895,0.00166559,0.0223838,-0.0341117,-0.332904,-0.293497,0.00265356,-0.0362195,0.000491085,0.000648824,0,0,True,True
