t,l_hip_yaw_q,l_hip_yaw_dq,l_hip_yaw_tau,l_hip_roll_q,l_hip_roll_dq,l_hip_roll_tau,l_hip_pitch_q,l_hip_pitch_dq,l_hip_pitch_tau,l_knee_q,l_knee_dq,l_knee_tau,l_ankle_pitch_q,l_ankle_pitch_dq,l_ankle_pitch_tau,l_ankle_roll_q,l_ankle_roll_dq,l_ankle_roll_tau,r_hip_yaw_q,r_hip_yaw_dq,r_hip_yaw_tau,r_hip_roll_q,r_hip_roll_dq,r_hip_roll_tau,r_hip_pitch_q,r_hip_pitch_dq,r_hip_pitch_tau,r_knee_q,r_knee_dq,r_knee_tau,r_ankle_pitch_q,r_ankle_pitch_dq,r_ankle_pitch_tau,r_ankle_roll_q,r_ankle_roll_dq,r_ankle_roll_tau,l_ankle_motorA_tau,l_ankle_motorB_tau,l_ankle_motorA_w,l_ankle_motorB_w,com_ref_x,com_ref_y,zmp_ref_x,zmp_ref_y,contact_l,contact_r
0.1,-0,0,-0.00204239,-0.000818656,-0.0164098,0.489442,-0.626829,0.00743968,-0.727026,1.06758,0.00171498,-15.4031,-0.440751,-0.00915466,-0.449359,0.000818656,0.0164098,-0.0361184,-0,0,0.00658502,-0.000818656,-0.0164098,-1.24849,-0.626829,0.00743968,-0.429064,1.06758,0.00171498,-16.6892,-0.440751,-0.00915466,-0.475717,0.000818656,0.0164098,-0.0391748,-0.310841,-0.267801,0.00720413,-0.0215099,0.000110235,0.000331782,0,0,True,True
0.105,-0,0,-0.00206022,-0.000902565,-0.0171504,0.497506,-0.62679,0.00792386,-0.72286,1.06759,0.00182062,-15.4122,-0.440799,-0.00974448,-0.441994,0.000902565,0.0171504,-0.0357965,-0,0,0.00644685,-0.000902565,-0.0171504,-1.23914,-0.62679,0.00792386,-0.430764,1.06759,0.00182062,-16.6726,-0.440799,-0.00974448,-0.46726,0.000902565,0.0171504,-0.0387631,-0.305911,-0.263251,0.00739175,-0.0226184,0.000127996,0.000365786,0,0,True,True
0.11,-0,0,-0.00207856,-0.000990159,-0.017884,0.505505,-0.62675,0.00840171,-0.718836,1.0676,0.00192378,-15.4213,-0.440849,-0.0103255,-0.434888,0.000990159,0.017884,-0.035498,-0,0,0.00631837,-0.000990159,-0.017884,-1.22989,-0.62675,0.00840171,-0.432516,1.0676,0.00192378,-16.6563,-0.440849,-0.0103255,-0.459112,0.000990159,0.017884,-0.038379,-0.301162,-0.258853,0.00758004,-0.0237139,0.000146861,0.000401283,0,0,True,True
0.115,-0,0,-0.0020975,-0.0010814,-0.018611,0.513446,-0.626706,0.00887379,-0.714944,1.06761,0.00202454,-15.4303,-0.440902,-0.0108983,-0.428019,0.0010814,0.018611,-0.0352221,-0,0,0.00619891,-0.0010814,-0.018611,-1.22074,-0.626706,0.00887379,-0.434316,1.06761,0.00202454,-16.6405,-0.440902,-0.0108983,-0.45125,0.0010814,0.018611,-0.0380214,-0.296579,-0.254595,0.00776892,-0.0247973,0.000166814,0.000438259,0,0,True,True
0.12,-0,0,-0.00211715,-0.00117627,-0.0193321,0.521325,-0.626661,0.00934063,-0.711187,1.06762,0.00212302,-15.4393,-0.440958,-0.0114636,-0.421384,0.00117627,0.0193321,-0.0349691,-0,0,0.00608823,-0.00117627,-0.0193321,-1.21169,-0.626661,0.00934063,-0.436163,1.06762,0.00212302,-16.625,-0.440958,-0.0114636,-0.443669,0.00117627,0.0193321,-0.0376905,-0.292161,-0.250474,0.00795833,-0.0258697,0.000187841,0.000476702,0,0,True,True
0.125,-0,0,-0.00213757,-0.00127473,-0.0200477,0.529134,-0.626613,0.00980276,-0.707565,1.06763,0.00221929,-15.4482,-0.441017,-0.0120221,-0.414983,0.00127473,0.0200477,-0.0347397,-0,0,0.00598612,-0.00127473,-0.0200477,-1.20276,-0.626613,0.00980276,-0.438051,1.06763,0.00221929,-16.6099,-0.441017,-0.0120221,-0.436365,0.00127473,0.0200477,-0.0373869,-0.287907,-0.246489,0.0081482,-0.0269319,0.00020993,0.000516599,0,0,True,True
0.13,-0,0,-0.00215867,-0.00137675,-0.0207583,0.536868,-0.626563,0.0102607,-0.704073,1.06764,0.00231346,-15.457,-0.441078,-0.0125742,-0.408783,0.00137675,0.0207583,-0.0345341,-0,0,0.00589179,-0.00137675,-0.0207583,-1.19394,-0.626563,0.0102607,-0.439972,1.06764,0.00231346,-16.5952,-0.441078,-0.0125742,-0.429303,0.00137675,0.0207583,-0.0371107,-0.283796,-0.24262,0.00833849,-0.0279848,0.000233069,0.000557941,0,0,True,True
0.135,-0,0,-0.00218011,-0.00148231,-0.0214644,0.544537,-0.62651,0.0107149,-0.700692,1.06765,0.00240558,-15.4657,-0.441142,-0.0131205,-0.402715,0.00148231,0.0214644,-0.0343513,-0,0,0.00580377,-0.00148231,-0.0214644,-1.18522,-0.62651,0.0107149,-0.441912,1.06765,0.00240558,-16.5809,-0.441142,-0.0131205,-0.422407,0.00148231,0.0214644,-0.0368608,-0.279785,-0.238823,0.00852925,-0.0290293,0.000257246,0.000600717,0,0,True,True
0.14,-0,0,-0.0022016,-0.00159139,-0.0221665,0.552151,-0.626456,0.0111658,-0.697401,1.06766,0.00249571,-15.4743,-0.441209,-0.0136615,-0.396716,0.00159139,0.0221665,-0.0341905,-0,0,0.0057207,-0.00159139,-0.0221665,-1.17659,-0.626456,0.0111658,-0.44386,1.06766,0.00249571,-16.5668,-0.441209,-0.0136615,-0.41561,0.00159139,0.0221665,-0.0366359,-0.27583,-0.235057,0.00872059,-0.0300661,0.000282454,0.000644919,0,0,True,True
0.145,-0,0,-0.00222297,-0.00170397,-0.022865,0.559711,-0.626399,0.0116135,-0.694194,1.06768,0.00258387,-15.4828,-0.441279,-0.0141973,-0.390754,0.00170397,0.022865,-0.0340514,-0,0,0.00564189,-0.00170397,-0.022865,-1.16804,-0.626399,0.0116135,-0.445808,1.06768,0.00258387,-16.5529,-0.441279,-0.0141973,-0.408876,0.00170397,0.022865,-0.0364358,-0.271912,-0.231302,0.00891266,-0.0310958,0.000308681,0.000690539,0,0,True,True
0.15,-0,0,-0.00224426,-0.00182004,-0.0235604,0.567215,-0.62634,0.0120583,-0.691069,1.06769,0.00267008,-15.4911,-0.441351,-0.0147284,-0.384823,0.00182004,0.0235604,-0.0339342,-0,0,0.00556715,-0.00182004,-0.0235604,-1.15959,-0.62634,0.0120583,-0.447755,1.06769,0.00267008,-16.5393,-0.441351,-0.0147284,-0.402198,0.00182004,0.0235604,-0.0362603,-0.268027,-0.227556,0.00910566,-0.0321191,0.000335921,0.000737571,0,0,True,True
0.155,-0,0,-0.00226557,-0.00193958,-0.0242531,0.57466,-0.626278,0.0125005,-0.688029,1.0677,0.00275438,-15.4993,-0.441426,-0.0152549,-0.378933,0.00193958,0.0242531,-0.0338391,-0,0,0.00549656,-0.00193958,-0.0242531,-1.15123,-0.626278,0.0125005,-0.4497,1.0677,0.00275438,-16.5259,-0.441426,-0.0152549,-0.395584,0.00193958,0.0242531,-0.0361098,-0.26418,-0.223822,0.00929977,-0.0331365,0.000364164,0.000786008,0,0,True,True
0.16,-0,0,-0.00228706,-0.00206257,-0.0249437,0.582043,-0.626215,0.0129404,-0.685078,1.06772,0.00283678,-15.5073,-0.441504,-0.0157772,-0.373094,0.00206257,0.0249437,-0.0337663,-0,0,0.00543026,-0.00206257,-0.0249437,-1.14296,-0.626215,0.0129404,-0.451646,1.06772,0.00283678,-16.5128,-0.441504,-0.0157772,-0.389049,0.00206257,0.0249437,-0.0359842,-0.26038,-0.220109,0.00949517,-0.0341487,0.000393404,0.000835846,0,0,True,True
0.165,-0,0,-0.0023089,-0.00218901,-0.0256326,0.589362,-0.626149,0.0133782,-0.682218,1.06773,0.00291732,-15.5152,-0.441584,-0.0162955,-0.367323,0.00218901,0.0256326,-0.033716,-0,0,0.00536842,-0.00218901,-0.0256326,-1.13479,-0.626149,0.0133782,-0.453594,1.06773,0.00291732,-16.5,-0.441584,-0.0162955,-0.382605,0.00218901,0.0256326,-0.0358838,-0.256635,-0.216426,0.00969202,-0.0351564,0.000423634,0.000887081,0,0,True,True
0.17,-0,0,-0.00233126,-0.0023189,-0.0263203,0.596616,-0.626081,0.0138142,-0.679454,1.06775,0.00299603,-15.523,-0.441667,-0.0168102,-0.361629,0.0023189,0.0263203,-0.0336882,-0,0,0.00531117,-0.0023189,-0.0263203,-1.12672,-0.626081,0.0138142,-0.455548,1.06775,0.00299603,-16.4875,-0.441667,-0.0168102,-0.376265,0.0023189,0.0263203,-0.0358084,-0.252954,-0.212781,0.00989046,-0.0361603,0.000454847,0.000939709,0,0,True,True
0.175,-0,0,-0.00235428,-0.00245222,-0.0270072,0.603803,-0.626011,0.0142488,-0.676787,1.06776,0.00307295,-15.5307,-0.441752,-0.0173217,-0.356023,0.00245222,0.0270072,-0.033683,-0,0,0.0052586,-0.00245222,-0.0270072,-1.11874,-0.626011,0.0142488,-0.457507,1.06776,0.00307295,-16.4752,-0.441752,-0.0173217,-0.370038,0.00245222,0.0270072,-0.0357581,-0.249343,-0.209179,0.0100906,-0.037161,0.000487038,0.000993729,0,0,True,True
0.18,-0,0,-0.00237811,-0.00258897,-0.0276938,0.610925,-0.625938,0.0146822,-0.674218,1.06778,0.0031481,-15.5382,-0.44184,-0.0178303,-0.350513,0.00258897,0.0276938,-0.0337005,-0,0,0.00521074,-0.00258897,-0.0276938,-1.11086,-0.625938,0.0146822,-0.459475,1.06778,0.0031481,-16.4632,-0.44184,-0.0178303,-0.363932,0.00258897,0.0276938,-0.0357327,-0.245806,-0.205625,0.0102927,-0.0381591,0.000520202,0.00104914,0,0,True,True
