t,l_hip_yaw_q,l_hip_yaw_dq,l_hip_yaw_tau,l_hip_roll_q,l_hip_roll_dq,l_hip_roll_tau,l_hip_pitch_q,l_hip_pitch_dq,l_hip_pitch_tau,l_knee_q,l_knee_dq,l_knee_tau,l_ankle_pitch_q,l_ankle_pitch_dq,l_ankle_pitch_tau,l_ankle_roll_q,l_ankle_roll_dq,l_ankle_roll_tau,r_hip_yaw_q,r_hip_yaw_dq,r_hip_yaw_tau,r_hip_roll_q,r_hip_roll_dq,r_hip_roll_tau,r_hip_pitch_q,r_hip_pitch_dq,r_hip_pitch_tau,r_knee_q,r_knee_dq,r_knee_tau,r_ankle_pitch_q,r_ankle_pitch_dq,r_ankle_pitch_tau,r_ankle_roll_q,r_ankle_roll_dq,r_ankle_roll_tau,l_ankle_motorA_tau,l_ankle_motorB_tau,l_ankle_motorA_w,l_ankle_motorB_w,com_ref_x,com_ref_y,zmp_ref_x,zmp_ref_y,contact_l,contact_r
0.1,-0,0,-0.00114275,-0.000882884,-0.0176945,0.46225,-0.626981,0.00437192,-0.715457,1.06754,0.000981446,-15.3004,-0.440563,-0.00535337,-0.354119,0.000882884,0.0176945,-0.0388055,-0,0,0.00463035,-0.000882884,-0.0176945,-1.28038,-0.626981,0.00437192,-0.392548,1.06754,0.000981446,-16.6821,-0.440563,-0.00535337,-0.374779,0.000882884,0.0176945,-0.0423562,-0.250888,-0.205127,0.0112685,-0.0196767,3.94012e-05,0.000357816,0,0,True,True
0.105,-0,0,-0.00116247,-0.000973362,-0.0184927,0.470899,-0.626959,0.00471798,-0.711298,1.06755,0.00105424,-15.3114,-0.44059,-0.00577222,-0.348777,0.000973362,0.0184927,-0.0384616,-0,0,0.00452464,-0.000973362,-0.0184927,-1.27023,-0.626959,0.00471798,-0.394758,1.06755,0.00105424,-16.6655,-0.44059,-0.00577222,-0.368579,0.000973362,0.0184927,-0.0419079,-0.24725,-0.201888,0.0116388,-0.0207027,4.98761e-05,0.000394483,0,0,True,True
0.11,-0,0,-0.00118216,-0.00106781,-0.0192834,0.479473,-0.626934,0.00505912,-0.707269,1.06755,0.00112494,-15.3223,-0.44062,-0.00618406,-0.343653,0.00106781,0.0192834,-0.0381434,-0,0,0.0044267,-0.00106781,-0.0192834,-1.2602,-0.626934,0.00505912,-0.396993,1.06755,0.00112494,-16.6493,-0.44062,-0.00618406,-0.362641,0.00106781,0.0192834,-0.0414901,-0.243767,-0.198775,0.0120078,-0.0217168,6.11358e-05,0.000432759,0,0,True,True
0.115,-0,0,-0.00120169,-0.0011662,-0.020067,0.487972,-0.626908,0.00539578,-0.703359,1.06756,0.0011936,-15.3331,-0.440652,-0.00658938,-0.338703,0.0011662,0.020067,-0.0378506,-0,0,0.00433545,-0.0011662,-0.020067,-1.2503,-0.626908,0.00539578,-0.399242,1.06756,0.0011936,-16.6334,-0.440652,-0.00658938,-0.356914,0.0011662,0.020067,-0.0411026,-0.240411,-0.195758,0.0123757,-0.0227196,7.31683e-05,0.000472629,0,0,True,True
0.12,-0,0,-0.00122096,-0.00126848,-0.0208443,0.496401,-0.62688,0.00572833,-0.699557,1.06757,0.00126028,-15.3437,-0.440686,-0.00698861,-0.33389,0.00126848,0.0208443,-0.0375829,-0,0,0.00425003,-0.00126848,-0.0208443,-1.24052,-0.62688,0.00572833,-0.401496,1.06757,0.00126028,-16.6179,-0.440686,-0.00698861,-0.351359,0.00126848,0.0208443,-0.0407446,-0.237158,-0.192815,0.0127427,-0.0237122,8.59624e-05,0.00051408,0,0,True,True
0.125,-0,0,-0.00123996,-0.00137464,-0.0216156,0.504762,-0.626851,0.0060571,-0.695856,1.06757,0.00132502,-15.3542,-0.440722,-0.00738212,-0.329192,0.00137464,0.0216156,-0.0373397,-0,0,0.00416981,-0.00137464,-0.0216156,-1.23085,-0.626851,0.0060571,-0.403753,1.06757,0.00132502,-16.6027,-0.440722,-0.00738212,-0.345948,0.00137464,0.0216156,-0.0404154,-0.233993,-0.189931,0.0131088,-0.0246951,9.95078e-05,0.0005571,0,0,True,True
0.13,-0,0,-0.00125869,-0.00148464,-0.0223815,0.51306,-0.62682,0.00638238,-0.69225,1.06758,0.00138787,-15.3646,-0.44076,-0.00777026,-0.324589,0.00148464,0.0223815,-0.0371208,-0,0,0.00409432,-0.00148464,-0.0223815,-1.22129,-0.62682,0.00638238,-0.406008,1.06758,0.00138787,-16.5878,-0.44076,-0.00777026,-0.340661,0.00148464,0.0223815,-0.0401145,-0.230904,-0.187096,0.0134744,-0.0256692,0.000113795,0.000601676,0,0,True,True
0.135,-0,0,-0.00127718,-0.00159845,-0.0231426,0.521296,-0.626787,0.00670446,-0.688735,1.06759,0.00144886,-15.3748,-0.4408,-0.00815332,-0.320072,0.00159845,0.0231426,-0.0369257,-0,0,0.00402323,-0.00159845,-0.0231426,-1.21183,-0.626787,0.00670446,-0.408261,1.06759,0.00144886,-16.5732,-0.4408,-0.00815332,-0.335486,0.00159845,0.0231426,-0.0398412,-0.227883,-0.184301,0.0138395,-0.0266351,0.000128814,0.000647799,0,0,True,True
0.14,-0,0,-0.00129546,-0.00171606,-0.0238993,0.529471,-0.626753,0.00702359,-0.685308,1.06759,0.00150801,-15.3849,-0.440842,-0.0085316,-0.315632,0.00171606,0.0238993,-0.0367544,-0,0,0.00395629,-0.00171606,-0.0238993,-1.20247,-0.626753,0.00702359,-0.410509,1.06759,0.00150801,-16.5589,-0.440842,-0.0085316,-0.330414,0.00171606,0.0238993,-0.0395954,-0.224927,-0.181542,0.0142044,-0.0275936,0.000144557,0.000695459,0,0,True,True
0.145,-0,0,-0.00131359,-0.00183745,-0.0246522,0.537586,-0.626717,0.00734003,-0.681968,1.0676,0.00156536,-15.3948,-0.440885,-0.00890539,-0.311264,0.00183745,0.0246522,-0.0366068,-0,0,0.00389329,-0.00183745,-0.0246522,-1.19321,-0.626717,0.00734003,-0.41275,1.0676,0.00156536,-16.5448,-0.440885,-0.00890539,-0.325437,0.00183745,0.0246522,-0.0393767,-0.22203,-0.178815,0.0145693,-0.0285451,0.000161016,0.000744648,0,0,True,True
0.15,-0,0,-0.00133162,-0.00196258,-0.0254017,0.54564,-0.626679,0.00765403,-0.678714,1.06761,0.00162092,-15.4046,-0.440931,-0.00927495,-0.306964,0.00196258,0.0254017,-0.0364829,-0,0,0.00383411,-0.00196258,-0.0254017,-1.18406,-0.626679,0.00765403,-0.414985,1.06761,0.00162092,-16.531,-0.440931,-0.00927495,-0.320552,0.00196258,0.0254017,-0.0391851,-0.219192,-0.17612,0.0149345,-0.0294905,0.000178184,0.000795358,0,0,True,True
