iteration,time_s,fps,collect_s,update_s,reward_per_step,value_loss,surrogate,entropy,kl,lr,std,symmetry,ep_tracking_lin_vel,ep_tracking_ang_vel,ep_lin_vel_z,ep_ang_vel_xy,ep_orientation,ep_base_height,ep_torques,ep_torque_limits,ep_dof_vel,ep_dof_acc,ep_action_rate,ep_dof_pos_limits,ep_alive,ep_hip_pos,ep_contact,ep_feet_swing_height,ep_contact_no_vel,ep_stand_still,ep_termination,ep_length_s,unstable_resets
4415,1714.0,6527,3.3,0.46,0.02637,0.00319,-0.00897,6.12218,0.01312,0.00026,0.44674,0.0,0.66542,0.2514,-0.02667,-0.02188,-0.00877,-0.00304,-0.03705,-0.00581,-0.03448,-0.02494,-0.0632,-0.01001,0.11944,-0.0173,0.25295,-0.01558,-0.01687,-0.02536,-0.04,15.92467,0
4416,1717.6,6695,3.25,0.42,0.02469,0.04043,-0.01003,6.10054,0.01379,0.00011,0.44665,0.0,0.80364,0.29984,-0.01986,-0.02279,-0.00833,-0.00249,-0.04171,-0.0055,-0.03674,-0.02866,-0.07354,-0.0029,0.14021,-0.01627,0.30244,-0.01299,-0.01661,-0.05648,0.0,18.694,0
4417,1720.7,7972,2.7,0.38,0.02033,0.05354,-0.00995,6.10881,0.0156,3e-05,0.44693,0.0,0.73237,0.27598,-0.02077,-0.02037,-0.00727,-0.00237,-0.03835,-0.00494,-0.03288,-0.02547,-0.06737,-0.00467,0.12837,-0.01651,0.27691,-0.01246,-0.01472,-0.05213,-0.01071,17.11643,0
4418,1724.1,7179,3.03,0.4,0.0217,0.04201,-0.00917,6.11757,0.01504,2e-05,0.44723,0.0,0.75466,0.28303,-0.02113,-0.02336,-0.00866,-0.00298,-0.04062,-0.00576,-0.03572,-0.02692,-0.07053,-0.00378,0.13287,-0.01772,0.28498,-0.01508,-0.0153,-0.02759,-0.02,17.71632,0
4419,1727.8,6727,3.24,0.41,0.02298,0.02559,-0.00785,6.12695,0.01251,0.00011,0.44757,0.0,0.66644,0.25265,-0.02248,-0.02142,-0.0086,-0.00323,-0.03653,-0.00503,-0.03269,-0.02435,-0.06318,-0.00572,0.11992,-0.01728,0.25867,-0.01267,-0.01561,-0.03808,-0.04117,15.98873,0
4420,1731.6,6533,3.28,0.48,0.02517,0.01619,-0.0065,6.13687,0.01557,0.00017,0.44784,0.0,0.67491,0.25352,-0.0201,-0.0213,-0.00734,-0.00252,-0.03615,-0.00503,-0.03231,-0.02509,-0.06265,-0.00788,0.11896,-0.0154,0.25645,-0.012,-0.01448,-0.03584,-0.03158,15.8614,0
4421,1735.3,6533,3.33,0.43,0.02592,0.01866,-0.00604,6.14532,0.01661,8e-05,0.4481,0.0,0.74088,0.27925,-0.02061,-0.02242,-0.00843,-0.00296,-0.0399,-0.00565,-0.03563,-0.02628,-0.06907,-0.00326,0.13177,-0.01759,0.28394,-0.01346,-0.01708,-0.0375,0.0,17.56958,0
4422,1739.1,6420,3.33,0.5,0.02535,0.01521,-0.00705,6.15193,0.01386,5e-05,0.4482,0.0,0.72995,0.2748,-0.02654,-0.02214,-0.0093,-0.00296,-0.03929,-0.00542,-0.03454,-0.02569,-0.06907,-0.00761,0.12967,-0.0177,0.278,-0.01341,-0.01605,-0.06019,-0.0125,17.28979,0
4423,1742.9,6465,3.32,0.48,0.02592,0.0207,-0.00701,6.15919,0.01331,0.00017,0.44876,0.0,0.5049,0.18876,-0.02958,-0.01631,-0.007,-0.00338,-0.02868,-0.00461,-0.0259,-0.01782,-0.04795,-0.00883,0.08982,-0.01412,0.19283,-0.00872,-0.01451,-0.03888,-0.02917,11.97646,0
4424,1746.8,6365,3.43,0.43,0.02533,0.02136,-0.00591,6.1753,0.0161,3e-05,0.44919,0.0,0.69032,0.26237,-0.02099,-0.02103,-0.00789,-0.0029,-0.03781,-0.00518,-0.0339,-0.02471,-0.06549,-0.00448,0.12344,-0.01668,0.26601,-0.01236,-0.0156,-0.0376,-0.02222,16.45861,0
4425,1750.6,6540,3.35,0.41,0.02564,0.00954,-0.00836,6.17994,0.01158,0.00017,0.44929,0.0,0.68172,0.25651,-0.01963,-0.01909,-0.0073,-0.00249,-0.03556,-0.00456,-0.03019,-0.02293,-0.0629,-0.00552,0.11989,-0.01542,0.25995,-0.01042,-0.01551,-0.07017,-0.03077,15.98513,0
4426,1754.4,6477,3.33,0.46,0.02641,0.00618,-0.00477,6.17654,0.0156,5e-05,0.44911,0.0,0.71894,0.272,-0.02142,-0.02188,-0.00773,-0.00254,-0.03929,-0.00519,-0.0353,-0.02635,-0.06832,-0.00343,0.12786,-0.0174,0.27326,-0.01365,-0.01549,-0.02539,0.0,17.04867,0
4427,1757.6,7515,2.85,0.42,0.02076,0.0578,-0.01001,6.17411,0.01454,0.00017,0.44926,0.0,0.78479,0.29352,-0.02001,-0.02262,-0.00776,-0.00217,-0.04071,-0.00471,-0.03652,-0.02808,-0.07234,-0.00265,0.1374,-0.01619,0.29751,-0.01288,-0.01648,-0.04038,0.0,18.31979,0
4428,1761.0,7321,2.92,0.43,0.02023,0.02545,-0.00499,6.18898,0.01906,2e-05,0.44961,0.0,0.64925,0.24574,-0.01835,-0.0186,-0.00692,-0.00294,-0.03501,-0.00422,-0.02867,-0.02169,-0.06064,-0.00427,0.11525,-0.01354,0.2485,-0.01114,-0.01394,-0.04356,-0.01778,15.36644,0
4429,1764.6,6866,3.13,0.45,0.02346,0.01268,-0.00834,6.19376,0.01272,8e-05,0.44969,0.0,0.73684,0.2777,-0.02185,-0.02113,-0.00763,-0.00267,-0.0384,-0.00488,-0.03397,-0.02652,-0.06857,-0.00589,0.12991,-0.01613,0.27998,-0.01211,-0.01543,-0.06141,-0.01961,17.32176,0
4430,1768.2,6839,3.18,0.42,0.02459,0.0083,-0.00633,6.19507,0.0147,3e-05,0.44967,0.0,0.72222,0.27174,-0.02421,-0.02157,-0.00826,-0.00324,-0.03905,-0.00517,-0.03393,-0.0252,-0.06809,-0.00658,0.12799,-0.01702,0.27684,-0.01149,-0.01606,-0.06311,-0.03333,17.066,0
4431,1771.9,6486,3.33,0.46,0.02562,0.01068,-0.00711,6.19386,0.01409,8e-05,0.44948,0.0,0.67304,0.25338,-0.02423,-0.02092,-0.00812,-0.00328,-0.03687,-0.00527,-0.03387,-0.02496,-0.06477,-0.00456,0.12024,-0.0171,0.25813,-0.01332,-0.01687,-0.03522,-0.01667,16.03167,0
4432,1775.8,6452,3.37,0.44,0.02554,0.00793,-0.00913,6.1884,0.0137,0.00017,0.44908,0.0,0.68539,0.25759,-0.02041,-0.02035,-0.00746,-0.00266,-0.03695,-0.00485,-0.03172,-0.02431,-0.06497,-0.00437,0.12234,-0.01601,0.26212,-0.01067,-0.01469,-0.06372,-0.02708,16.31146,0
4433,1779.6,6447,3.39,0.43,0.02628,0.01252,-0.00774,6.17996,0.01676,3e-05,0.44892,0.0,0.73757,0.2782,-0.02736,-0.02327,-0.00881,-0.00394,-0.04201,-0.0065,-0.03922,-0.02757,-0.07122,-0.0061,0.13312,-0.02009,0.28385,-0.01705,-0.02053,-0.0278,0.0,17.74963,0
4434,1783.3,6517,3.32,0.45,0.0259,0.01134,-0.00796,6.17746,0.01215,0.00017,0.44869,0.0,0.66857,0.25527,-0.02128,-0.0191,-0.00666,-0.00295,-0.036,-0.00477,-0.03088,-0.02357,-0.06352,-0.00457,0.12003,-0.01461,0.25825,-0.01086,-0.01484,-0.0557,-0.01667,16.00444,0
4435,1787.1,6507,3.32,0.46,0.026,0.00743,-0.00786,6.17246,0.01605,5e-05,0.44847,0.0,0.73813,0.2758,-0.02009,-0.01783,-0.00709,-0.00245,-0.03561,-0.00445,-0.02805,-0.02398,-0.06747,-0.00551,0.12907,-0.01247,0.28028,-0.00875,-0.01358,-0.09857,-0.02308,17.20962,0
4436,1791.0,6379,3.39,0.46,0.02609,0.01034,-0.00577,6.16994,0.01529,8e-05,0.44845,0.0,0.66669,0.25099,-0.02412,-0.01945,-0.00759,-0.00289,-0.0364,-0.00542,-0.03234,-0.0242,-0.06393,-0.00681,0.11967,-0.01602,0.25573,-0.0107,-0.01677,-0.07078,-0.01316,15.95579,0
4437,1794.5,7017,3.09,0.42,0.023,0.07053,-0.00956,6.17612,0.01294,0.00017,0.44891,0.0,0.69031,0.25629,-0.01829,-0.01879,-0.00671,-0.00256,-0.03614,-0.00464,-0.02952,-0.02379,-0.0641,-0.00354,0.1205,-0.01386,0.25996,-0.01016,-0.01386,-0.06798,-0.01667,16.06648,0
4438,1797.7,7642,2.82,0.4,0.0195,0.04435,-0.01086,6.19251,0.0182,2e-05,0.44934,0.0,0.68725,0.25796,-0.02322,-0.02025,-0.00692,-0.00358,-0.03755,-0.00542,-0.03279,-0.02472,-0.06539,-0.00731,0.12269,-0.01645,0.2635,-0.01233,-0.01431,-0.04481,-0.02111,16.35867,0
4439,1801.2,7071,3.04,0.43,0.02149,0.03954,-0.00963,6.20017,0.01275,2e-05,0.44971,0.0,0.70764,0.26364,-0.0226,-0.02081,-0.00809,-0.00341,-0.03849,-0.00564,-0.03342,-0.02468,-0.06655,-0.0054,0.12498,-0.01654,0.26894,-0.01238,-0.01621,-0.04039,-0.03333,16.66439,0
4440,1804.9,6535,3.25,0.51,0.02322,0.03596,-0.00712,6.20775,0.01371,3e-05,0.44996,0.0,0.68224,0.25952,-0.02396,-0.02164,-0.00788,-0.00323,-0.03815,-0.00578,-0.03471,-0.02552,-0.06583,-0.00577,0.12278,-0.018,0.261,-0.01452,-0.01666,-0.03037,-0.02815,16.371,0
4441,1808.7,6459,3.32,0.48,0.02477,0.00934,-0.00841,6.21205,0.0134,0.00011,0.45,0.0,0.68352,0.25953,-0.02423,-0.02019,-0.00762,-0.00329,-0.0376,-0.00588,-0.03106,-0.02322,-0.06452,-0.00566,0.12145,-0.01629,0.25907,-0.01421,-0.01772,-0.04723,-0.01667,16.19278,0
4442,1812.5,6467,3.32,0.48,0.02508,0.0075,-0.00815,6.21104,0.01252,8e-05,0.44991,0.0,0.65355,0.25225,-0.02382,-0.01999,-0.00727,-0.00344,-0.03702,-0.00534,-0.0316,-0.02386,-0.0639,-0.0048,0.11805,-0.0167,0.2477,-0.01193,-0.01526,-0.05773,-0.025,15.73979,0
4443,1816.3,6571,3.32,0.42,0.02568,0.00811,-0.00648,6.20672,0.01707,2e-05,0.44972,0.0,0.58024,0.22013,-0.0239,-0.01847,-0.0068,-0.00367,-0.03387,-0.00518,-0.03106,-0.02211,-0.05742,-0.00559,0.1055,-0.01471,0.22431,-0.013,-0.0176,-0.02673,-0.02143,14.06643,0
4444,1819.9,6712,3.19,0.47,0.02628,0.0063,-0.00742,6.20263,0.01026,0.00011,0.44945,0.0,0.74687,0.28358,-0.01806,-0.02009,-0.00724,-0.00313,-0.04023,-0.005,-0.03241,-0.0251,-0.06999,-0.00185,0.13133,-0.01515,0.28267,-0.01383,-0.01432,-0.03548,0.0,17.51125,0
4445,1823.7,6461,3.3,0.51,0.02588,0.0104,-0.00692,6.1928,0.01301,0.00011,0.44921,0.0,0.68252,0.25924,-0.02398,-0.02153,-0.00764,-0.00317,-0.03859,-0.00645,-0.03545,-0.02621,-0.06581,-0.00512,0.12348,-0.01698,0.2613,-0.01271,-0.0198,-0.04595,-0.0125,16.46458,0
4446,1827.4,6721,3.25,0.4,0.02602,0.02019,-0.00728,6.18972,0.01542,0.00011,0.4493,0.0,0.75008,0.28151,-0.02048,-0.02083,-0.0072,-0.00304,-0.03953,-0.00517,-0.03366,-0.0264,-0.07071,-0.00314,0.13332,-0.01627,0.2857,-0.01295,-0.01696,-0.05327,-0.02,17.77533,0
4447,1831.1,6622,3.22,0.49,0.02506,0.05102,-0.01029,6.20033,0.01466,0.00017,0.44997,0.0,0.64225,0.24254,-0.02492,-0.0207,-0.00763,-0.00363,-0.03654,-0.00601,-0.03234,-0.02401,-0.06173,-0.00916,0.11527,-0.0156,0.24677,-0.01293,-0.0163,-0.03474,-0.04615,15.36923,0
4448,1834.3,7807,2.71,0.44,0.02035,0.01628,-0.00957,6.21549,0.01436,0.00011,0.45023,0.0,0.7079,0.26683,-0.01988,-0.01987,-0.00706,-0.00284,-0.03821,-0.00498,-0.03208,-0.02501,-0.06723,-0.00324,0.12448,-0.01588,0.26504,-0.01308,-0.01549,-0.04699,-0.01667,16.59722,0
4449,1837.7,7134,2.94,0.5,0.02204,0.01636,-0.00972,6.21862,0.01598,3e-05,0.45034,0.0,0.68286,0.25608,-0.02114,-0.02055,-0.00693,-0.00308,-0.03775,-0.00526,-0.03359,-0.0255,-0.06555,-0.00554,0.12127,-0.01651,0.25981,-0.01292,-0.0149,-0.03704,-0.01579,16.17,0
4450,1841.2,7101,3.04,0.42,0.02455,0.01358,-0.00697,6.22535,0.01083,0.00017,0.45073,0.0,0.7628,0.28735,-0.02065,-0.02165,-0.00757,-0.00371,-0.04213,-0.0058,-0.03611,-0.02751,-0.07255,-0.00349,0.13536,-0.0176,0.29089,-0.01509,-0.01668,-0.03213,-0.00526,18.04733,0
4451,1844.7,6874,3.14,0.43,0.02501,0.01371,-0.00789,6.23641,0.01534,0.00017,0.45106,0.0,0.71268,0.26739,-0.01941,-0.01877,-0.00654,-0.00284,-0.0366,-0.00457,-0.03016,-0.02439,-0.06645,-0.00431,0.12444,-0.01472,0.26658,-0.01119,-0.01379,-0.06484,-0.01825,16.59148,0
4452,1848.5,6607,3.2,0.52,0.02527,0.01242,-0.00735,6.24226,0.01473,0.00017,0.45138,0.0,0.58825,0.21902,-0.01835,-0.01738,-0.00605,-0.00283,-0.03127,-0.00452,-0.02611,-0.02081,-0.05568,-0.01175,0.10281,-0.01362,0.22037,-0.01002,-0.01186,-0.03668,-0.05294,13.70765,0
4453,1852.2,6591,3.3,0.43,0.02604,0.01144,-0.00595,6.2462,0.0164,0.00011,0.45148,0.0,0.7109,0.2657,-0.02078,-0.01983,-0.00717,-0.00335,-0.03949,-0.0054,-0.03363,-0.02467,-0.06753,-0.00459,0.12609,-0.01607,0.26866,-0.01264,-0.01726,-0.0401,-0.01471,16.81147,0
4454,1855.9,6640,3.15,0.55,0.02635,0.00685,-0.00704,6.2466,0.01432,0.00011,0.45129,0.0,0.71887,0.2684,-0.0247,-0.02137,-0.00757,-0.003,-0.03897,-0.00536,-0.03421,-0.0267,-0.06978,-0.00412,0.12974,-0.01814,0.27539,-0.01239,-0.01695,-0.06193,-0.0037,17.29926,0
4455,1859.5,6755,3.17,0.47,0.02632,0.01834,-0.0072,6.24423,0.01365,0.00011,0.45124,0.0,0.71097,0.27006,-0.0216,-0.02113,-0.00789,-0.00314,-0.03975,-0.00582,-0.03433,-0.02571,-0.07017,-0.00534,0.12933,-0.01834,0.27596,-0.0109,-0.01772,-0.06992,-0.01333,17.24356,0
4456,1863.1,6786,3.18,0.44,0.02604,0.0147,-0.00772,6.24973,0.01411,0.00011,0.4515,0.0,0.636,0.2381,-0.01891,-0.01825,-0.00632,-0.00302,-0.03522,-0.00516,-0.03029,-0.02236,-0.06028,-0.00465,0.11234,-0.01445,0.24064,-0.01225,-0.01611,-0.02101,-0.00784,14.97824,0
4457,1866.9,6519,3.33,0.44,0.02594,0.00289,-0.01081,6.24451,0.0159,0.00011,0.45078,0.0,0.59558,0.22301,-0.01893,-0.01667,-0.00576,-0.00246,-0.03111,-0.00414,-0.02674,-0.02164,-0.05572,-0.0048,0.10413,-0.01228,0.22333,-0.00923,-0.01164,-0.0529,-0.01905,13.88345,0
4458,1870.2,7385,2.92,0.41,0.02245,0.05232,-0.01041,6.22634,0.01585,0.00011,0.4504,0.0,0.67598,0.24858,-0.01872,-0.01871,-0.00608,-0.00248,-0.03658,-0.00476,-0.03155,-0.02424,-0.06324,-0.0033,0.11767,-0.0144,0.25388,-0.01243,-0.01502,-0.03351,-0.00833,15.6894,0
4459,1873.4,7702,2.79,0.4,0.02093,0.05301,-0.01043,6.22954,0.01433,8e-05,0.45072,0.0,0.70227,0.263,-0.02034,-0.01867,-0.00656,-0.00231,-0.03679,-0.00429,-0.03192,-0.02592,-0.06693,-0.0046,0.12428,-0.0134,0.26766,-0.00923,-0.01503,-0.08876,-0.01667,16.57018,0
4460,1876.9,7114,2.99,0.46,0.02276,0.02915,-0.00838,6.24028,0.01384,5e-05,0.45111,0.0,0.76809,0.28863,-0.02372,-0.02106,-0.0078,-0.00315,-0.04127,-0.00555,-0.03539,-0.02787,-0.07384,-0.00443,0.13636,-0.01724,0.29219,-0.01144,-0.01636,-0.07741,-0.02386,18.18147,0
4461,1880.4,7038,3.09,0.4,0.02438,0.01275,-0.0076,6.25024,0.01515,8e-05,0.45148,0.0,0.70886,0.26765,-0.02362,-0.02031,-0.00705,-0.00355,-0.03912,-0.00557,-0.03388,-0.02527,-0.06856,-0.00577,0.12644,-0.01705,0.27002,-0.01285,-0.0167,-0.04697,-0.02544,16.85877,0
4462,1883.9,6957,3.09,0.45,0.02524,0.01946,-0.00651,6.25858,0.01495,5e-05,0.45173,0.0,0.69134,0.25888,-0.02509,-0.02043,-0.00723,-0.00325,-0.03848,-0.00588,-0.03484,-0.02539,-0.06703,-0.00775,0.12381,-0.01745,0.26402,-0.01235,-0.01784,-0.05161,-0.02105,16.50825,0
4463,1887.4,6966,3.13,0.4,0.02503,0.0051,-0.00862,6.2592,0.01166,0.00017,0.45134,0.0,0.57105,0.21411,-0.02357,-0.0176,-0.0068,-0.00346,-0.03291,-0.00561,-0.0302,-0.02194,-0.05651,-0.008,0.10326,-0.0146,0.21907,-0.00997,-0.01668,-0.03605,-0.0463,13.76796,0
4464,1891.1,6776,3.11,0.51,0.02657,0.00466,-0.00857,6.23815,0.0149,0.00017,0.45067,0.0,0.77359,0.29196,-0.0227,-0.02025,-0.00703,-0.00229,-0.03995,-0.00487,-0.03351,-0.02746,-0.07333,-0.0039,0.13669,-0.01542,0.29336,-0.01193,-0.0151,-0.08006,0.0,18.22583,0
4465,1894.6,6957,3.09,0.44,0.02649,0.00207,-0.00804,6.22184,0.01133,0.00011,0.44991,0.0,0.74949,0.2784,-0.0219,-0.01967,-0.0067,-0.00249,-0.03896,-0.00591,-0.03396,-0.0267,-0.07087,-0.00407,0.13223,-0.01468,0.28262,-0.01214,-0.01718,-0.06724,-0.00769,17.63077,0
4466,1898.3,6637,3.25,0.45,0.02671,0.00914,-0.00712,6.19581,0.01548,8e-05,0.44901,0.0,0.6865,0.25533,-0.02087,-0.01881,-0.00624,-0.00246,-0.03773,-0.00509,-0.0321,-0.02449,-0.06547,-0.00316,0.12159,-0.0159,0.26051,-0.01166,-0.01544,-0.04437,0.0,16.21184,0
4467,1901.8,6966,3.11,0.42,0.02659,0.01173,-0.00615,6.18722,0.01477,0.00026,0.44888,0.0,0.7248,0.27265,-0.0206,-0.01857,-0.00634,-0.00249,-0.03773,-0.00501,-0.03159,-0.0253,-0.06862,-0.00303,0.12808,-0.01482,0.27587,-0.01063,-0.01455,-0.07793,-0.005,17.078,0
4468,1905.4,6835,3.07,0.53,0.02477,0.03314,-0.0107,6.1934,0.01675,0.00026,0.44928,0.0,0.71728,0.26249,-0.01868,-0.01842,-0.00632,-0.00242,-0.0368,-0.00483,-0.02975,-0.02397,-0.06645,-0.00383,0.12407,-0.0138,0.26559,-0.0125,-0.01294,-0.05262,-0.01569,16.54333,0
4469,1908.4,8218,2.58,0.42,0.02066,0.03916,-0.01081,6.20426,0.01504,0.00017,0.44967,0.0,0.73678,0.272,-0.02209,-0.0201,-0.00674,-0.00281,-0.03917,-0.00555,-0.03534,-0.02685,-0.07006,-0.00319,0.12973,-0.01604,0.27703,-0.01327,-0.0177,-0.03389,-0.00417,17.29788,0
4470,1912.1,6720,3.16,0.5,0.0216,0.0254,-0.01007,6.2199,0.01456,5e-05,0.45008,0.0,0.57592,0.21666,-0.02197,-0.01742,-0.00628,-0.00342,-0.03357,-0.00603,-0.03111,-0.02283,-0.0574,-0.00636,0.10481,-0.01521,0.22053,-0.01032,-0.01795,-0.03524,-0.03235,13.97412,0
4471,1915.5,7088,3.04,0.42,0.02335,0.01931,-0.00821,6.2277,0.01548,2e-05,0.45031,0.0,0.65548,0.24507,-0.02714,-0.01829,-0.00749,-0.0036,-0.03499,-0.00493,-0.02961,-0.02312,-0.06273,-0.00576,0.1153,-0.01524,0.24664,-0.01165,-0.01474,-0.05858,-0.03333,15.37373,0
4472,1919.1,6932,3.04,0.5,0.02457,0.0406,-0.00734,6.23213,0.01242,3e-05,0.45051,0.0,0.69426,0.26225,-0.02174,-0.02023,-0.00694,-0.00288,-0.03778,-0.00526,-0.0317,-0.02445,-0.06675,-0.00403,0.12306,-0.0168,0.26205,-0.015,-0.01442,-0.03053,-0.01296,16.40833,0
4473,1922.6,7102,3.05,0.41,0.02462,0.02006,-0.00894,6.24267,0.0132,0.00011,0.45109,0.0,0.61511,0.23315,-0.02728,-0.02047,-0.00751,-0.00398,-0.03617,-0.00581,-0.03285,-0.02272,-0.06059,-0.00665,0.11127,-0.018,0.23442,-0.01744,-0.01586,-0.00349,-0.04444,14.83593,0
4474,1926.1,6928,3.13,0.41,0.02523,0.01046,-0.00716,6.2541,0.01318,8e-05,0.45119,0.0,0.67627,0.25211,-0.0257,-0.02,-0.00732,-0.00278,-0.03702,-0.00526,-0.03334,-0.02567,-0.06556,-0.00504,0.11989,-0.01811,0.25285,-0.01427,-0.01487,-0.03582,-0.025,15.98528,0
4475,1929.7,6779,3.22,0.41,0.02593,0.01311,-0.00714,6.25195,0.01227,0.00011,0.45109,0.0,0.68918,0.25923,-0.0209,-0.01949,-0.00626,-0.00304,-0.0379,-0.00536,-0.03288,-0.02549,-0.06694,-0.00306,0.122,-0.01624,0.25844,-0.01444,-0.01482,-0.02336,-0.00667,16.26667,0
4476,1933.3,6859,3.18,0.4,0.02588,0.00537,-0.00869,6.24819,0.01515,0.00011,0.45089,0.0,0.65574,0.24728,-0.02982,-0.01963,-0.0084,-0.00347,-0.0376,-0.00567,-0.03348,-0.02365,-0.06564,-0.00732,0.11889,-0.01798,0.25241,-0.01217,-0.01805,-0.04355,-0.02222,15.85222,0
4477,1936.9,6881,3.16,0.42,0.02632,0.00448,-0.00923,6.23319,0.01448,0.00017,0.45006,0.0,0.65604,0.24199,-0.01633,-0.01564,-0.00534,-0.00239,-0.03323,-0.00428,-0.02624,-0.02209,-0.06103,-0.00318,0.11356,-0.01204,0.24297,-0.0091,-0.01308,-0.07291,-0.00667,15.14067,0
4478,1940.5,6775,3.18,0.45,0.02617,0.00938,-0.00701,6.21527,0.0142,5e-05,0.44978,0.0,0.72261,0.27095,-0.02581,-0.02147,-0.00756,-0.00362,-0.04034,-0.00611,-0.03529,-0.02579,-0.07024,-0.0077,0.12897,-0.01827,0.27459,-0.01466,-0.01821,-0.0307,-0.01,17.196,0
4479,1943.7,7682,2.76,0.44,0.02137,0.06625,-0.0109,6.21441,0.01247,0.00017,0.44988,0.0,0.71365,0.26575,-0.01995,-0.01984,-0.00676,-0.00257,-0.03883,-0.00525,-0.03226,-0.02511,-0.06777,-0.00281,0.12542,-0.01524,0.26825,-0.01463,-0.01493,-0.01653,-0.00444,16.72222,0
4480,1946.8,7889,2.71,0.41,0.02039,0.05893,-0.0098,6.22366,0.01477,8e-05,0.45028,0.0,0.68298,0.25621,-0.02514,-0.02039,-0.00733,-0.00308,-0.03866,-0.00586,-0.03491,-0.02598,-0.06784,-0.00519,0.12345,-0.01788,0.26061,-0.0143,-0.01735,-0.0446,-0.02,16.45992,0
4481,1950.2,7249,2.98,0.41,0.02197,0.03487,-0.0119,6.23803,0.01381,8e-05,0.45083,0.0,0.68252,0.25819,-0.01949,-0.01883,-0.00655,-0.00266,-0.03639,-0.00448,-0.02979,-0.02387,-0.06457,-0.00383,0.12104,-0.01542,0.25831,-0.01225,-0.01359,-0.04538,-0.03426,16.13889,0
4482,1953.7,7047,3.06,0.43,0.02323,0.03894,-0.00955,6.25102,0.0149,3e-05,0.45129,0.0,0.63048,0.23766,-0.02194,-0.0175,-0.00649,-0.00248,-0.03326,-0.00482,-0.02862,-0.02289,-0.06124,-0.00544,0.11241,-0.01336,0.2397,-0.0094,-0.01498,-0.07478,-0.03438,14.98823,0
4483,1957.3,6891,3.12,0.45,0.02417,0.03024,-0.00904,6.26052,0.0138,5e-05,0.45172,0.0,0.66799,0.2526,-0.02597,-0.02137,-0.00807,-0.0034,-0.03763,-0.00601,-0.03296,-0.02467,-0.06565,-0.00697,0.12109,-0.01772,0.25672,-0.014,-0.01724,-0.04913,-0.0451,16.14588,0
4484,1960.8,7033,3.1,0.4,0.02462,0.01266,-0.00862,6.26976,0.01313,0.00017,0.45203,0.0,0.56991,0.2168,-0.02643,-0.01674,-0.00636,-0.00294,-0.03156,-0.0048,-0.02749,-0.02065,-0.05606,-0.0081,0.10349,-0.01434,0.21825,-0.01029,-0.01525,-0.09393,-0.04792,13.79833,0
4485,1964.3,6865,3.15,0.43,0.02579,0.01236,-0.00907,6.27551,0.01526,0.00011,0.45221,0.0,0.73261,0.27394,-0.02615,-0.02153,-0.00745,-0.0029,-0.04062,-0.00531,-0.03557,-0.02676,-0.07112,-0.00437,0.1305,-0.01807,0.27823,-0.01298,-0.01731,-0.04657,-0.01176,17.39969,0
4486,1967.9,6877,3.15,0.42,0.02602,0.01531,-0.00737,6.28231,0.01603,5e-05,0.45257,0.0,0.7887,0.29338,-0.0234,-0.02121,-0.00729,-0.0029,-0.0412,-0.00535,-0.03534,-0.0279,-0.075,-0.00361,0.13862,-0.01767,0.29642,-0.01243,-0.01636,-0.06652,-0.02143,18.48214,0
4487,1971.7,6531,3.29,0.48,0.02577,0.01812,-0.00709,6.28922,0.01611,1e-05,0.45279,0.0,0.65295,0.24746,-0.0205,-0.01877,-0.00706,-0.00281,-0.03691,-0.00483,-0.03171,-0.02369,-0.06402,-0.00369,0.11781,-0.01638,0.2509,-0.01158,-0.01522,-0.0396,-0.0193,15.70807,0
4488,1975.3,6818,3.15,0.45,0.02574,0.00495,-0.00721,6.28993,0.0094,0.00011,0.4526,0.0,0.71228,0.26464,-0.02026,-0.0189,-0.0065,-0.00212,-0.03617,-0.00452,-0.03105,-0.02524,-0.06743,-0.00507,0.12524,-0.01591,0.26569,-0.01045,-0.01519,-0.07249,-0.01556,16.69844,0
4489,1978.9,6854,3.11,0.47,0.02368,0.06726,-0.01011,6.28446,0.01353,0.00017,0.45279,0.0,0.70343,0.26256,-0.01897,-0.01923,-0.00614,-0.00236,-0.03639,-0.00492,-0.0311,-0.02515,-0.06643,-0.00306,0.12307,-0.01489,0.26258,-0.01366,-0.01402,-0.03221,-0.00417,16.41,0
4490,1982.0,7993,2.69,0.38,0.02004,0.05154,-0.00759,6.29614,0.02005,2e-05,0.45312,0.0,0.70982,0.26574,-0.01928,-0.01932,-0.00626,-0.00252,-0.03789,-0.0049,-0.03197,-0.02492,-0.06743,-0.00407,0.12435,-0.01531,0.26489,-0.01392,-0.0151,-0.02446,-0.01176,16.57941,0
4491,1985.3,7328,2.96,0.4,0.02192,0.02912,-0.00726,6.30303,0.01235,0.00011,0.45348,0.0,0.72345,0.27553,-0.02451,-0.02215,-0.0082,-0.00325,-0.04045,-0.00532,-0.03521,-0.02651,-0.07122,-0.00742,0.12978,-0.01922,0.27537,-0.01599,-0.01591,-0.02435,-0.03176,17.30341,0
4492,1988.8,7121,3.03,0.42,0.02397,0.02309,-0.00874,6.31304,0.0138,5e-05,0.45372,0.0,0.77503,0.2898,-0.02448,-0.02093,-0.00732,-0.00291,-0.04106,-0.00537,-0.0351,-0.02759,-0.0734,-0.00466,0.1361,-0.01608,0.29228,-0.01242,-0.01785,-0.0652,-0.01304,18.14623,0
