iteration,time_s,fps,collect_s,update_s,reward_per_step,value_loss,surrogate,entropy,kl,lr,std,ep_tracking_lin_vel,ep_tracking_ang_vel,ep_lin_vel_z,ep_ang_vel_xy,ep_orientation,ep_base_height,ep_torques,ep_torque_limits,ep_dof_vel,ep_dof_acc,ep_action_rate,ep_dof_pos_limits,ep_alive,ep_hip_pos,ep_contact,ep_feet_swing_height,ep_contact_no_vel,ep_stand_still,ep_termination,ep_length_s,unstable_resets
3493,1680.3,7610,2.84,0.39,0.02676,0.03011,-0.00744,2.17246,0.01439,2e-05,0.32987,0.71749,0.32623,-0.02314,-0.02042,-0.01036,-0.00224,-0.03114,-0.00295,-0.02956,-0.01818,-0.04124,-0.00368,0.12953,-0.01931,0.27817,-0.02037,-0.01563,-0.02402,-0.03833,17.27067,0
3494,1683.7,7218,2.91,0.49,0.02778,0.01095,-0.0082,2.18333,0.01156,0.00011,0.33027,0.68232,0.30459,-0.0228,-0.01907,-0.01017,-0.00204,-0.02874,-0.00273,-0.0273,-0.01652,-0.03864,-0.00456,0.12114,-0.01759,0.25932,-0.01886,-0.01308,-0.0232,-0.0375,16.15219,0
3495,1687.0,7445,2.84,0.46,0.02836,0.01126,-0.00635,2.19935,0.01642,8e-05,0.33058,0.63856,0.28584,-0.01786,-0.01862,-0.00869,-0.00142,-0.02704,-0.00263,-0.0265,-0.01643,-0.03639,-0.00314,0.11374,-0.01576,0.24579,-0.01753,-0.01378,-0.02922,-0.02222,15.16489,0
3496,1690.5,7026,3.01,0.49,0.02851,0.00564,-0.00617,2.20898,0.01211,8e-05,0.33078,0.61875,0.27945,-0.01483,-0.0172,-0.00788,-0.00125,-0.02589,-0.00203,-0.02383,-0.015,-0.03477,-0.00192,0.10942,-0.01489,0.23603,-0.01582,-0.01149,-0.03368,-0.02157,14.58882,0
3497,1693.9,7267,2.83,0.55,0.02856,0.00575,-0.0055,2.21391,0.01119,5e-05,0.33085,0.76701,0.34311,-0.01937,-0.02104,-0.00967,-0.00171,-0.03325,-0.0028,-0.0322,-0.02007,-0.04378,-0.0041,0.13608,-0.01922,0.29289,-0.02012,-0.0151,-0.03985,-0.012,18.14373,0
3498,1697.2,7274,2.95,0.43,0.02876,0.02316,-0.00581,2.21628,0.01242,5e-05,0.33096,0.64568,0.29212,-0.01696,-0.01773,-0.00867,-0.00129,-0.02663,-0.00256,-0.02409,-0.0155,-0.03659,-0.00226,0.11478,-0.01572,0.24517,-0.01762,-0.01169,-0.03868,-0.0125,15.30396,0
3499,1700.5,7560,2.85,0.4,0.0289,0.07025,-0.00964,2.22977,0.01323,0.00017,0.33167,0.62751,0.28199,-0.01461,-0.01595,-0.00738,-0.00101,-0.02522,-0.00217,-0.02095,-0.01471,-0.03456,-0.0018,0.1096,-0.01379,0.23348,-0.01807,-0.00976,-0.06961,-0.0125,14.61375,0
3500,1703.4,8341,2.54,0.4,0.02248,0.05862,-0.00915,2.25451,0.01697,3e-05,0.33204,0.76918,0.34297,-0.01887,-0.0215,-0.01018,-0.00137,-0.03129,-0.00271,-0.0292,-0.0194,-0.043,-0.00195,0.13441,-0.01947,0.2906,-0.02078,-0.01373,-0.03275,-0.01905,17.92095,0
3501,1706.6,7774,2.7,0.46,0.0227,0.04431,-0.0101,2.26202,0.0136,0.00011,0.3323,0.59067,0.26377,-0.01649,-0.01647,-0.00793,-0.00154,-0.02567,-0.00262,-0.0237,-0.01451,-0.03384,-0.00257,0.10506,-0.0154,0.22629,-0.01572,-0.01192,-0.0252,-0.03087,14.00738,0
3502,1709.8,7604,2.82,0.41,0.02508,0.03559,-0.00766,2.27455,0.01515,5e-05,0.33261,0.66565,0.30447,-0.01919,-0.0188,-0.00888,-0.00159,-0.02834,-0.00269,-0.02618,-0.01671,-0.03852,-0.00246,0.11918,-0.01684,0.25679,-0.01879,-0.01275,-0.02986,-0.03783,15.89072,0
3503,1713.1,7574,2.78,0.46,0.026,0.01547,-0.00746,2.28539,0.01321,5e-05,0.33289,0.5677,0.25587,-0.01778,-0.01749,-0.008,-0.00177,-0.02469,-0.00245,-0.02272,-0.01453,-0.03268,-0.00558,0.10143,-0.01551,0.21718,-0.01555,-0.01071,-0.01724,-0.05417,13.52342,0
3504,1716.4,7507,2.8,0.47,0.02805,0.00791,-0.00759,2.29084,0.01563,8e-05,0.33294,0.68448,0.30805,-0.01859,-0.01899,-0.00888,-0.00145,-0.02938,-0.00301,-0.02728,-0.01659,-0.03914,-0.00268,0.12194,-0.0186,0.26217,-0.01998,-0.01558,-0.05172,-0.01458,16.25896,0
3505,1719.7,7422,2.86,0.45,0.02836,0.01734,-0.00481,2.29204,0.01555,8e-05,0.33297,0.67836,0.30516,-0.01817,-0.01816,-0.00835,-0.00113,-0.02867,-0.00274,-0.02808,-0.0166,-0.03868,-0.00224,0.11932,-0.01502,0.25663,-0.01781,-0.0143,-0.0476,-0.0125,15.90937,0
3506,1723.0,7388,2.87,0.46,0.02854,0.01006,-0.00625,2.29894,0.01443,0.00011,0.33329,0.69102,0.31131,-0.01733,-0.01961,-0.00917,-0.00149,-0.02993,-0.00227,-0.02828,-0.01707,-0.03964,-0.00226,0.12286,-0.01605,0.26664,-0.01705,-0.01336,-0.0256,-0.02143,16.3819,0
3507,1726.5,7106,2.95,0.5,0.02852,0.00579,-0.0074,2.30755,0.01343,8e-05,0.33344,0.69322,0.31007,-0.01646,-0.01896,-0.00857,-0.00134,-0.02969,-0.00266,-0.02767,-0.01721,-0.04005,-0.00146,0.122,-0.01789,0.26122,-0.01695,-0.01333,-0.02746,-0.02619,16.26688,0
3508,1729.8,7263,2.87,0.51,0.02906,0.00812,-0.00614,2.30918,0.01474,0.00011,0.33345,0.70626,0.31612,-0.01623,-0.01836,-0.00815,-0.00095,-0.02908,-0.00254,-0.02618,-0.01705,-0.04009,-0.00038,0.12333,-0.01742,0.2661,-0.01812,-0.01168,-0.03359,0.0,16.44429,0
3509,1733.2,7384,2.88,0.45,0.02892,0.00524,-0.00564,2.30969,0.01329,0.00011,0.33336,0.71401,0.31737,-0.01931,-0.01826,-0.00879,-0.00105,-0.02906,-0.00267,-0.02598,-0.0172,-0.04089,-0.0005,0.12536,-0.01812,0.26642,-0.01924,-0.01244,-0.05264,-0.00625,16.71438,0
3510,1736.7,7057,2.93,0.56,0.02544,0.04111,-0.00766,2.31046,0.01236,0.00011,0.33349,0.64987,0.28805,-0.01843,-0.01784,-0.00757,-0.00124,-0.0274,-0.00265,-0.02498,-0.01578,-0.03716,-0.00151,0.11409,-0.01686,0.24721,-0.01639,-0.01161,-0.03221,-0.00667,15.21133,0
3511,1739.6,8208,2.61,0.39,0.02411,0.04091,-0.00861,2.31945,0.01434,5e-05,0.33372,0.73299,0.32878,-0.01775,-0.01917,-0.00892,-0.00133,-0.03098,-0.00251,-0.02783,-0.0182,-0.04196,-0.00171,0.12847,-0.01843,0.27704,-0.01904,-0.0132,-0.02677,-0.02105,17.12912,0
3512,1743.0,7252,2.88,0.51,0.02582,0.02599,-0.00913,2.33224,0.01514,5e-05,0.33412,0.70019,0.31222,-0.01626,-0.01806,-0.00862,-0.00139,-0.02907,-0.00244,-0.02578,-0.01645,-0.03949,-0.00156,0.12138,-0.01512,0.26207,-0.01848,-0.01266,-0.0718,-0.02593,16.18417,0
3513,1746.3,7647,2.81,0.41,0.02709,0.01139,-0.00772,2.34549,0.01405,0.00011,0.33442,0.67893,0.30602,-0.02024,-0.0184,-0.00899,-0.00167,-0.02923,-0.00294,-0.02547,-0.01666,-0.03904,-0.00409,0.12037,-0.01689,0.2564,-0.01824,-0.01188,-0.05183,-0.04386,16.04974,0
3514,1749.7,7221,2.92,0.48,0.02839,0.01063,-0.00565,2.35295,0.01739,2e-05,0.33453,0.76154,0.33689,-0.022,-0.02065,-0.00978,-0.00185,-0.03229,-0.00315,-0.03047,-0.01867,-0.04358,-0.00294,0.13283,-0.0186,0.28684,-0.01888,-0.01555,-0.04382,-0.0119,17.71036,0
3515,1753.0,7399,2.85,0.47,0.0282,0.01033,-0.00552,2.35645,0.01178,0.00011,0.33466,0.62565,0.28091,-0.0185,-0.0181,-0.00828,-0.00143,-0.0272,-0.00247,-0.02499,-0.01582,-0.03669,-0.00275,0.11175,-0.01721,0.24007,-0.01608,-0.01177,-0.02109,-0.02083,14.90025,0
3516,1756.3,7464,2.87,0.42,0.02861,0.02018,-0.00586,2.36276,0.01371,5e-05,0.33479,0.67701,0.30013,-0.02179,-0.01865,-0.00871,-0.00166,-0.02846,-0.00268,-0.02716,-0.01771,-0.03928,-0.00251,0.12009,-0.01817,0.2549,-0.01857,-0.01298,-0.05265,-0.01875,16.0125,0
3517,1759.6,7421,2.85,0.46,0.02848,0.0066,-0.00782,2.36952,0.01506,0.00011,0.33489,0.66258,0.29605,-0.01838,-0.01781,-0.00807,-0.00129,-0.02913,-0.00258,-0.02523,-0.0157,-0.03849,-0.00358,0.11599,-0.01631,0.24787,-0.01747,-0.0116,-0.0573,-0.01923,15.46564,0
3518,1762.9,7482,2.85,0.44,0.02843,0.00953,-0.00669,2.37289,0.01512,0.00011,0.33498,0.64942,0.28827,-0.01986,-0.01892,-0.0083,-0.00153,-0.02846,-0.0032,-0.02621,-0.01666,-0.03808,-0.00256,0.11554,-0.01939,0.2453,-0.01746,-0.01366,-0.02535,-0.01765,15.40549,0
3519,1766.2,7467,2.84,0.45,0.02817,0.00917,-0.00706,2.38069,0.01374,8e-05,0.33516,0.62715,0.27943,-0.01835,-0.01735,-0.0078,-0.00154,-0.02722,-0.00273,-0.02438,-0.01558,-0.03648,-0.00232,0.11101,-0.01649,0.23741,-0.01825,-0.01338,-0.01749,-0.02895,14.80193,0
3520,1769.5,7430,2.89,0.41,0.02773,0.07931,-0.00911,2.39113,0.01374,8e-05,0.33551,0.74304,0.3352,-0.01918,-0.01893,-0.00949,-0.00136,-0.03125,-0.0028,-0.02696,-0.01791,-0.04247,-0.00129,0.13035,-0.01771,0.27934,-0.02075,-0.01253,-0.06025,-0.00588,17.38059,0
3521,1772.4,8431,2.46,0.46,0.02259,0.08572,-0.00894,2.40357,0.01405,8e-05,0.33581,0.67597,0.30227,-0.01872,-0.01793,-0.00827,-0.0017,-0.02882,-0.00284,-0.02637,-0.01673,-0.03945,-0.00118,0.11927,-0.01613,0.2549,-0.01926,-0.01446,-0.04999,-0.02292,15.90323,0
3522,1775.6,7568,2.72,0.53,0.02332,0.03445,-0.01008,2.41638,0.0136,8e-05,0.33609,0.65541,0.29589,-0.02119,-0.01787,-0.00887,-0.00182,-0.02814,-0.00264,-0.02509,-0.01641,-0.03845,-0.00361,0.11633,-0.01638,0.24887,-0.01947,-0.01255,-0.03151,-0.04551,15.51074,0
3523,1778.8,7640,2.81,0.41,0.02499,0.03294,-0.00834,2.4271,0.01725,2e-05,0.33622,0.55633,0.25436,-0.01565,-0.01515,-0.00837,-0.00162,-0.02369,-0.00226,-0.02084,-0.01444,-0.03282,-0.00287,0.09973,-0.01386,0.21187,-0.01604,-0.01047,-0.06689,-0.055,13.29725,0
3524,1782.2,7219,2.9,0.51,0.02713,0.02362,-0.00703,2.43141,0.01163,5e-05,0.33639,0.51049,0.23048,-0.01716,-0.01471,-0.00722,-0.0017,-0.02298,-0.00259,-0.0203,-0.01285,-0.03021,-0.0054,0.09165,-0.01332,0.19411,-0.01394,-0.01119,-0.03678,-0.03667,12.22067,0
3525,1785.7,7185,3.01,0.41,0.028,0.01516,-0.00663,2.43917,0.0144,5e-05,0.33663,0.73404,0.33018,-0.01989,-0.02011,-0.00944,-0.00146,-0.03081,-0.0028,-0.02769,-0.01821,-0.04264,-0.00332,0.12968,-0.01791,0.27817,-0.01961,-0.01302,-0.04607,-0.02037,17.29056,0
3526,1789.3,6793,3.2,0.42,0.02842,0.01599,-0.00664,2.44675,0.01333,8e-05,0.33692,0.692,0.30529,-0.01599,-0.0185,-0.00794,-0.00124,-0.02945,-0.00228,-0.02657,-0.01733,-0.04021,-0.0009,0.12121,-0.01611,0.2623,-0.01757,-0.01304,-0.03534,-0.00588,16.16127,0
3527,1793.1,6503,3.36,0.42,0.02829,0.01991,-0.00671,2.45757,0.0142,3e-05,0.3372,0.63388,0.28267,-0.01859,-0.01789,-0.00771,-0.00141,-0.02809,-0.00271,-0.0256,-0.01579,-0.03742,-0.00506,0.11259,-0.01865,0.24292,-0.0155,-0.01282,-0.00684,-0.02821,15.01231,0
3528,1796.9,6457,3.37,0.43,0.02817,0.03458,-0.00684,2.4654,0.01432,2e-05,0.3374,0.5199,0.23401,-0.0193,-0.01446,-0.00697,-0.00181,-0.0228,-0.00248,-0.02108,-0.01329,-0.03086,-0.00404,0.09275,-0.01299,0.1966,-0.01589,-0.01292,-0.05684,-0.035,12.366,0
3529,1800.8,6215,3.4,0.55,0.02833,0.01359,-0.00659,2.47276,0.01109,5e-05,0.3376,0.58405,0.25964,-0.01496,-0.0163,-0.00854,-0.00151,-0.02538,-0.00261,-0.02316,-0.01486,-0.0345,-0.00331,0.10411,-0.01467,0.22176,-0.0162,-0.01291,-0.04344,-0.04118,13.88118,0
3530,1804.7,6396,3.39,0.46,0.02846,0.00913,-0.0079,2.48084,0.0151,2e-05,0.33776,0.67614,0.30466,-0.01537,-0.0173,-0.00792,-0.00134,-0.02774,-0.00255,-0.02363,-0.0166,-0.0391,-0.00289,0.11828,-0.01531,0.25165,-0.01907,-0.01011,-0.06193,-0.02632,15.77018,0
3531,1808.3,6854,3.05,0.53,0.02422,0.0853,-0.00855,2.48698,0.01263,5e-05,0.33792,0.71426,0.31536,-0.01715,-0.01892,-0.00756,-0.00147,-0.0301,-0.00256,-0.02873,-0.01805,-0.04131,-0.00081,0.12466,-0.01617,0.26954,-0.01674,-0.01493,-0.0218,-0.01333,16.62089,0
3532,1811.8,6873,3.01,0.56,0.02306,0.04855,-0.00757,2.49485,0.01666,1e-05,0.33803,0.61762,0.27875,-0.01779,-0.0175,-0.00856,-0.00179,-0.02683,-0.0026,-0.02369,-0.01515,-0.03651,-0.00352,0.10997,-0.01639,0.23387,-0.01692,-0.01253,-0.02787,-0.03667,14.66317,0
3533,1815.6,6454,3.27,0.54,0.02563,0.04166,-0.00725,2.49907,0.01368,1e-05,0.33815,0.69451,0.31059,-0.01838,-0.01873,-0.00938,-0.00168,-0.02924,-0.00259,-0.02582,-0.01706,-0.04068,-0.00108,0.12222,-0.01668,0.26044,-0.01813,-0.01343,-0.03404,-0.04058,16.29609,0
3534,1819.4,6493,3.36,0.43,0.02685,0.0148,-0.00688,2.50342,0.00957,8e-05,0.33827,0.67739,0.30404,-0.0204,-0.01835,-0.0082,-0.00135,-0.02835,-0.00284,-0.02498,-0.01722,-0.03992,-0.00425,0.11946,-0.01742,0.2536,-0.01977,-0.01252,-0.03594,-0.02302,15.92865,0
3535,1823.3,6408,3.36,0.48,0.02764,0.00705,-0.00704,2.50534,0.01546,8e-05,0.33829,0.72518,0.32216,-0.02186,-0.02129,-0.00994,-0.002,-0.0318,-0.00305,-0.03007,-0.01918,-0.0431,-0.00379,0.12897,-0.01814,0.27568,-0.01863,-0.01587,-0.03344,-0.02632,17.19605,0
3536,1827.0,6495,3.31,0.47,0.02851,0.00741,-0.00686,2.50659,0.01542,0.00011,0.33838,0.58892,0.26266,-0.01704,-0.01636,-0.00863,-0.00154,-0.02643,-0.00264,-0.02395,-0.01516,-0.03545,-0.00159,0.10608,-0.01575,0.22719,-0.01476,-0.01271,-0.02756,-0.02222,14.14463,0
3537,1830.5,7089,3.01,0.46,0.02905,0.0118,-0.00851,2.51114,0.014,0.00011,0.33853,0.67949,0.29969,-0.01636,-0.01651,-0.00755,-0.00094,-0.02899,-0.00217,-0.02581,-0.01592,-0.03919,-0.00029,0.11843,-0.0167,0.25456,-0.01713,-0.01409,-0.0062,0.0,15.79067,0
3538,1833.8,7385,2.87,0.45,0.02822,0.01199,-0.00477,2.51914,0.01412,3e-05,0.33866,0.57553,0.25715,-0.0159,-0.01599,-0.00752,-0.00154,-0.02508,-0.00239,-0.02283,-0.01494,-0.03425,-0.00262,0.10225,-0.01451,0.21816,-0.01568,-0.01233,-0.04607,-0.03922,13.63392,0
3539,1837.3,7203,2.96,0.45,0.02897,0.02886,-0.00384,2.52316,0.0194,1e-05,0.33874,0.65599,0.29308,-0.01791,-0.01731,-0.00807,-0.00145,-0.02759,-0.00237,-0.02476,-0.01676,-0.03871,-0.00115,0.11634,-0.01555,0.24698,-0.01821,-0.01235,-0.06722,0.0,15.51192,0
3540,1840.6,7321,2.9,0.46,0.02848,0.0062,-0.00258,2.52529,0.01055,2e-05,0.33879,0.64823,0.28892,-0.01593,-0.0169,-0.00732,-0.00128,-0.0275,-0.00231,-0.02416,-0.01584,-0.03814,-0.00221,0.11363,-0.01504,0.24308,-0.01604,-0.01308,-0.01419,-0.017,15.15063,0
3541,1844.2,6773,3.1,0.53,0.02576,0.12689,-0.00524,2.52775,0.01011,8e-05,0.33892,0.55937,0.24745,-0.01574,-0.01573,-0.00726,-0.00157,-0.02477,-0.00249,-0.02254,-0.01391,-0.03302,-0.00372,0.0993,-0.013,0.2121,-0.01436,-0.01264,-0.03866,-0.035,13.23947,0
3542,1847.2,8272,2.55,0.42,0.0227,0.04233,-0.00992,2.5344,0.01559,2e-05,0.33902,0.67519,0.29839,-0.01495,-0.0163,-0.00752,-0.0013,-0.02821,-0.0025,-0.02361,-0.01634,-0.0389,-0.00193,0.11695,-0.01446,0.24849,-0.01834,-0.01183,-0.06012,-0.01754,15.59382,0
3543,1850.4,7729,2.69,0.49,0.02368,0.05182,-0.00753,2.53926,0.01557,1e-05,0.33914,0.69057,0.30401,-0.01881,-0.01833,-0.00866,-0.00199,-0.02934,-0.00259,-0.02547,-0.01681,-0.04027,-0.00226,0.12026,-0.01601,0.25696,-0.01863,-0.013,-0.05629,-0.04058,16.03486,0
3544,1853.6,7658,2.8,0.41,0.02527,0.02836,-0.00762,2.54447,0.00954,8e-05,0.33935,0.66814,0.29917,-0.02012,-0.01779,-0.00942,-0.00183,-0.02871,-0.00287,-0.02496,-0.01637,-0.03972,-0.00402,0.11799,-0.0166,0.25073,-0.0185,-0.01263,-0.03756,-0.04,15.73167,0
3545,1856.8,7650,2.83,0.38,0.02696,0.01904,-0.00793,2.55576,0.01598,2e-05,0.33959,0.63706,0.28522,-0.01791,-0.01745,-0.00877,-0.00155,-0.02763,-0.00294,-0.02399,-0.01654,-0.03815,-0.00375,0.11293,-0.01684,0.23924,-0.01796,-0.01259,-0.03391,-0.02576,15.05742,0
3546,1860.0,7636,2.82,0.4,0.02807,0.01144,-0.0086,2.56181,0.01075,0.00011,0.3398,0.66864,0.29556,-0.01918,-0.01768,-0.00757,-0.00166,-0.0293,-0.00267,-0.02633,-0.01735,-0.03966,-0.00271,0.11779,-0.01527,0.25088,-0.01815,-0.01333,-0.05864,-0.02857,15.70571,0
3547,1863.4,7249,2.99,0.4,0.02796,0.01782,-0.00843,2.56977,0.01433,5e-05,0.34005,0.59355,0.26764,-0.02277,-0.01708,-0.00818,-0.0022,-0.02745,-0.00305,-0.02607,-0.01582,-0.03639,-0.00283,0.10754,-0.0154,0.23045,-0.01633,-0.01536,-0.01293,-0.03158,14.33816,0
3548,1866.8,7263,2.85,0.53,0.0287,0.01398,-0.00653,2.57834,0.01256,8e-05,0.34027,0.6674,0.29324,-0.01913,-0.01794,-0.00852,-0.00133,-0.02892,-0.0027,-0.02768,-0.01816,-0.04004,-0.0012,0.11817,-0.01598,0.25303,-0.01671,-0.01362,-0.02841,-0.00455,15.75667,0
3549,1870.2,7212,2.92,0.49,0.02822,0.0149,-0.00733,2.5873,0.01415,0.00011,0.34055,0.64869,0.28998,-0.01748,-0.01762,-0.00851,-0.00144,-0.02857,-0.00261,-0.02635,-0.01703,-0.0391,-0.00232,0.11606,-0.01648,0.24738,-0.01684,-0.01463,-0.0409,-0.01875,15.475,0
3550,1873.7,7043,3.03,0.46,0.02825,0.01028,-0.00714,2.59815,0.01466,0.00011,0.34077,0.6247,0.28129,-0.01785,-0.01676,-0.00851,-0.00153,-0.02694,-0.0026,-0.02345,-0.01565,-0.03745,-0.00158,0.11062,-0.01619,0.23572,-0.01595,-0.01159,-0.02421,-0.02444,14.74933,0
3551,1877.5,6563,3.32,0.42,0.02868,0.00704,-0.00862,2.60169,0.01595,8e-05,0.34077,0.68206,0.29985,-0.01635,-0.01722,-0.00814,-0.00136,-0.02912,-0.00223,-0.02575,-0.01671,-0.04003,-0.0013,0.11855,-0.01525,0.25505,-0.01662,-0.01317,-0.02922,-0.0125,15.80646,0
3552,1880.8,7407,2.85,0.47,0.02345,0.06004,-0.00848,2.6047,0.01419,8e-05,0.3409,0.80021,0.35747,-0.02448,-0.02195,-0.01066,-0.00168,-0.03382,-0.00266,-0.03196,-0.02075,-0.04758,-0.00198,0.14125,-0.02031,0.30171,-0.02059,-0.01543,-0.02629,-0.01389,18.83361,0
3553,1884.2,7104,2.99,0.47,0.02352,0.04752,-0.01056,2.61397,0.01408,5e-05,0.34116,0.72444,0.32178,-0.01857,-0.01843,-0.00907,-0.00166,-0.02959,-0.00267,-0.02613,-0.01815,-0.04233,-0.00207,0.12649,-0.01555,0.26951,-0.02123,-0.01248,-0.05783,-0.03627,16.8649,0
3554,1887.9,6777,3.21,0.42,0.02615,0.01897,-0.00875,2.62465,0.01323,8e-05,0.34145,0.66659,0.29836,-0.0238,-0.01872,-0.00932,-0.00244,-0.03003,-0.00336,-0.02767,-0.01741,-0.04011,-0.00385,0.11903,-0.01816,0.25206,-0.01754,-0.01518,-0.03878,-0.03968,15.87079,0
3555,1891.6,6508,3.29,0.48,0.02667,0.00628,-0.00885,2.63209,0.01237,0.00017,0.34155,0.60844,0.2734,-0.01944,-0.01583,-0.0083,-0.00208,-0.02563,-0.00238,-0.02187,-0.01484,-0.03594,-0.00302,0.10692,-0.01543,0.22534,-0.01718,-0.0112,-0.02856,-0.04333,14.256,0
3556,1895.4,6451,3.35,0.46,0.0285,0.02547,-0.0069,2.63555,0.01634,3e-05,0.34171,0.68384,0.30765,-0.01787,-0.01802,-0.00852,-0.00136,-0.02962,-0.00289,-0.02723,-0.01766,-0.04152,-0.00088,0.1218,-0.01593,0.25775,-0.01763,-0.01474,-0.06194,-0.0125,16.24021,0
3557,1899.2,6510,3.25,0.52,0.02838,0.01272,-0.00507,2.64327,0.01439,2e-05,0.34193,0.62941,0.28108,-0.01875,-0.01724,-0.00814,-0.00151,-0.02733,-0.00274,-0.02448,-0.01651,-0.03785,-0.00294,0.112,-0.01633,0.23986,-0.01631,-0.01227,-0.01496,-0.02105,14.93298,0
3558,1903.0,6472,3.22,0.58,0.02848,0.00611,-0.00713,2.64656,0.00979,8e-05,0.342,0.5314,0.23515,-0.01988,-0.01507,-0.00762,-0.00194,-0.02362,-0.0026,-0.0221,-0.01391,-0.03269,-0.00315,0.09567,-0.01404,0.20362,-0.01363,-0.01282,-0.03182,-0.03529,12.75618,0
3559,1906.8,6458,3.27,0.54,0.02919,0.01594,-0.00571,2.65073,0.01341,0.00011,0.34224,0.73849,0.32394,-0.0206,-0.01941,-0.0093,-0.00135,-0.03148,-0.00278,-0.02938,-0.01873,-0.04364,-0.00123,0.12927,-0.01894,0.27539,-0.01845,-0.01427,-0.03514,0.0,17.23583,0
3560,1910.6,6496,3.33,0.45,0.02824,0.02424,-0.00572,2.66172,0.01545,8e-05,0.34258,0.73015,0.32346,-0.01981,-0.02035,-0.00941,-0.00173,-0.03185,-0.00281,-0.02914,-0.01819,-0.04361,-0.00364,0.12836,-0.01771,0.27694,-0.01751,-0.01506,-0.02149,-0.02941,17.11412,0
3561,1914.2,6786,3.21,0.41,0.02863,0.00933,-0.00386,2.67403,0.01559,2e-05,0.34283,0.66976,0.3063,-0.02053,-0.01842,-0.00897,-0.00164,-0.03004,-0.00353,-0.02583,-0.01727,-0.04125,-0.00446,0.12106,-0.01783,0.25586,-0.01896,-0.01287,-0.03192,-0.02333,16.14122,0
3562,1917.4,7679,2.76,0.44,0.02551,0.11768,-0.00848,2.68211,0.01125,0.00011,0.34324,0.78934,0.35339,-0.01786,-0.0192,-0.00891,-0.00118,-0.03217,-0.00268,-0.02781,-0.01952,-0.0461,-0.00138,0.13734,-0.01582,0.29222,-0.02163,-0.01226,-0.08107,-0.00741,18.31222,0
3563,1920.4,8237,2.55,0.44,0.02251,0.07578,-0.007,2.69752,0.01927,1e-05,0.3435,0.66754,0.29869,-0.02086,-0.0179,-0.00889,-0.00179,-0.02827,-0.00249,-0.02585,-0.017,-0.03965,-0.00297,0.11818,-0.01705,0.25113,-0.01734,-0.01333,-0.03141,-0.02125,15.75792,0
3564,1924.2,6493,3.25,0.54,0.02255,0.03709,-0.00789,2.70145,0.00992,8e-05,0.34362,0.59004,0.26169,-0.02247,-0.01671,-0.0088,-0.00243,-0.02627,-0.00299,-0.02434,-0.01532,-0.03591,-0.0043,0.10498,-0.0155,0.22328,-0.01496,-0.01368,-0.00684,-0.06684,13.99669,0
3565,1927.9,6627,3.22,0.49,0.02636,0.02377,-0.00658,2.70777,0.01817,1e-05,0.34383,0.70849,0.31547,-0.02068,-0.01889,-0.00885,-0.00163,-0.03064,-0.00306,-0.0284,-0.01854,-0.0428,-0.00213,0.12609,-0.01761,0.26744,-0.01894,-0.01446,-0.02895,-0.02193,16.8114,0
3566,1931.8,6277,3.37,0.54,0.02678,0.0291,-0.00735,2.71305,0.00979,8e-05,0.34406,0.66382,0.29412,-0.02074,-0.01782,-0.0083,-0.00209,-0.02909,-0.00308,-0.02716,-0.01694,-0.04028,-0.0029,0.11765,-0.0162,0.2497,-0.01746,-0.01471,-0.03842,-0.03333,15.68629,0
3567,1935.6,6471,3.29,0.51,0.02759,0.01908,-0.00715,2.72464,0.01367,8e-05,0.34445,0.66271,0.29607,-0.01746,-0.01766,-0.00848,-0.00172,-0.02929,-0.00312,-0.02681,-0.01732,-0.03987,-0.00207,0.11718,-0.01535,0.24936,-0.01747,-0.0137,-0.0255,-0.03854,15.62375,0
3568,1939.4,6549,3.28,0.47,0.02699,0.01136,-0.00612,2.73666,0.01165,8e-05,0.34472,0.63979,0.28933,-0.01904,-0.01752,-0.00855,-0.00165,-0.02786,-0.0029,-0.02462,-0.01673,-0.03895,-0.00288,0.11517,-0.01588,0.24466,-0.0166,-0.01191,-0.02035,-0.03796,15.3562,0
3569,1943.2,6385,3.35,0.5,0.02839,0.0064,-0.00633,2.74332,0.0147,8e-05,0.34482,0.62685,0.27947,-0.02591,-0.01693,-0.00947,-0.00262,-0.02827,-0.00313,-0.02552,-0.01656,-0.03822,-0.00745,0.11265,-0.01791,0.23696,-0.01722,-0.01376,-0.04674,-0.04286,15.02,0
3570,1947.0,6459,3.35,0.46,0.0283,0.0149,-0.00441,2.74581,0.01514,3e-05,0.34487,0.65204,0.289,-0.02155,-0.01824,-0.00823,-0.00158,-0.02829,-0.00323,-0.025,-0.0169,-0.03888,-0.00394,0.11528,-0.01561,0.24367,-0.01798,-0.01138,-0.04497,-0.02917,15.37083,0
3571,1950.8,6484,3.32,0.47,0.02896,0.01083,-0.0052,2.75133,0.0093,0.00011,0.34509,0.69486,0.30852,-0.01892,-0.01784,-0.00776,-0.00114,-0.03023,-0.00322,-0.02762,-0.01782,-0.04211,-0.00164,0.12307,-0.01501,0.2627,-0.01814,-0.01357,-0.03033,-0.0037,16.41,0
3572,1954.6,6447,3.38,0.44,0.02856,0.08407,-0.00776,2.7629,0.01295,0.00011,0.34558,0.6988,0.30797,-0.01781,-0.01816,-0.00803,-0.00115,-0.02936,-0.00277,-0.02514,-0.01679,-0.04171,-0.00346,0.1225,-0.01672,0.2589,-0.01815,-0.01198,-0.03384,-0.0125,16.33375,0
