iteration,time_s,fps,collect_s,update_s,reward_per_step,value_loss,surrogate,entropy,kl,lr,std,symmetry,ep_tracking_lin_vel,ep_tracking_ang_vel,ep_lin_vel_z,ep_ang_vel_xy,ep_orientation,ep_base_height,ep_torques,ep_torque_limits,ep_dof_vel,ep_dof_acc,ep_action_rate,ep_dof_pos_limits,ep_alive,ep_hip_pos,ep_contact,ep_feet_swing_height,ep_contact_no_vel,ep_stand_still,ep_termination,ep_length_s,unstable_resets
4540,1806.6,7276,2.85,0.53,0.0287,0.00991,-0.00821,2.83607,0.01286,0.00011,0.34066,0.00754,0.59287,0.248,-0.01259,-0.0149,-0.00707,-0.00103,-0.02331,-0.00153,-0.01915,-0.013,-0.0303,-0.00354,0.10188,-0.01126,0.21283,-0.01821,-0.00782,-0.03044,-0.02593,13.58407,0
4541,1809.9,7318,2.83,0.53,0.0272,0.08267,-0.00853,2.83051,0.0143,0.00011,0.34057,0.00794,0.68487,0.28419,-0.01563,-0.01564,-0.00819,-0.00166,-0.02753,-0.00195,-0.02304,-0.01435,-0.03494,-0.00142,0.1174,-0.01239,0.24446,-0.01848,-0.012,-0.02626,-0.00625,15.65396,0
4542,1812.8,8566,2.39,0.48,0.02255,0.10818,-0.00933,2.83395,0.01432,3e-05,0.34066,0.01312,0.64677,0.27169,-0.01713,-0.01536,-0.00967,-0.00193,-0.02665,-0.00231,-0.02227,-0.0136,-0.03386,-0.00342,0.11282,-0.01326,0.23469,-0.01736,-0.01199,-0.03192,-0.02889,15.04311,0
4543,1815.9,7823,2.62,0.52,0.02173,0.0567,-0.00971,2.83819,0.01323,3e-05,0.34078,0.01308,0.65411,0.27562,-0.01733,-0.0163,-0.00997,-0.00219,-0.02733,-0.00205,-0.02265,-0.01337,-0.03399,-0.00367,0.11374,-0.01376,0.23706,-0.0177,-0.01213,-0.03126,-0.0571,15.16542,0
4544,1819.2,7483,2.75,0.53,0.02355,0.02387,-0.00848,2.84085,0.0133,3e-05,0.34082,0.0106,0.57641,0.2424,-0.02207,-0.01654,-0.01045,-0.00307,-0.02497,-0.00254,-0.02254,-0.01311,-0.0312,-0.00564,0.1033,-0.01509,0.21286,-0.01646,-0.01168,-0.01545,-0.08479,13.77346,0
4545,1824.1,5081,4.3,0.54,0.02719,0.01329,-0.00838,2.83949,0.01134,0.00011,0.34065,0.00801,0.72276,0.30259,-0.02033,-0.01792,-0.00994,-0.00194,-0.0294,-0.0025,-0.02501,-0.01559,-0.03749,-0.00302,0.12582,-0.01642,0.2631,-0.01944,-0.01301,-0.0199,-0.03317,16.7765,0
4546,1827.9,6379,3.34,0.51,0.02819,0.02621,-0.00637,2.8363,0.01362,5e-05,0.34062,0.008,0.59366,0.24824,-0.01862,-0.01479,-0.00966,-0.00222,-0.02498,-0.00244,-0.02154,-0.013,-0.03166,-0.0036,0.10508,-0.01166,0.21711,-0.01632,-0.01297,-0.04528,-0.04792,14.01052,0
4547,1831.7,6508,3.28,0.5,0.02832,0.01609,-0.0082,2.83898,0.01457,5e-05,0.34069,0.00762,0.57846,0.24113,-0.0163,-0.01526,-0.00763,-0.00184,-0.02387,-0.0022,-0.01986,-0.01232,-0.03004,-0.00625,0.10024,-0.01187,0.20734,-0.01668,-0.01057,-0.03175,-0.03333,13.36588,0
4548,1835.4,6586,3.18,0.56,0.02903,0.00579,-0.0091,2.83853,0.01306,0.00017,0.34054,0.00733,0.68802,0.2935,-0.01653,-0.01659,-0.0089,-0.00152,-0.02786,-0.00239,-0.02274,-0.0148,-0.03575,-0.00302,0.12033,-0.01448,0.24843,-0.02056,-0.01157,-0.03344,-0.01765,16.04353,0
4549,1839.3,6385,3.41,0.44,0.02931,0.01058,-0.0061,2.82675,0.01494,0.00011,0.34017,0.00746,0.74653,0.3093,-0.01823,-0.01725,-0.00894,-0.00204,-0.02905,-0.00225,-0.02607,-0.017,-0.03852,-0.00176,0.12867,-0.01372,0.26567,-0.02002,-0.01269,-0.0178,-0.00833,17.15639,0
4550,1843.5,5862,3.71,0.48,0.02906,0.01915,-0.00483,2.81834,0.0153,2e-05,0.34003,0.00783,0.62056,0.25762,-0.01314,-0.0141,-0.00812,-0.0015,-0.02472,-0.00183,-0.01975,-0.01282,-0.03147,-0.00304,0.10689,-0.01175,0.22118,-0.01701,-0.01089,-0.01373,-0.03333,14.25139,0
4551,1847.2,6542,3.27,0.49,0.02844,0.01925,-0.00617,2.81844,0.01453,2e-05,0.34005,0.00807,0.60182,0.25311,-0.02039,-0.01577,-0.00957,-0.00221,-0.02608,-0.00314,-0.02402,-0.01401,-0.03276,-0.00548,0.10727,-0.01451,0.22181,-0.01611,-0.01361,-0.03527,-0.03519,14.30315,0
4552,1850.8,6944,3.09,0.45,0.02331,0.09499,-0.00597,2.81948,0.01116,2e-05,0.34007,0.01031,0.69072,0.28879,-0.017,-0.01659,-0.0091,-0.00184,-0.02783,-0.00211,-0.02407,-0.01458,-0.03571,-0.00277,0.12019,-0.01344,0.2497,-0.01898,-0.01304,-0.02271,-0.02222,16.02556,0
4553,1853.9,7721,2.71,0.47,0.02273,0.09006,-0.00941,2.82193,0.01174,3e-05,0.34015,0.01443,0.69154,0.29381,-0.01959,-0.01796,-0.01032,-0.00219,-0.02918,-0.00263,-0.0245,-0.01462,-0.03628,-0.00284,0.12164,-0.01567,0.25347,-0.01927,-0.01316,-0.03746,-0.02438,16.21898,0
4554,1857.4,7121,3.02,0.44,0.02346,0.04829,-0.00932,2.82648,0.01326,3e-05,0.34026,0.01133,0.64858,0.27154,-0.02405,-0.01783,-0.01117,-0.00282,-0.02762,-0.00251,-0.025,-0.01444,-0.03478,-0.00431,0.11518,-0.01562,0.23904,-0.01787,-0.01348,-0.01337,-0.06175,15.35746,0
4555,1861.1,6619,3.24,0.47,0.02617,0.02168,-0.00844,2.83073,0.015,3e-05,0.34035,0.00925,0.60306,0.2553,-0.02114,-0.01622,-0.01019,-0.00288,-0.02521,-0.00239,-0.02229,-0.0137,-0.03209,-0.00459,0.10727,-0.01269,0.21964,-0.01683,-0.01131,-0.04112,-0.06686,14.30329,0
4556,1864.7,6812,3.11,0.5,0.0278,0.01209,-0.00839,2.83211,0.01297,0.00011,0.34027,0.00783,0.65226,0.27663,-0.01873,-0.01725,-0.00973,-0.00217,-0.02686,-0.00232,-0.02323,-0.01453,-0.03471,-0.00548,0.11485,-0.01465,0.23943,-0.0173,-0.01268,-0.01446,-0.05238,15.31381,0
4557,1868.3,6806,3.11,0.5,0.02881,0.00748,-0.00601,2.82856,0.01291,0.00011,0.3401,0.00741,0.65831,0.27496,-0.01511,-0.01556,-0.00797,-0.00159,-0.02565,-0.00203,-0.02255,-0.01484,-0.03361,-0.00311,0.11334,-0.01236,0.23487,-0.01902,-0.01075,-0.02732,-0.03571,15.11143,0
4558,1871.9,6919,3.07,0.48,0.02947,0.01421,-0.00681,2.82357,0.01343,8e-05,0.34005,0.0072,0.63516,0.26926,-0.01424,-0.01481,-0.00847,-0.00175,-0.02557,-0.00186,-0.021,-0.01311,-0.03275,-0.00193,0.11023,-0.01226,0.22799,-0.01783,-0.00974,-0.02623,-0.01176,14.69716,0
4559,1875.4,6902,3.06,0.5,0.02945,0.00731,-0.0084,2.82277,0.01519,8e-05,0.33996,0.00733,0.71031,0.29469,-0.01595,-0.01654,-0.00999,-0.00195,-0.02968,-0.0023,-0.02501,-0.01535,-0.03661,-0.0018,0.12263,-0.01386,0.25691,-0.01752,-0.01384,-0.01445,-0.00714,16.35,0
4560,1879.0,6823,3.09,0.51,0.02946,0.00837,-0.00709,2.81658,0.014,0.00017,0.33974,0.00764,0.79983,0.33655,-0.01664,-0.01833,-0.00942,-0.00202,-0.03178,-0.00211,-0.02585,-0.01589,-0.04098,-0.00136,0.13792,-0.01672,0.28839,-0.02144,-0.0142,-0.0415,0.0,18.38878,0
4561,1882.6,6806,3.12,0.49,0.02918,0.02373,-0.00524,2.8084,0.0211,1e-05,0.33968,0.00768,0.74398,0.31328,-0.01818,-0.01761,-0.00954,-0.00186,-0.02964,-0.00236,-0.02505,-0.01497,-0.03812,-0.00244,0.12778,-0.01473,0.26734,-0.01962,-0.01283,-0.02877,-0.00938,17.03677,0
4562,1886.3,6638,3.11,0.6,0.02576,0.06882,-0.0055,2.80906,0.00981,8e-05,0.33979,0.00801,0.51357,0.21382,-0.01401,-0.01286,-0.00792,-0.00198,-0.02142,-0.00149,-0.01787,-0.01046,-0.02647,-0.00296,0.08818,-0.01146,0.18429,-0.01272,-0.00956,-0.01896,-0.05,11.75682,0
4563,1889.6,7534,2.82,0.44,0.02347,0.07322,-0.00705,2.81228,0.01345,3e-05,0.33985,0.01177,0.64161,0.27033,-0.01374,-0.01544,-0.00844,-0.00162,-0.02514,-0.00171,-0.02183,-0.01363,-0.03277,-0.00276,0.1103,-0.01292,0.23065,-0.01768,-0.01082,-0.03571,-0.02157,14.70676,0
4564,1894.9,4612,4.51,0.82,0.02388,0.0223,-0.00914,2.81297,0.01313,0.00011,0.33983,0.01041,0.68418,0.28614,-0.01794,-0.01793,-0.0099,-0.0024,-0.02772,-0.00246,-0.02424,-0.01533,-0.03598,-0.00343,0.1197,-0.01651,0.24676,-0.01956,-0.01294,-0.02634,-0.04583,15.95967,0
4565,1899.7,5206,4.21,0.51,0.02733,0.02659,-0.00642,2.81184,0.0136,5e-05,0.33982,0.00853,0.6894,0.289,-0.01769,-0.01659,-0.00925,-0.00224,-0.02879,-0.00253,-0.02473,-0.01522,-0.03647,-0.00261,0.12049,-0.01497,0.25184,-0.01771,-0.01245,-0.01922,-0.01569,16.06471,0
4566,1904.2,5465,3.96,0.53,0.02801,0.00621,-0.00879,2.80951,0.01431,8e-05,0.33964,0.00778,0.67297,0.28602,-0.02017,-0.01837,-0.01011,-0.00232,-0.02869,-0.00249,-0.02501,-0.01471,-0.03561,-0.00517,0.119,-0.01569,0.24749,-0.01841,-0.01403,-0.0414,-0.02982,15.86632,0
4567,1908.1,6205,3.52,0.44,0.0289,0.01394,-0.00471,2.80301,0.01211,5e-05,0.33957,0.00723,0.7417,0.31146,-0.01933,-0.01839,-0.0098,-0.00216,-0.03006,-0.00253,-0.02518,-0.01607,-0.03854,-0.00234,0.12943,-0.01642,0.26806,-0.02124,-0.01243,-0.03139,-0.01961,17.25686,0
4568,1912.3,5813,3.8,0.43,0.02925,0.01004,-0.00716,2.79922,0.01377,0.00017,0.33938,0.00723,0.70746,0.29823,-0.01888,-0.01786,-0.01001,-0.00208,-0.02977,-0.00259,-0.02499,-0.01494,-0.03706,-0.00508,0.12358,-0.01425,0.25515,-0.01905,-0.013,-0.03592,-0.02727,16.47727,0
4569,1916.4,6126,3.54,0.47,0.02936,0.00895,-0.00471,2.79042,0.01637,5e-05,0.33927,0.00689,0.63404,0.26343,-0.01417,-0.01509,-0.00771,-0.00202,-0.02545,-0.00177,-0.02128,-0.01312,-0.03216,-0.00183,0.10895,-0.01331,0.22854,-0.01741,-0.01106,-0.00924,-0.0125,14.52625,0
4570,1920.1,6520,3.35,0.42,0.02925,0.01027,-0.00553,2.78765,0.01474,8e-05,0.33919,0.00701,0.67547,0.28653,-0.01603,-0.01682,-0.00918,-0.00244,-0.02747,-0.00226,-0.02231,-0.0144,-0.03491,-0.00427,0.11796,-0.01387,0.24395,-0.02024,-0.01122,-0.02588,-0.01961,15.72804,0
4571,1924.0,6330,3.43,0.46,0.02945,0.01674,-0.00683,2.78541,0.01151,8e-05,0.33914,0.00677,0.6646,0.28031,-0.01403,-0.01568,-0.00759,-0.00217,-0.02745,-0.0022,-0.02271,-0.01395,-0.03415,-0.00268,0.11514,-0.01328,0.24147,-0.01801,-0.01201,-0.02218,-0.00882,15.35245,0
4572,1927.8,6424,3.42,0.4,0.02813,0.05229,-0.00957,2.78611,0.01177,0.00017,0.33929,0.00732,0.52976,0.22346,-0.01412,-0.01459,-0.0075,-0.00211,-0.02251,-0.0018,-0.01969,-0.01178,-0.02759,-0.00511,0.09355,-0.01268,0.19528,-0.01366,-0.01018,-0.0091,-0.03444,12.47378,0
4573,1931.0,7769,2.77,0.39,0.02295,0.08793,-0.00827,2.79194,0.01392,8e-05,0.33942,0.0106,0.67375,0.28487,-0.01773,-0.0182,-0.01003,-0.00224,-0.02783,-0.00212,-0.02394,-0.01459,-0.03503,-0.00389,0.11739,-0.01607,0.24661,-0.01889,-0.01111,-0.01675,-0.017,15.65162,0
4574,1934.4,7263,2.95,0.43,0.02225,0.04909,-0.00684,2.79322,0.0148,2e-05,0.33942,0.01265,0.68956,0.28936,-0.01763,-0.0184,-0.00913,-0.0029,-0.02787,-0.00233,-0.02318,-0.01452,-0.03529,-0.00222,0.11943,-0.01537,0.25029,-0.01908,-0.01136,-0.01437,-0.05754,15.92446,0
4575,1938.0,6800,3.17,0.45,0.02496,0.02014,-0.00812,2.79331,0.01099,8e-05,0.33942,0.00936,0.62978,0.26647,-0.02429,-0.01794,-0.01103,-0.00337,-0.02783,-0.00269,-0.02387,-0.01349,-0.03335,-0.00644,0.11168,-0.01576,0.23413,-0.0157,-0.01344,-0.00437,-0.06742,14.89077,0
4576,1941.6,6766,3.18,0.45,0.02804,0.02419,-0.00806,2.79225,0.01239,3e-05,0.33943,0.00781,0.71551,0.30478,-0.01836,-0.01841,-0.01061,-0.0028,-0.02998,-0.00263,-0.02614,-0.01544,-0.03758,-0.00257,0.12613,-0.0154,0.26465,-0.01985,-0.01311,-0.03614,-0.02727,16.81727,0
4577,1945.3,6670,3.23,0.46,0.02899,0.01081,-0.00815,2.79158,0.01372,0.00017,0.33935,0.00773,0.7999,0.33782,-0.016,-0.01842,-0.00996,-0.00226,-0.03156,-0.00226,-0.02569,-0.01611,-0.04047,-0.0015,0.13704,-0.01605,0.28575,-0.02181,-0.01224,-0.02293,0.0,18.27206,0
4578,1949.0,6698,3.23,0.44,0.02797,0.01598,-0.00696,2.78581,0.01519,8e-05,0.3392,0.00769,0.54919,0.2344,-0.01884,-0.01528,-0.00858,-0.00267,-0.02302,-0.00253,-0.01926,-0.01177,-0.02866,-0.00688,0.09659,-0.01359,0.19923,-0.0158,-0.01035,-0.03566,-0.05938,12.87875,0
4579,1952.7,6680,3.22,0.46,0.02879,0.00736,-0.00631,2.77912,0.01486,8e-05,0.33897,0.00724,0.74277,0.31235,-0.01824,-0.01883,-0.00943,-0.00257,-0.03056,-0.00276,-0.02597,-0.01554,-0.03863,-0.00396,0.12869,-0.01699,0.2695,-0.02102,-0.01411,-0.02366,-0.02368,17.15842,0
4580,1956.4,6623,3.26,0.45,0.02911,0.00932,-0.00565,2.7694,0.01239,8e-05,0.33873,0.00693,0.75943,0.32099,-0.01671,-0.01789,-0.00933,-0.0022,-0.02974,-0.00237,-0.0245,-0.01564,-0.0387,-0.00271,0.1315,-0.01541,0.27296,-0.02162,-0.01157,-0.04909,-0.01354,17.53371,0
4581,1960.1,6690,3.22,0.45,0.0291,0.00432,-0.00785,2.75823,0.01274,0.00017,0.33826,0.00717,0.68793,0.29007,-0.01744,-0.01713,-0.00826,-0.00228,-0.02792,-0.00222,-0.02505,-0.01569,-0.03576,-0.00574,0.11955,-0.01531,0.25111,-0.01821,-0.01254,-0.03532,-0.02821,15.94026,0
4582,1963.8,6608,3.26,0.46,0.0296,0.01015,-0.00436,2.74445,0.01713,2e-05,0.33804,0.00706,0.7328,0.30863,-0.01876,-0.01902,-0.0087,-0.00215,-0.02962,-0.00242,-0.0255,-0.01587,-0.03801,-0.00242,0.12772,-0.01638,0.26843,-0.02091,-0.01298,-0.03809,-0.01667,17.03,0
4583,1967.2,7202,2.97,0.44,0.02539,0.13345,-0.00621,2.74122,0.00929,8e-05,0.33794,0.0082,0.72856,0.30281,-0.01534,-0.01768,-0.00824,-0.00243,-0.02951,-0.00216,-0.02371,-0.01481,-0.03629,-0.00291,0.12387,-0.01508,0.26167,-0.01914,-0.012,-0.02873,-0.01538,16.51615,0
4584,1970.3,7931,2.66,0.44,0.02262,0.06057,-0.01086,2.74091,0.01533,0.00011,0.33799,0.01349,0.67614,0.28633,-0.01402,-0.01601,-0.0079,-0.00213,-0.02667,-0.00219,-0.02131,-0.01391,-0.03438,-0.00203,0.11606,-0.01393,0.24314,-0.01877,-0.01052,-0.02842,-0.02667,15.47523,0
4585,1973.8,6996,3.06,0.46,0.02424,0.04432,-0.00969,2.74462,0.01935,1e-05,0.33802,0.01115,0.68559,0.28769,-0.01924,-0.01841,-0.00959,-0.00266,-0.02784,-0.00245,-0.02484,-0.01511,-0.03558,-0.00264,0.11993,-0.017,0.25144,-0.01758,-0.01259,-0.01818,-0.03444,15.99071,0
4586,1977.4,6863,3.14,0.45,0.02625,0.02378,-0.0079,2.74579,0.01294,2e-05,0.33803,0.00951,0.70999,0.30034,-0.01971,-0.01837,-0.00942,-0.00307,-0.02938,-0.00287,-0.02575,-0.01552,-0.03704,-0.00459,0.12446,-0.01666,0.25871,-0.01984,-0.01403,-0.04694,-0.03667,16.5943,0
4587,1981.1,6588,3.27,0.46,0.02794,0.02502,-0.00694,2.74813,0.01301,0.00011,0.3382,0.00849,0.70248,0.29408,-0.019,-0.01799,-0.00986,-0.00277,-0.02903,-0.00251,-0.02479,-0.01505,-0.03638,-0.00259,0.12284,-0.01606,0.25589,-0.01935,-0.01374,-0.01882,-0.02667,16.37867,0
4588,1984.8,6668,3.24,0.44,0.02839,0.00892,-0.00654,2.75281,0.01352,8e-05,0.33824,0.00832,0.62744,0.2679,-0.01697,-0.01608,-0.00862,-0.00277,-0.02524,-0.00237,-0.02062,-0.01304,-0.032,-0.00423,0.10926,-0.01315,0.22567,-0.01885,-0.01082,-0.04314,-0.0381,14.56786,0
4589,1988.5,6604,3.23,0.49,0.02952,0.01353,-0.0062,2.75086,0.01167,8e-05,0.33817,0.00812,0.72253,0.30383,-0.01495,-0.0176,-0.00895,-0.00139,-0.02776,-0.00228,-0.02301,-0.01485,-0.03613,-0.00081,0.12364,-0.0153,0.25877,-0.02127,-0.00991,-0.03605,0.0,16.48533,0
4590,1992.2,6635,3.24,0.46,0.02928,0.02028,-0.00634,2.7492,0.01615,2e-05,0.33816,0.00766,0.75452,0.31576,-0.01639,-0.01873,-0.00926,-0.00229,-0.0301,-0.00264,-0.02484,-0.0158,-0.0382,-0.0036,0.13001,-0.01646,0.27187,-0.02066,-0.0128,-0.03432,-0.01667,17.33438,0
4591,1996.0,6437,3.37,0.45,0.02933,0.01543,-0.00576,2.74943,0.01452,2e-05,0.33817,0.00793,0.60908,0.25811,-0.01319,-0.01463,-0.00733,-0.00175,-0.02387,-0.00148,-0.01947,-0.01278,-0.03102,-0.00173,0.10495,-0.01323,0.22094,-0.01645,-0.00914,-0.0163,-0.02308,13.99385,0
4592,1999.9,6423,3.35,0.48,0.02871,0.0159,-0.00596,2.74808,0.01055,8e-05,0.3381,0.00755,0.61044,0.25869,-0.01479,-0.01522,-0.00782,-0.00237,-0.02478,-0.00176,-0.02125,-0.01224,-0.03116,-0.00244,0.10552,-0.01459,0.22034,-0.01651,-0.01087,-0.0329,-0.01933,14.06916,0
4593,2003.6,6591,3.28,0.45,0.02755,0.05818,-0.00903,2.74759,0.01318,0.00017,0.33829,0.00768,0.64935,0.27255,-0.01676,-0.01642,-0.00812,-0.00218,-0.02583,-0.00193,-0.02288,-0.01423,-0.03352,-0.00277,0.11284,-0.01479,0.23527,-0.01753,-0.01125,-0.02427,-0.02353,15.04529,0
4594,2006.7,7849,2.68,0.45,0.0233,0.04745,-0.00725,2.75474,0.01559,5e-05,0.33842,0.01109,0.66338,0.28104,-0.01706,-0.01748,-0.00917,-0.00271,-0.02708,-0.00216,-0.02288,-0.01415,-0.03421,-0.00314,0.11582,-0.01578,0.24166,-0.01812,-0.01135,-0.01885,-0.04259,15.44231,0
4595,2010.1,7223,2.95,0.45,0.0254,0.034,-0.00876,2.75871,0.01587,2e-05,0.3385,0.01073,0.78118,0.32785,-0.01656,-0.01864,-0.0087,-0.00239,-0.03023,-0.00227,-0.0254,-0.01622,-0.03953,-0.00218,0.13416,-0.0174,0.28004,-0.02141,-0.0123,-0.03662,-0.01078,17.88765,0
4596,2013.8,6742,3.19,0.45,0.02581,0.02563,-0.00652,2.76109,0.0113,5e-05,0.33851,0.00905,0.60655,0.25489,-0.01679,-0.01641,-0.00862,-0.00238,-0.02426,-0.00203,-0.02071,-0.01284,-0.03117,-0.00466,0.10532,-0.01496,0.22143,-0.0163,-0.0098,-0.01213,-0.05909,14.04326,0
4597,2017.7,6259,3.44,0.49,0.02828,0.02414,-0.0078,2.76069,0.01332,5e-05,0.33852,0.00819,0.73895,0.31099,-0.01829,-0.01922,-0.00892,-0.00279,-0.03004,-0.00254,-0.02639,-0.01617,-0.03801,-0.00293,0.1283,-0.01766,0.26846,-0.01991,-0.01289,-0.03634,-0.01765,17.10647,0
4598,2021.5,6515,3.31,0.46,0.02811,0.02052,-0.00664,2.75959,0.01415,0.00017,0.33832,0.00837,0.68049,0.28354,-0.01926,-0.01777,-0.00822,-0.00313,-0.02761,-0.00285,-0.02513,-0.01508,-0.03491,-0.00456,0.11788,-0.01675,0.24947,-0.01765,-0.01398,-0.00363,-0.03167,15.71733,0
4599,2025.2,6580,3.28,0.45,0.02823,0.01054,-0.0052,2.75163,0.0163,3e-05,0.33814,0.00774,0.6336,0.26996,-0.01748,-0.01613,-0.00859,-0.00249,-0.02579,-0.00194,-0.02267,-0.01369,-0.03316,-0.00434,0.11087,-0.01366,0.23063,-0.01975,-0.01274,-0.03169,-0.04524,14.78214,0
4600,2029.0,6565,3.29,0.45,0.02904,0.01268,-0.00767,2.746,0.01286,0.00011,0.33793,0.00747,0.67175,0.28204,-0.01535,-0.01642,-0.00802,-0.00243,-0.02713,-0.00226,-0.02286,-0.01369,-0.0344,-0.00449,0.11621,-0.0143,0.24137,-0.01818,-0.01231,-0.03797,-0.02353,15.4949,0
4601,2032.8,6452,3.37,0.44,0.02915,0.00433,-0.00892,2.73639,0.01398,0.00011,0.33755,0.00703,0.68529,0.28739,-0.01598,-0.01739,-0.00778,-0.0027,-0.02681,-0.00203,-0.02369,-0.0145,-0.03468,-0.00311,0.11833,-0.01537,0.24938,-0.01949,-0.01163,-0.01222,-0.01111,15.77756,0
4602,2036.5,6575,3.26,0.47,0.02923,0.00691,-0.00799,2.72091,0.01397,0.00017,0.33709,0.00701,0.61244,0.25814,-0.01955,-0.0163,-0.0081,-0.00275,-0.02524,-0.00259,-0.02219,-0.01327,-0.03163,-0.00234,0.10707,-0.01417,0.22424,-0.01768,-0.01219,-0.01617,-0.01765,14.27549,0
4603,2040.2,6675,3.24,0.44,0.02957,0.01635,-0.00585,2.70934,0.01955,1e-05,0.337,0.00698,0.71942,0.30113,-0.01627,-0.01679,-0.00803,-0.00189,-0.0279,-0.00228,-0.0236,-0.01491,-0.03585,-0.00073,0.12268,-0.01411,0.25756,-0.02084,-0.01132,-0.02479,0.0,16.35778,0
4604,2043.7,7004,3.02,0.49,0.02337,0.08297,-0.00724,2.709,0.01025,8e-05,0.33705,0.009,0.50418,0.21771,-0.01686,-0.01349,-0.00749,-0.00271,-0.02146,-0.00211,-0.01772,-0.01068,-0.02645,-0.00582,0.08951,-0.01045,0.18498,-0.01496,-0.0104,-0.04155,-0.0463,11.93444,0
4605,2047.0,7432,2.85,0.46,0.02345,0.05396,-0.00843,2.71207,0.01473,3e-05,0.33718,0.01278,0.74945,0.317,-0.02002,-0.01961,-0.01033,-0.00289,-0.03122,-0.00275,-0.02741,-0.01625,-0.03927,-0.00248,0.13195,-0.01806,0.27636,-0.01988,-0.01494,-0.0263,-0.00833,17.59361,0
4606,2050.7,6642,3.24,0.47,0.02519,0.02244,-0.00681,2.71595,0.01277,3e-05,0.33727,0.00937,0.67911,0.28568,-0.01872,-0.0182,-0.00923,-0.00288,-0.02708,-0.00243,-0.02414,-0.01445,-0.03487,-0.00393,0.11798,-0.01547,0.24763,-0.01803,-0.01257,-0.03623,-0.04567,15.73103,0
4607,2054.9,5949,3.66,0.47,0.02794,0.02652,-0.00792,2.71842,0.01382,0.00011,0.33734,0.00763,0.66255,0.27579,-0.0175,-0.01631,-0.00809,-0.00258,-0.02614,-0.00227,-0.02365,-0.01452,-0.03393,-0.00274,0.11421,-0.01428,0.23726,-0.01774,-0.01182,-0.03527,-0.02333,15.22805,0
4608,2058.6,6514,3.27,0.51,0.02786,0.0196,-0.0072,2.72207,0.0128,5e-05,0.33743,0.00796,0.62353,0.25951,-0.01652,-0.01671,-0.00803,-0.00305,-0.02598,-0.00269,-0.02335,-0.01375,-0.03223,-0.00617,0.10871,-0.01517,0.2298,-0.01537,-0.01392,-0.00184,-0.03056,14.49481,0
4609,2062.7,5989,3.63,0.47,0.02825,0.01147,-0.00682,2.72422,0.01459,0.00011,0.33749,0.00714,0.58144,0.24357,-0.01648,-0.01462,-0.00695,-0.00235,-0.0236,-0.00236,-0.02088,-0.01304,-0.02978,-0.00375,0.10063,-0.01346,0.21189,-0.01552,-0.01122,-0.01556,-0.02685,13.41787,0
4610,2066.5,6512,3.28,0.49,0.02897,0.01972,-0.00664,2.72505,0.01288,0.00011,0.33756,0.00646,0.71035,0.30254,-0.01804,-0.01739,-0.00901,-0.00223,-0.0282,-0.00242,-0.02397,-0.01466,-0.03639,-0.00233,0.12343,-0.01484,0.25582,-0.02164,-0.01239,-0.04525,-0.025,16.45771,0
4611,2070.6,5997,3.62,0.48,0.02917,0.01202,-0.00421,2.72627,0.01319,3e-05,0.33759,0.00659,0.72623,0.30421,-0.01543,-0.01704,-0.00745,-0.0025,-0.02827,-0.00233,-0.02298,-0.01432,-0.03653,-0.00344,0.12379,-0.01497,0.25872,-0.02095,-0.01246,-0.03174,-0.01875,16.50479,0
4612,2074.7,5976,3.62,0.49,0.02944,0.01628,-0.0056,2.72516,0.01157,0.00011,0.33756,0.00616,0.7093,0.30207,-0.01643,-0.01712,-0.00856,-0.00213,-0.02923,-0.00258,-0.02357,-0.0147,-0.03595,-0.00253,0.12362,-0.01546,0.25752,-0.02067,-0.01057,-0.04204,-0.01538,16.48231,0
4613,2078.8,6022,3.57,0.51,0.02945,0.01182,-0.00682,2.7207,0.01537,0.00017,0.3373,0.00629,0.70897,0.30163,-0.01526,-0.01677,-0.00773,-0.00197,-0.02776,-0.00233,-0.02303,-0.01434,-0.0359,-0.00214,0.1218,-0.01428,0.25522,-0.01936,-0.01123,-0.03668,-0.00938,16.24031,0
4614,2082.9,5999,3.56,0.53,0.0266,0.09447,-0.00865,2.70772,0.01452,0.00017,0.33711,0.00667,0.64086,0.2735,-0.01693,-0.01692,-0.0082,-0.00243,-0.02722,-0.00226,-0.02248,-0.01323,-0.03285,-0.00279,0.11274,-0.01566,0.23657,-0.01709,-0.01153,-0.02236,-0.01765,15.03137,0
4615,2086.3,7209,2.92,0.49,0.0234,0.05295,-0.00917,2.70726,0.01645,3e-05,0.33717,0.01132,0.74531,0.31147,-0.01501,-0.01711,-0.00787,-0.00212,-0.0289,-0.00224,-0.02431,-0.01488,-0.03681,-0.00131,0.12715,-0.01479,0.26593,-0.02095,-0.01276,-0.04334,0.0,16.95389,0
4616,2090.2,6349,3.37,0.51,0.02419,0.02138,-0.00867,2.71062,0.01431,8e-05,0.33732,0.01079,0.73005,0.30943,-0.01814,-0.01795,-0.00867,-0.00247,-0.02933,-0.00262,-0.02483,-0.01532,-0.03737,-0.00241,0.12695,-0.01645,0.2631,-0.02023,-0.01281,-0.03344,-0.02087,16.92704,0
