iteration,time_s,fps,collect_s,update_s,reward_per_step,value_loss,surrogate,entropy,kl,lr,std,unstable_resets
1246,1856.8,19556,1.01,0.25,0.02951,0.00106,-0.00497,0.55026,0.01359,8e-05,0.30069,0
1247,1858.0,20702,0.93,0.25,0.02991,0.0007,-0.01063,0.53532,0.01169,0.00017,0.30021,0
1248,1859.2,20208,0.96,0.25,0.02998,0.00058,-0.00757,0.50215,0.01494,0.00017,0.29941,0
1249,1860.4,20751,0.94,0.25,0.03008,0.10266,-0.00879,0.48457,0.01727,5e-05,0.29949,0
1250,1861.5,21677,0.89,0.24,0.02385,0.05559,-0.00857,0.49441,0.01394,0.00011,0.29983,0
1251,1862.7,20849,0.93,0.25,0.02358,0.04656,-0.00775,0.50667,0.01681,2e-05,0.30002,0
1252,1863.9,20848,0.93,0.25,0.02393,0.0074,-0.00856,0.5132,0.01222,0.00011,0.30026,0
1253,1865.1,20795,0.93,0.25,0.02667,0.00376,-0.00563,0.52281,0.01681,5e-05,0.30047,0
1254,1866.3,20110,0.97,0.25,0.02918,0.0017,-0.00785,0.52289,0.01414,0.00017,0.30027,0
1255,1867.5,21022,0.92,0.25,0.02957,0.00249,-0.00606,0.51557,0.01221,8e-05,0.30021,0
1256,1868.6,20847,0.92,0.26,0.03,0.00065,-0.00742,0.50815,0.01221,0.00017,0.29982,0
1257,1869.8,20636,0.94,0.25,0.03007,0.00055,-0.01023,0.48093,0.01402,0.00026,0.29886,0
1258,1871.0,20249,0.95,0.26,0.03024,0.00049,-0.00348,0.44564,0.0134,0.00011,0.29834,0
1259,1872.2,20453,0.95,0.25,0.03024,0.0005,-0.00858,0.4195,0.01196,0.00017,0.29757,0
1260,1873.4,20469,0.95,0.25,0.02634,0.16749,-0.00862,0.40105,0.01655,3e-05,0.2975,0
1261,1874.6,20620,0.94,0.26,0.02496,0.06043,-0.00804,0.40548,0.01333,2e-05,0.29763,0
1262,1875.9,20198,0.97,0.25,0.02397,0.02038,-0.00878,0.41048,0.01334,0.00011,0.29785,0
1263,1877.1,20375,0.95,0.25,0.02622,0.00844,-0.00629,0.41824,0.01493,3e-05,0.29803,0
1264,1878.3,20053,0.97,0.25,0.02807,0.0023,-0.00838,0.42207,0.01123,0.00011,0.2981,0
1265,1879.5,20689,0.94,0.24,0.02939,0.00168,-0.00622,0.41642,0.01459,0.00017,0.29778,0
1266,1880.7,20393,0.95,0.26,0.02984,0.00163,-0.00731,0.40316,0.0142,0.00017,0.29757,0
1267,1881.9,20941,0.92,0.26,0.03019,0.00341,-0.00645,0.39642,0.01578,8e-05,0.29758,0
1268,1883.2,18896,1.03,0.28,0.03002,0.00095,-0.00588,0.3912,0.01313,0.00017,0.29719,0
1269,1884.4,19096,1.02,0.26,0.03017,0.00052,-0.00721,0.3626,0.01435,0.00026,0.29624,0
1270,1885.7,19394,1.01,0.26,0.02911,0.1698,-0.00791,0.34066,0.01677,0.00017,0.29623,0
1271,1886.9,20338,0.96,0.25,0.02465,0.05924,-0.01034,0.35166,0.01589,8e-05,0.29644,0
1272,1888.1,20175,0.97,0.25,0.0253,0.04297,-0.00969,0.36107,0.01466,8e-05,0.29662,0
1273,1889.4,19587,1.0,0.26,0.02432,0.01269,-0.0032,0.36975,0.01626,2e-05,0.29672,0
1274,1890.6,20161,0.96,0.26,0.02699,0.01045,-0.00613,0.37228,0.01083,3e-05,0.29677,0
1275,1891.9,19849,0.98,0.26,0.02855,0.003,-0.00759,0.37332,0.01366,0.00011,0.29671,0
1276,1893.1,19974,0.97,0.26,0.02934,0.00151,-0.00578,0.36859,0.01594,0.00017,0.29649,0
1277,1894.3,20141,0.96,0.26,0.03005,0.00933,-0.00374,0.3619,0.02187,1e-05,0.29645,0
1278,1895.5,20105,0.96,0.26,0.0301,0.00101,-0.00663,0.36067,0.01006,8e-05,0.29637,0
1279,1896.7,20467,0.93,0.27,0.02962,0.00289,-0.00455,0.35404,0.01451,8e-05,0.29636,0
1280,1897.9,20593,0.93,0.26,0.03024,0.00099,-0.0057,0.35004,0.0145,0.00017,0.29613,0
1281,1899.1,20147,0.97,0.25,0.0251,0.15334,-0.00895,0.34287,0.01555,5e-05,0.29611,0
1282,1900.3,21084,0.92,0.25,0.02515,0.06579,-0.00801,0.34811,0.01443,2e-05,0.29623,0
1283,1901.5,20093,0.96,0.27,0.02329,0.02751,-0.00741,0.35351,0.01283,8e-05,0.29643,0
1284,1902.7,20384,0.95,0.25,0.02702,0.00579,-0.00803,0.36365,0.01574,8e-05,0.29663,0
1285,1903.9,20628,0.94,0.25,0.0284,0.00994,-0.00476,0.36991,0.01769,1e-05,0.2967,0
1286,1905.2,20070,0.97,0.26,0.02878,0.00111,-0.00636,0.36967,0.00953,8e-05,0.29661,0
1287,1906.4,20379,0.95,0.26,0.03019,0.00125,-0.00587,0.35399,0.01415,0.00017,0.29605,0
1288,1907.6,20300,0.96,0.25,0.03011,0.0009,-0.00519,0.33069,0.01505,8e-05,0.29576,0
1289,1908.8,20081,0.97,0.26,0.03032,0.0037,-0.00452,0.32415,0.01299,8e-05,0.29574,0
1290,1910.0,19942,0.97,0.26,0.03033,0.00066,-0.00659,0.31754,0.01274,0.00017,0.29532,0
1291,1911.2,20089,0.97,0.26,0.02778,0.11589,-0.00873,0.30253,0.01695,5e-05,0.29525,0
1292,1912.4,20541,0.94,0.25,0.02508,0.04881,-0.00852,0.30973,0.01569,0.00011,0.29548,0
1293,1913.7,20157,0.96,0.26,0.02546,0.03183,-0.00566,0.32034,0.0199,1e-05,0.2956,0
1294,1914.9,19744,0.99,0.25,0.02642,0.01008,-0.00664,0.32328,0.01114,8e-05,0.29569,0
1295,1916.1,20463,0.95,0.26,0.02749,0.00535,-0.00694,0.32888,0.01484,0.00011,0.29587,0
1296,1917.3,20040,0.96,0.26,0.02918,0.0018,-0.00589,0.33379,0.01559,0.00011,0.29585,0
1297,1918.5,20421,0.95,0.25,0.03005,0.0013,-0.00645,0.3279,0.01589,0.00017,0.29564,0
1298,1919.8,20137,0.96,0.26,0.02998,0.0007,-0.00647,0.31291,0.01582,0.00011,0.29527,0
1299,1921.0,20503,0.95,0.25,0.03026,0.00095,-0.00653,0.29503,0.01296,0.00017,0.29475,0
1300,1922.2,20076,0.95,0.27,0.03035,0.00434,-0.00389,0.27919,0.01519,0.00011,0.29462,0
1301,1923.4,20251,0.95,0.26,0.03044,0.00061,-0.00717,0.27176,0.01386,0.00017,0.29422,0
1302,1924.6,20797,0.93,0.25,0.02469,0.09964,-0.00796,0.25847,0.01511,5e-05,0.29418,0
1303,1925.8,20887,0.93,0.25,0.02583,0.04105,-0.00808,0.26517,0.01355,8e-05,0.29442,0
1304,1927.0,20695,0.94,0.25,0.02395,0.02419,-0.00867,0.27532,0.01377,3e-05,0.29465,0
1305,1928.2,19771,1.0,0.24,0.02617,0.00697,-0.00723,0.28249,0.01421,8e-05,0.2949,0
1306,1929.5,19549,0.99,0.27,0.02925,0.00129,-0.00837,0.28819,0.01431,0.00017,0.29487,0
1307,1930.7,19974,0.99,0.25,0.02951,0.00108,-0.00775,0.27877,0.01488,0.00017,0.29456,0
1308,1931.9,20730,0.93,0.25,0.03019,0.00056,-0.00764,0.26134,0.01341,0.00017,0.29401,0
1309,1933.1,20792,0.93,0.25,0.03008,0.00058,-0.00692,0.23545,0.01486,0.00026,0.2933,0
1310,1934.2,21096,0.93,0.24,0.03033,0.00049,-0.00753,0.20358,0.0131,0.00017,0.29258,0
1311,1935.4,21013,0.93,0.24,0.03043,0.0005,-0.00884,0.16997,0.01424,0.00026,0.29153,0
1312,1936.6,20919,0.92,0.25,0.02718,0.11051,-0.00771,0.14091,0.01522,8e-05,0.29136,0
1313,1937.7,21386,0.91,0.24,0.02545,0.0553,-0.00911,0.14473,0.01344,5e-05,0.29154,0
1314,1938.9,20509,0.94,0.26,0.02469,0.02401,-0.00868,0.154,0.01345,5e-05,0.2918,0
1315,1940.1,20462,0.95,0.25,0.02479,0.01117,-0.00885,0.16422,0.01464,0.00011,0.29216,0
1316,1941.3,20340,0.96,0.25,0.02799,0.00691,-0.00724,0.17398,0.01619,8e-05,0.2924,0
1317,1942.5,20237,0.96,0.26,0.02949,0.00247,-0.00429,0.17698,0.01359,5e-05,0.29247,0
1318,1943.8,19428,1.0,0.26,0.02972,0.00179,-0.00429,0.17225,0.01448,8e-05,0.29224,0
1319,1945.0,19872,0.99,0.25,0.03036,0.00091,-0.00666,0.16101,0.01194,0.00011,0.29197,0
1320,1946.3,20123,0.97,0.25,0.03029,0.00053,-0.0068,0.1392,0.01452,0.00017,0.29134,0
1321,1947.5,20391,0.95,0.25,0.03034,0.00046,-0.00985,0.10675,0.01484,0.00017,0.29047,0
1322,1948.7,20277,0.96,0.26,0.02996,0.11544,-0.00799,0.0817,0.01585,0.00011,0.29032,0
1323,1949.9,20762,0.93,0.25,0.0248,0.06615,-0.00722,0.08595,0.01399,3e-05,0.29041,0
1324,1951.0,21228,0.91,0.25,0.02611,0.0314,-0.00983,0.09157,0.01453,3e-05,0.29057,0
1325,1952.2,20684,0.94,0.25,0.0251,0.02241,-0.00648,0.10056,0.01723,1e-05,0.29074,0
1326,1953.4,20612,0.94,0.25,0.02722,0.00524,-0.00739,0.10585,0.00982,8e-05,0.29086,0
1327,1954.6,20512,0.95,0.25,0.02892,0.003,-0.00674,0.11067,0.012,8e-05,0.29096,0
1328,1955.8,20804,0.93,0.25,0.02963,0.00101,-0.00909,0.10762,0.01325,0.00017,0.29067,0
1329,1957.0,20642,0.94,0.25,0.03,0.00354,-0.00495,0.09392,0.01514,0.00011,0.29051,0
1330,1958.2,20776,0.94,0.25,0.03025,0.0007,-0.00673,0.088,0.01267,0.00011,0.2903,0
1331,1959.3,20928,0.93,0.25,0.03054,0.00064,-0.00711,0.06936,0.01363,0.00017,0.28973,0
1332,1960.5,20331,0.95,0.26,0.03058,0.00046,-0.00568,0.03539,0.01547,0.00026,0.28877,0
1333,1961.7,20522,0.94,0.25,0.02627,0.1629,-0.0095,0.00994,0.01601,8e-05,0.28873,0
1334,1962.9,20442,0.95,0.25,0.02586,0.07733,-0.00731,0.01707,0.01632,2e-05,0.2889,0
1335,1964.1,20703,0.94,0.25,0.02454,0.01611,-0.00872,0.02223,0.01062,8e-05,0.28905,0
1336,1965.3,20394,0.95,0.25,0.02626,0.01268,-0.00845,0.03011,0.01384,5e-05,0.2892,0
1337,1966.5,20600,0.95,0.25,0.02788,0.00232,-0.00626,0.03526,0.0149,2e-05,0.28926,0
1338,1967.7,20841,0.93,0.25,0.02979,0.00098,-0.00849,0.03378,0.00879,8e-05,0.28906,0
1339,1968.9,20668,0.94,0.25,0.03021,0.00074,-0.00633,0.01934,0.01293,0.00017,0.28859,0
1340,1970.1,20698,0.93,0.26,0.03059,0.00052,-0.00742,-0.00718,0.01562,0.00011,0.28793,0
1341,1971.3,20504,0.95,0.25,0.03065,0.00048,-0.00524,-0.03361,0.01307,0.00017,0.28732,0
1342,1972.5,20613,0.93,0.26,0.0307,0.00051,-0.00849,-0.06064,0.01271,0.00017,0.28663,0
1343,1973.7,20700,0.94,0.25,0.02896,0.15712,-0.00763,-0.07781,0.01574,8e-05,0.28658,0
1344,1974.9,20341,0.95,0.26,0.0254,0.04305,-0.00864,-0.06836,0.01417,8e-05,0.28684,0
1345,1976.1,20783,0.94,0.25,0.02564,0.04906,-0.00953,-0.05972,0.01734,1e-05,0.28698,0
1346,1977.3,20158,0.97,0.25,0.02543,0.00817,-0.00587,-0.05458,0.01212,8e-05,0.28716,0
1347,1978.5,19811,0.99,0.25,0.02765,0.00457,-0.00675,-0.0441,0.01651,5e-05,0.28743,0
1348,1979.7,20064,0.97,0.25,0.02918,0.00076,-0.00784,-0.04176,0.01146,0.00011,0.2873,0
1349,1980.9,20748,0.94,0.25,0.03048,0.00062,-0.00727,-0.06555,0.01548,0.00017,0.28656,0
1350,1982.1,20268,0.96,0.25,0.03069,0.00061,-0.00866,-0.09652,0.0155,0.00017,0.28592,0
1351,1983.3,20586,0.95,0.25,0.03067,0.00049,-0.0095,-0.12779,0.01402,0.00026,0.28516,0
1352,1984.5,20496,0.95,0.25,0.03082,0.00047,-0.00804,-0.16371,0.01366,0.00017,0.28456,0
1353,1985.7,21004,0.92,0.25,0.03086,0.00047,-0.00827,-0.19715,0.01552,0.00017,0.28374,0
1354,1986.9,21262,0.9,0.25,0.02536,0.13986,-0.01022,-0.21785,0.01663,0.00011,0.28377,0
1355,1988.0,20796,0.92,0.26,0.02504,0.0451,-0.00813,-0.21251,0.01723,1e-05,0.28387,0
1356,1989.2,21632,0.89,0.24,0.02415,0.01082,-0.00663,-0.20882,0.01159,3e-05,0.28399,0
1357,1990.4,20686,0.94,0.25,0.02697,0.00826,-0.00527,-0.20305,0.01496,2e-05,0.28412,0
1358,1991.6,19716,0.99,0.25,0.02939,0.00739,-0.00717,-0.19913,0.011,8e-05,0.28425,0
1359,1992.8,21003,0.92,0.25,0.02977,0.00188,-0.00684,-0.19249,0.01391,5e-05,0.2844,0
1360,1994.0,20567,0.94,0.25,0.03037,0.00065,-0.00779,-0.19647,0.01341,0.00017,0.28408,0
1361,1995.2,19854,0.94,0.29,0.03057,0.00073,-0.00723,-0.21398,0.01429,0.00017,0.28374,0
1362,1996.5,18837,1.05,0.26,0.03091,0.00063,-0.00522,-0.23077,0.01327,0.00011,0.28332,0
1363,1997.8,20020,0.98,0.25,0.03086,0.00044,-0.00768,-0.26132,0.01469,0.00017,0.28243,0
1364,1998.9,21039,0.92,0.25,0.02817,0.16661,-0.00725,-0.27993,0.01414,8e-05,0.28243,0
1365,2000.0,21933,0.87,0.25,0.02583,0.06535,-0.00923,-0.27178,0.01316,5e-05,0.28267,0
1366,2001.2,20888,0.93,0.25,0.02541,0.02487,-0.00855,-0.26277,0.01438,3e-05,0.28288,0
1367,2002.4,20822,0.93,0.25,0.02513,0.01216,-0.00747,-0.25469,0.01399,0.00011,0.28315,0
1368,2003.6,20479,0.96,0.24,0.02689,0.00172,-0.00754,-0.24429,0.0162,0.00011,0.28333,0
1369,2004.8,20830,0.93,0.25,0.03007,0.00159,-0.00696,-0.24377,0.01464,8e-05,0.2833,0
1370,2005.9,21115,0.92,0.25,0.03069,0.00077,-0.00624,-0.24836,0.01406,5e-05,0.28314,0
1371,2007.1,20950,0.92,0.25,0.03072,0.00051,-0.00547,-0.25659,0.0099,5e-05,0.28291,0
1372,2008.3,21009,0.92,0.25,0.03099,0.00693,-0.00254,-0.26562,0.01613,1e-05,0.28282,0
1373,2009.5,20692,0.94,0.25,0.03083,0.00116,-0.00417,-0.26591,0.00838,5e-05,0.28282,0
1374,2010.7,19950,0.97,0.26,0.03105,0.17893,-0.00748,-0.26521,0.01433,0.00011,0.283,0
1375,2011.9,21073,0.9,0.26,0.02499,0.05659,-0.00904,-0.25471,0.01447,8e-05,0.28324,0
1376,2013.0,20885,0.92,0.26,0.02495,0.05115,-0.00889,-0.24555,0.01435,5e-05,0.28343,0
1377,2014.2,20732,0.93,0.25,0.02508,0.02128,-0.00885,-0.23823,0.01536,2e-05,0.28366,0
1378,2015.4,20374,0.95,0.26,0.02711,0.00427,-0.00634,-0.23255,0.01209,8e-05,0.28375,0
1379,2016.6,20604,0.95,0.25,0.02955,0.00164,-0.0072,-0.23244,0.01376,5e-05,0.28367,0
1380,2017.8,21018,0.92,0.25,0.03031,0.00383,-0.0057,-0.23592,0.01233,8e-05,0.28359,0
1381,2019.0,20775,0.93,0.25,0.03044,0.00072,-0.00516,-0.24005,0.01361,0.00017,0.28342,0
1382,2020.1,21230,0.92,0.24,0.03089,0.00052,-0.0051,-0.25448,0.01439,0.00017,0.28295,0
1383,2021.3,21390,0.9,0.24,0.0309,0.00091,-0.00662,-0.27655,0.0144,0.00011,0.2825,0
1384,2022.4,21278,0.91,0.24,0.03089,0.0014,-0.00344,-0.29141,0.01273,8e-05,0.2823,0
1385,2023.6,21199,0.91,0.25,0.02707,0.21992,-0.0074,-0.29493,0.01519,2e-05,0.28229,0
1386,2024.8,21245,0.91,0.25,0.02607,0.06186,-0.00914,-0.29124,0.01521,2e-05,0.28239,0
1387,2026.0,20306,0.95,0.26,0.02292,0.02882,-0.00889,-0.28579,0.01334,8e-05,0.28258,0
1388,2027.3,18781,1.06,0.25,0.02551,0.00654,-0.0074,-0.27577,0.01451,0.00011,0.28281,0
1389,2028.5,20285,0.95,0.26,0.02786,0.00756,-0.00656,-0.26634,0.0156,8e-05,0.28301,0
1390,2029.7,20222,0.96,0.25,0.02984,0.00107,-0.00726,-0.26312,0.01261,0.00017,0.28293,0
1391,2030.9,20052,0.97,0.25,0.03025,0.00075,-0.00612,-0.27517,0.01507,0.00011,0.2826,0
1392,2032.2,19912,0.97,0.26,0.03084,0.00064,-0.00293,-0.2861,0.01071,5e-05,0.28244,0
1393,2033.4,20532,0.94,0.26,0.0309,0.00052,-0.00827,-0.2982,0.01015,0.00011,0.28197,0
1394,2034.6,19993,0.97,0.26,0.03096,0.00055,-0.00768,-0.32169,0.01319,0.00017,0.28133,0
1395,2035.8,20355,0.96,0.25,0.02972,0.12595,-0.00783,-0.3364,0.01555,0.00011,0.2814,0
1396,2037.0,21325,0.91,0.25,0.02525,0.06059,-0.00994,-0.32695,0.01429,8e-05,0.28164,0
1397,2038.1,20736,0.93,0.25,0.02692,0.02639,-0.00968,-0.31554,0.01619,5e-05,0.28194,0
1398,2039.4,20362,0.95,0.26,0.02583,0.00509,-0.00845,-0.30502,0.014,8e-05,0.28211,0
1399,2040.5,20656,0.94,0.25,0.02865,0.00763,-0.00543,-0.29803,0.01324,8e-05,0.28226,0
1400,2041.8,20326,0.95,0.26,0.02994,0.00087,-0.0066,-0.29827,0.01445,0.00011,0.28211,0
1401,2043.0,19984,0.98,0.25,0.03064,0.0056,-0.00323,-0.30501,0.01537,0.00011,0.28207,0
1402,2044.2,20142,0.96,0.26,0.03057,0.00064,-0.00692,-0.30974,0.01397,0.00017,0.28171,0
1403,2045.4,20104,0.97,0.25,0.0309,0.0006,-0.00727,-0.33254,0.01443,0.00026,0.28106,0
1404,2046.7,19931,0.98,0.26,0.03091,0.00049,-0.00564,-0.35758,0.01392,0.00017,0.28053,0
1405,2048.0,18914,1.03,0.27,0.03091,0.00324,-0.00396,-0.37391,0.01327,8e-05,0.28035,0
1406,2049.2,20248,0.96,0.25,0.02592,0.18303,-0.0069,-0.37405,0.01712,1e-05,0.28039,0
1407,2050.4,20732,0.93,0.26,0.02591,0.07798,-0.00715,-0.37055,0.01445,1e-05,0.28048,0
1408,2051.6,20366,0.96,0.25,0.02388,0.0221,-0.00618,-0.36635,0.01173,3e-05,0.28059,0
1409,2052.8,19741,0.97,0.27,0.0259,0.0078,-0.00567,-0.35926,0.01252,5e-05,0.28077,0
1410,2054.0,20333,0.96,0.25,0.02931,0.00823,-0.00548,-0.35182,0.01241,5e-05,0.28093,0
1411,2055.2,20470,0.94,0.26,0.02964,0.00131,-0.00784,-0.3464,0.01199,0.00011,0.28101,0
1412,2056.4,20751,0.93,0.25,0.03066,0.00094,-0.00553,-0.35294,0.01568,0.00017,0.28075,0
1413,2057.7,19096,1.02,0.27,0.03083,0.0012,-0.00498,-0.36798,0.01624,0.00011,0.28049,0
1414,2058.9,20234,0.96,0.26,0.03084,0.00049,-0.00734,-0.38555,0.01498,0.00011,0.27994,0
1415,2060.1,20777,0.92,0.26,0.03082,0.00049,-0.00824,-0.41871,0.01518,0.00026,0.27898,0
1416,2061.3,20835,0.92,0.25,0.02869,0.1539,-0.00767,-0.44143,0.0136,8e-05,0.27899,0
1417,2062.4,21595,0.88,0.26,0.02562,0.05618,-0.00557,-0.43222,0.01788,1e-05,0.27914,0
1418,2063.6,20717,0.93,0.26,0.0264,0.02622,-0.00448,-0.42855,0.01406,1e-05,0.27922,0
1419,2064.8,20551,0.94,0.26,0.0257,0.00475,-0.00699,-0.4253,0.01069,5e-05,0.27931,0
1420,2066.0,20514,0.93,0.27,0.02905,0.00219,-0.00886,-0.42051,0.01421,5e-05,0.27943,0
1421,2067.2,20686,0.93,0.26,0.02988,0.00339,-0.00416,-0.41742,0.01331,0.00011,0.27951,0
1422,2068.4,20489,0.95,0.25,0.03084,0.0012,-0.00545,-0.41571,0.01307,0.00011,0.27938,0
1423,2069.6,20716,0.94,0.25,0.03068,0.0024,-0.00431,-0.42118,0.01573,0.00011,0.27923,0
1424,2070.8,20715,0.94,0.25,0.03109,0.0005,-0.00693,-0.42884,0.01279,0.00017,0.27887,0
1425,2072.0,20375,0.96,0.25,0.03096,0.00042,-0.00793,-0.44944,0.01231,0.00011,0.27829,0
1426,2073.1,20964,0.93,0.24,0.03113,0.00089,-0.00463,-0.47494,0.0146,0.00017,0.27771,0
1427,2074.3,20988,0.93,0.25,0.02547,0.1058,-0.00707,-0.48692,0.01551,8e-05,0.27776,0
1428,2075.5,21492,0.9,0.24,0.02578,0.03588,-0.00817,-0.47906,0.01524,2e-05,0.27794,0
1429,2076.6,21152,0.91,0.25,0.02577,0.01409,-0.00779,-0.47291,0.01299,2e-05,0.2781,0
1430,2077.9,19548,1.0,0.25,0.02758,0.01237,-0.00686,-0.46613,0.01462,2e-05,0.27825,0
1431,2079.1,20521,0.94,0.26,0.02914,0.00277,-0.00651,-0.46024,0.01188,8e-05,0.27839,0
1432,2080.3,20528,0.94,0.26,0.0304,0.00085,-0.00566,-0.45947,0.01336,0.00017,0.27828,0
1433,2081.5,20351,0.95,0.26,0.03102,0.00048,-0.00807,-0.47468,0.01425,0.00017,0.27773,0
1434,2082.7,20234,0.95,0.26,0.03093,0.00049,-0.00941,-0.50723,0.01636,0.00026,0.27697,0
1435,2083.9,20279,0.96,0.25,0.03122,0.00039,-0.00738,-0.54185,0.01384,0.00017,0.27626,0
1436,2085.1,20805,0.93,0.25,0.03121,0.00073,-0.00457,-0.56723,0.0135,0.00011,0.27579,0
1437,2086.3,20954,0.93,0.24,0.02787,0.19258,-0.00878,-0.57861,0.01632,0.00011,0.27582,0
1438,2087.4,21282,0.9,0.25,0.02607,0.04326,-0.00705,-0.57105,0.01704,2e-05,0.27596,0
1439,2088.6,20957,0.92,0.25,0.02552,0.02935,-0.00727,-0.56697,0.01418,2e-05,0.27607,0
1440,2089.8,20971,0.92,0.25,0.0267,0.01396,-0.00731,-0.56162,0.01253,8e-05,0.27622,0
1441,2091.0,20628,0.94,0.25,0.02853,0.00895,-0.00715,-0.55267,0.01357,3e-05,0.27638,0
1442,2092.1,21118,0.91,0.25,0.02994,0.00245,-0.00603,-0.54765,0.01361,0.00011,0.27643,0
1443,2093.3,21062,0.92,0.25,0.03001,0.00175,-0.00532,-0.54858,0.01361,5e-05,0.27636,0
1444,2094.5,20875,0.92,0.25,0.03064,0.00062,-0.00677,-0.55742,0.01193,0.00011,0.27602,0
1445,2095.7,20224,0.96,0.25,0.03111,0.00047,-0.00874,-0.57972,0.01253,0.00017,0.27538,0
1446,2096.9,21037,0.92,0.25,0.03095,0.00048,-0.01031,-0.61601,0.01471,0.00026,0.27442,0
1447,2098.0,20601,0.94,0.25,0.03058,0.22897,-0.00835,-0.63834,0.01561,0.00011,0.27453,0
1448,2099.2,21994,0.87,0.25,0.02519,0.05196,-0.00886,-0.62662,0.01497,8e-05,0.27475,0
1449,2100.3,21093,0.92,0.25,0.02633,0.04097,-0.00938,-0.62079,0.01458,2e-05,0.27482,0
1450,2101.5,20568,0.94,0.26,0.0254,0.00888,-0.00882,-0.61491,0.01294,0.00011,0.27498,0
1451,2102.7,20576,0.94,0.25,0.02871,0.00534,-0.00631,-0.60479,0.01447,5e-05,0.27513,0
1452,2103.9,20746,0.93,0.25,0.02961,0.00177,-0.00703,-0.60091,0.01391,8e-05,0.27522,0
1453,2105.1,20700,0.93,0.26,0.0304,0.00223,-0.00508,-0.6014,0.01307,0.00011,0.27525,0
1454,2106.3,20930,0.93,0.25,0.03084,0.0015,-0.0029,-0.60362,0.01344,8e-05,0.27514,0
1455,2107.4,21027,0.92,0.25,0.03068,0.00057,-0.00676,-0.61678,0.01428,0.00017,0.27468,0
1456,2108.6,20831,0.93,0.25,0.03116,0.00055,-0.00704,-0.64642,0.01564,0.00017,0.27383,0
1457,2109.8,20908,0.92,0.26,0.03119,0.00046,-0.00206,-0.67571,0.01406,0.00011,0.27341,0
1458,2111.0,21120,0.91,0.26,0.0268,0.13758,-0.00977,-0.68895,0.01496,8e-05,0.27338,0
1459,2112.1,20919,0.91,0.27,0.02644,0.04871,-0.00893,-0.6817,0.01442,5e-05,0.27357,0
1460,2113.3,20546,0.94,0.25,0.02578,0.01257,-0.00639,-0.67353,0.01686,1e-05,0.2737,0
1461,2114.5,20417,0.95,0.26,0.02738,0.00246,-0.00693,-0.67174,0.00969,5e-05,0.27369,0
1462,2115.7,20492,0.94,0.26,0.02956,0.00393,-0.0061,-0.67217,0.0137,0.00011,0.27367,0
1463,2116.9,20714,0.94,0.25,0.03062,0.00479,-0.00301,-0.66902,0.01531,3e-05,0.27374,0
1464,2118.1,20734,0.93,0.26,0.03088,0.00268,-0.00631,-0.66563,0.01174,0.00011,0.27384,0
1465,2119.3,20298,0.94,0.27,0.031,0.00318,-0.00539,-0.66321,0.0148,5e-05,0.27391,0
1466,2120.5,20407,0.94,0.26,0.03113,0.00142,-0.00476,-0.66414,0.01243,0.00011,0.27388,0
1467,2121.7,20747,0.93,0.25,0.03078,0.00123,-0.00529,-0.67175,0.01517,8e-05,0.27375,0
1468,2122.9,20926,0.91,0.26,0.02948,0.16826,-0.00547,-0.67368,0.01364,8e-05,0.27385,0
1469,2124.0,21748,0.88,0.25,0.02559,0.04617,-0.00656,-0.66591,0.01416,2e-05,0.27397,0
1470,2125.2,20995,0.91,0.26,0.0273,0.02069,-0.00958,-0.66104,0.01158,8e-05,0.27416,0
1471,2126.3,21058,0.91,0.26,0.02566,0.00766,-0.00625,-0.65176,0.01541,3e-05,0.2743,0
1472,2127.5,20653,0.93,0.26,0.02888,0.00281,-0.00814,-0.64827,0.01227,0.00011,0.2744,0
1473,2128.7,20837,0.92,0.25,0.03058,0.00177,-0.00746,-0.64741,0.01485,0.00011,0.27437,0
1474,2129.9,20278,0.96,0.25,0.03063,0.0012,-0.00591,-0.65091,0.0157,0.00017,0.27421,0
1475,2131.1,20858,0.92,0.26,0.03114,0.00213,-0.00552,-0.65553,0.01469,0.00011,0.27411,0
1476,2132.3,20648,0.94,0.25,0.03104,0.00053,-0.00544,-0.66529,0.0142,0.00017,0.27369,0
1477,2133.5,20523,0.94,0.25,0.03108,0.00041,-0.00783,-0.69089,0.01418,0.00017,0.27296,0
1478,2134.7,20113,0.97,0.25,0.03136,0.0004,-0.00238,-0.71526,0.01379,8e-05,0.27257,0
1479,2135.9,20889,0.93,0.25,0.02623,0.13351,-0.00998,-0.72421,0.01401,8e-05,0.27261,0
1480,2137.1,20523,0.94,0.26,0.0267,0.04801,-0.00923,-0.71584,0.01462,3e-05,0.2728,0
1481,2138.3,20381,0.96,0.25,0.02544,0.01956,-0.00899,-0.70868,0.01362,2e-05,0.27294,0
1482,2139.5,20499,0.95,0.25,0.02688,0.00507,-0.00767,-0.70102,0.01325,0.00011,0.27317,0
1483,2140.7,20755,0.93,0.25,0.02876,0.00405,-0.00481,-0.69193,0.015,5e-05,0.27326,0
1484,2141.9,20349,0.95,0.25,0.0305,0.00092,-0.00623,-0.69149,0.01137,0.00011,0.27317,0
1485,2143.1,20271,0.95,0.26,0.03107,0.00065,-0.0066,-0.70116,0.01404,0.00011,0.27283,0
1486,2144.3,20428,0.95,0.26,0.03102,0.00044,-0.00915,-0.72318,0.01119,0.00017,0.27216,0
1487,2145.5,20672,0.93,0.26,0.03129,0.00044,-0.0052,-0.75051,0.01255,8e-05,0.2718,0
