iteration,time_s,fps,collect_s,update_s,reward_per_step,value_loss,surrogate,entropy,kl,lr,std,ep_tracking_lin_vel,ep_tracking_ang_vel,ep_lin_vel_z,ep_ang_vel_xy,ep_orientation,ep_base_height,ep_torques,ep_torque_limits,ep_dof_vel,ep_dof_acc,ep_action_rate,ep_dof_pos_limits,ep_alive,ep_hip_pos,ep_contact,ep_feet_swing_height,ep_contact_no_vel,ep_stand_still,ep_termination,ep_length_s,unstable_resets
2310,305.7,16811,1.19,0.27,0.02873,0.0196,-0.00501,-1.78936,0.01252,2e-05,0.24194,0.53207,0.26087,-0.01402,-0.01222,-0.00813,-0.00248,-0.01596,-0.00103,-0.01409,-0.00747,-0.01576,-0.00208,0.09232,-0.01152,0.2025,-0.01709,-0.00876,-0.01626,-0.13333,12.31,0
2311,307.1,16919,1.18,0.27,0.02938,0.00401,-0.00737,-1.78357,0.01054,8e-05,0.24207,0.61381,0.30548,-0.01491,-0.01262,-0.00808,-0.00221,-0.01903,-0.00119,-0.01555,-0.00834,-0.01826,-0.00125,0.1067,-0.01386,0.23353,-0.01997,-0.00958,-0.04288,-0.11111,14.22639,0
2312,308.8,14913,1.36,0.28,0.0325,0.00221,-0.0043,-1.77665,0.01276,8e-05,0.24219,0.77115,0.37217,-0.01124,-0.01401,-0.00703,-0.00112,-0.02273,-0.00127,-0.01739,-0.00962,-0.022,-0.00024,0.12941,-0.01489,0.28621,-0.02515,-0.01,-0.0385,-0.03333,17.255,0
2313,310.4,15757,1.29,0.27,0.03314,0.00068,-0.00499,-1.77373,0.01488,0.00011,0.24219,0.75779,0.38097,-0.01827,-0.01418,-0.00796,-0.00117,-0.02279,-0.00126,-0.0181,-0.0104,-0.02246,-0.00038,0.13241,-0.01215,0.28584,-0.02777,-0.01039,-0.15417,-0.05,17.655,0
2314,311.8,16908,1.17,0.28,0.03314,0.00041,-0.0071,-1.77776,0.0134,0.00017,0.24199,0.67337,0.33694,-0.01469,-0.01651,-0.00977,-0.00228,-0.01894,-0.00155,-0.01665,-0.00923,-0.01987,-0.00097,0.1197,-0.02905,0.25506,-0.0269,-0.01284,0.0,-0.1,15.96,0
2315,313.3,16484,1.22,0.27,0.0335,0.00047,-0.00477,-1.78882,0.01352,0.00011,0.2418,,,,,,,,,,,,,,,,,,,,,0
2316,314.7,17207,1.15,0.28,0.03368,0.00028,-0.00616,-1.80006,0.01179,0.00017,0.24146,,,,,,,,,,,,,,,,,,,,,0
2317,316.1,17366,1.15,0.27,0.03374,0.00027,-0.00754,-1.8235,0.01549,0.00017,0.24096,,,,,,,,,,,,,,,,,,,,,0
2318,317.5,17466,1.14,0.27,0.03181,0.05292,-0.00568,-1.83688,0.01692,3e-05,0.24095,,,,,,,,,,,,,,,,,,,,,0
2319,319.0,17214,1.15,0.28,0.02738,0.05368,-0.0075,-1.83242,0.01344,3e-05,0.24106,,,,,,,,,,,,,,,,,,,,,0
2320,320.4,16743,1.18,0.29,0.02964,0.01524,-0.00881,-1.82496,0.01461,2e-05,0.2412,0.81186,0.39503,-0.01253,-0.01491,-0.00664,-0.00101,-0.0241,-0.00105,-0.01961,-0.01077,-0.0232,-0.00042,0.13618,-0.01596,0.30251,-0.0246,-0.00982,-0.0236,-0.0303,18.15667,0
2321,321.9,17143,1.15,0.29,0.03068,0.00708,-0.0076,-1.81829,0.01415,2e-05,0.24134,0.81592,0.39703,-0.01367,-0.01531,-0.00726,-0.00126,-0.02448,-0.00117,-0.02068,-0.01107,-0.02389,-0.00083,0.1378,-0.01553,0.30661,-0.02476,-0.01099,-0.02916,-0.03651,18.37302,0
2322,323.7,13136,1.58,0.29,0.03228,0.00137,-0.00676,-1.81444,0.00877,5e-05,0.24137,0.84908,0.41244,-0.01214,-0.0153,-0.00648,-0.00085,-0.02518,-0.00147,-0.021,-0.01157,-0.02438,-0.00056,0.14321,-0.01479,0.31791,-0.02664,-0.01145,-0.05068,-0.01556,19.09489,0
2323,325.5,14170,1.44,0.3,0.03226,0.00053,-0.00937,-1.81703,0.0106,0.00011,0.24123,0.76268,0.37654,-0.01428,-0.01481,-0.00818,-0.00134,-0.02434,-0.00116,-0.02031,-0.01038,-0.02279,-0.00066,0.13089,-0.01499,0.29022,-0.02183,-0.01019,-0.03682,-0.05185,17.45259,0
2324,327.2,14432,1.42,0.28,0.03323,0.00058,-0.0068,-1.82933,0.01408,0.00017,0.24092,0.91418,0.42873,-0.0141,-0.01612,-0.00583,-0.00067,-0.02477,-0.00113,-0.02389,-0.01197,-0.02679,-0.00044,0.15,-0.0204,0.33381,-0.02064,-0.01366,0.0,0.0,20.0,0
2325,328.7,16107,1.25,0.28,0.03356,0.00243,-0.00213,-1.83842,0.01786,2e-05,0.24088,0.90552,0.44571,-0.01088,-0.01617,-0.00566,-0.00072,-0.02612,-0.00102,-0.02001,-0.01073,-0.02529,-0.00016,0.15,-0.01352,0.33638,-0.03196,-0.00857,-0.09686,0.0,20.0,0
2326,330.2,16987,1.17,0.28,0.03373,0.00054,-0.00451,-1.83778,0.01013,8e-05,0.24085,,,,,,,,,,,,,,,,,,,,,0
2327,331.6,17446,1.13,0.28,0.03374,0.00037,-0.0047,-1.84796,0.01474,0.00017,0.24048,0.91514,0.42978,-0.01577,-0.01632,-0.00579,-0.00054,-0.02567,-0.00108,-0.02382,-0.01267,-0.02683,-0.00026,0.15,-0.02042,0.33516,-0.02317,-0.01386,0.0,0.0,20.0,0
2328,333.0,17444,1.14,0.27,0.03366,0.00027,-0.00632,-1.86943,0.01386,0.00017,0.24001,0.41967,0.19949,-0.00652,-0.01097,-0.00815,-0.00324,-0.0158,-0.00294,-0.01223,-0.00564,-0.01305,-0.00059,0.0714,-0.01066,0.15012,-0.00794,-0.01049,0.0,-0.2,9.52,0
2329,334.4,17378,1.15,0.27,0.02615,0.2465,-0.00975,-1.87966,0.01388,8e-05,0.24006,,,,,,,,,,,,,,,,,,,,,0
2330,335.8,18011,1.1,0.26,0.02579,0.04465,-0.00636,-1.8702,0.01338,5e-05,0.2402,0.82239,0.39639,-0.01268,-0.01532,-0.00748,-0.00118,-0.0244,-0.00104,-0.02025,-0.01103,-0.02387,-0.0009,0.13815,-0.01844,0.30627,-0.02411,-0.01065,-0.01395,-0.03619,18.41971,0
2331,337.2,17609,1.13,0.27,0.02504,0.02652,-0.00684,-1.86333,0.01495,8e-05,0.24036,0.81762,0.39746,-0.01239,-0.01467,-0.00706,-0.00125,-0.02325,-0.00093,-0.01863,-0.01062,-0.02337,-0.00054,0.13731,-0.01527,0.30441,-0.02706,-0.00971,-0.0314,-0.03952,18.30806,0
2332,338.6,16426,1.23,0.27,0.02853,0.00542,-0.00655,-1.85362,0.01424,0.00011,0.24056,0.81736,0.39749,-0.01352,-0.01478,-0.00711,-0.0011,-0.0247,-0.00111,-0.02042,-0.01101,-0.02397,-0.00052,0.13865,-0.01616,0.30739,-0.02418,-0.01135,-0.02673,-0.03007,18.48664,0
2333,340.1,17298,1.16,0.26,0.03083,0.0028,-0.00444,-1.84396,0.01516,0.00011,0.24069,0.84089,0.40733,-0.01246,-0.01518,-0.00732,-0.00115,-0.02399,-0.00107,-0.01902,-0.01091,-0.02408,-0.00031,0.14082,-0.01671,0.31147,-0.02755,-0.01002,-0.02809,-0.03333,18.77633,0
2334,341.5,17390,1.15,0.27,0.03299,0.00119,-0.00641,-1.83802,0.0141,0.00017,0.24077,0.90523,0.43469,-0.01204,-0.0148,-0.0061,-0.00083,-0.02521,-0.00085,-0.02,-0.01104,-0.02537,-0.00011,0.15,-0.01581,0.3337,-0.02892,-0.00974,-0.07168,0.0,20.0,0
2335,342.9,17157,1.16,0.27,0.03282,0.00041,-0.00668,-1.83797,0.01341,0.00011,0.2407,0.68574,0.34377,-0.01693,-0.01497,-0.00842,-0.00178,-0.02108,-0.00111,-0.01743,-0.00987,-0.02086,-0.00073,0.12227,-0.01686,0.26761,-0.02418,-0.0104,-0.04376,-0.07143,16.30286,0
2336,344.4,16816,1.19,0.27,0.03359,0.00026,-0.00919,-1.84735,0.01178,0.00017,0.24034,0.85346,0.42721,-0.01546,-0.01746,-0.00677,-0.00081,-0.02693,-0.0019,-0.02565,-0.01294,-0.02597,-0.00074,0.15,-0.02228,0.33396,-0.02326,-0.01514,0.0,0.0,20.0,0
2337,345.9,16005,1.25,0.28,0.03369,0.00029,-0.0072,-1.87136,0.01564,0.00011,0.23989,0.9027,0.43762,-0.00974,-0.01449,-0.00656,-0.00072,-0.02444,-0.00039,-0.01719,-0.01031,-0.02527,-1e-05,0.15,-0.01416,0.3294,-0.02827,-0.00764,0.0,0.0,20.0,0
2338,347.3,17323,1.15,0.27,0.03349,0.00024,-0.00554,-1.88721,0.01145,0.00011,0.23968,0.02379,0.04458,-0.03633,-0.00604,-0.01109,-0.00315,-0.00793,-0.00232,-0.00637,-0.00293,-0.00443,-0.00182,0.0228,-0.00641,0.04248,-0.00198,-0.00857,0.0,-0.2,3.04,0
2339,348.8,16713,1.19,0.28,0.03037,0.06393,-0.0074,-1.89509,0.01564,0.00011,0.2397,0.8908,0.44167,-0.00858,-0.01462,-0.00638,-0.0004,-0.0259,-0.00128,-0.01792,-0.01107,-0.02564,0.0,0.15,-0.01282,0.32922,-0.02917,-0.00892,-0.14009,0.0,20.0,0
2340,350.2,17205,1.16,0.27,0.02748,0.05232,-0.00755,-1.88976,0.01781,2e-05,0.23983,0.95306,0.44781,-0.00673,-0.0117,-0.00441,-0.00055,-0.02261,-0.00045,-0.0115,-0.00927,-0.02488,0.0,0.15,-0.00602,0.32526,-0.04405,-0.00556,-0.2559,0.0,20.0,0
2341,351.8,15240,1.33,0.28,0.02942,0.02458,-0.00808,-1.88335,0.01317,5e-05,0.24001,0.85511,0.41495,-0.01237,-0.01528,-0.0068,-0.00112,-0.02491,-0.00094,-0.02046,-0.01105,-0.02449,-0.00051,0.14348,-0.01607,0.31891,-0.0264,-0.01114,-0.02379,-0.025,19.1313,0
2342,353.3,16556,1.2,0.28,0.03057,0.01501,-0.00456,-1.87377,0.01575,2e-05,0.24017,0.66949,0.3253,-0.01195,-0.01409,-0.00652,-0.00163,-0.02043,-0.00128,-0.01839,-0.00959,-0.02017,-0.00119,0.11462,-0.01678,0.25314,-0.01912,-0.0109,-0.01897,-0.06396,15.28288,0
2343,354.8,17198,1.17,0.26,0.03208,0.00085,-0.0072,-1.87029,0.01052,8e-05,0.24015,0.84106,0.4077,-0.01361,-0.0154,-0.00687,-0.00107,-0.02562,-0.00122,-0.02195,-0.01124,-0.02485,-0.00052,0.14249,-0.01692,0.31642,-0.02417,-0.01277,-0.02597,-0.02593,18.99815,0
2344,356.2,17465,1.14,0.27,0.03219,0.00058,-0.00439,-1.87584,0.01223,5e-05,0.24002,0.72383,0.353,-0.01413,-0.0146,-0.00766,-0.00144,-0.02264,-0.00134,-0.0199,-0.0104,-0.02165,-0.00072,0.12477,-0.01567,0.27354,-0.02077,-0.01271,-0.02364,-0.06296,16.6363,0
2345,357.6,17357,1.15,0.26,0.03347,0.00055,-0.0073,-1.88348,0.01109,0.00011,0.23983,0.89149,0.42806,-0.01631,-0.0207,-0.00611,-0.00117,-0.02391,-0.00042,-0.02462,-0.01507,-0.02474,-0.00058,0.15,-0.03473,0.34038,-0.02528,-0.01187,0.0,0.0,20.0,0
2346,359.1,15813,1.25,0.3,0.03367,0.00036,-0.00779,-1.89535,0.01255,0.00017,0.23952,0.89801,0.43602,-0.01159,-0.01426,-0.00558,-0.00063,-0.02434,-0.0005,-0.0172,-0.00994,-0.02499,-2e-05,0.15,-0.01573,0.33255,-0.03351,-0.00791,-0.06725,0.0,20.0,0
2347,361.5,10335,2.0,0.38,0.0338,0.00029,-0.00118,-1.90689,0.01175,8e-05,0.23937,,,,,,,,,,,,,,,,,,,,,0
2348,363.4,13346,1.53,0.31,0.03377,0.00041,-0.00557,-1.91674,0.01403,0.00017,0.23913,0.89921,0.43972,-0.01078,-0.015,-0.00558,-0.00067,-0.02636,-0.00056,-0.01786,-0.01177,-0.02453,-3e-05,0.15,-0.01483,0.33381,-0.03541,-0.00596,-0.06484,0.0,20.0,0
2349,365.2,13119,1.57,0.31,0.03352,0.0287,-0.00813,-1.91909,0.01607,0.00011,0.23932,0.91073,0.43416,-0.01186,-0.01551,-0.00614,-0.00067,-0.02615,-0.00104,-0.02146,-0.01157,-0.02577,-0.00036,0.15,-0.01731,0.33427,-0.02731,-0.01118,-0.02909,0.0,20.0,0
2350,366.8,15231,1.35,0.27,0.02681,0.06019,-0.00935,-1.90437,0.01404,3e-05,0.23951,,,,,,,,,,,,,,,,,,,,,0
2351,368.3,16403,1.22,0.28,0.02975,0.02036,-0.00659,-1.89601,0.01383,2e-05,0.23964,0.86963,0.41898,-0.01015,-0.01414,-0.006,-0.00066,-0.02436,-0.001,-0.01926,-0.01053,-0.02406,-0.00038,0.14355,-0.01471,0.31655,-0.02731,-0.00953,-0.03403,-0.01667,19.14,0
2352,369.8,17004,1.17,0.27,0.02986,0.00589,-0.0075,-1.89074,0.0117,8e-05,0.23976,0.82827,0.39991,-0.01273,-0.01488,-0.00697,-0.00126,-0.02434,-0.00099,-0.02058,-0.01097,-0.02405,-0.00078,0.13899,-0.01714,0.30692,-0.02347,-0.0119,-0.03018,-0.04833,18.53233,0
2353,371.2,17239,1.15,0.28,0.03118,0.00358,-0.00575,-1.8832,0.01321,5e-05,0.23987,0.79871,0.39028,-0.01464,-0.01483,-0.00711,-0.00146,-0.02412,-0.00125,-0.01902,-0.01035,-0.02333,-0.00099,0.13589,-0.0178,0.30044,-0.02612,-0.01002,-0.01526,-0.04444,18.11889,0
2354,372.7,16535,1.21,0.27,0.03235,0.00202,-0.00557,-1.87758,0.01318,0.00011,0.23998,0.84604,0.41203,-0.01175,-0.01496,-0.00655,-0.001,-0.02448,-0.00104,-0.01924,-0.01098,-0.02408,-0.00034,0.1428,-0.01766,0.31558,-0.02978,-0.00917,-0.02164,-0.02222,19.04,0
2355,374.1,17052,1.17,0.27,0.03299,0.00042,-0.00433,-1.8755,0.01453,0.00017,0.23987,0.64675,0.32247,-0.01398,-0.01534,-0.00892,-0.00262,-0.02526,-0.00182,-0.02027,-0.00942,-0.02131,-0.00294,0.11662,-0.02114,0.25128,-0.02244,-0.01624,0.0,-0.1,15.55,0
2356,375.6,17292,1.15,0.27,0.03354,0.00039,-0.00699,-1.88719,0.01507,0.00011,0.23958,0.89143,0.43126,-0.01254,-0.01605,-0.00576,-0.00071,-0.02661,-0.00079,-0.02252,-0.01214,-0.02567,-0.00026,0.15,-0.01936,0.33525,-0.02516,-0.01149,0.0,0.0,20.0,0
2357,377.0,17359,1.16,0.26,0.03365,0.00026,-0.00883,-1.90443,0.01452,0.00017,0.23914,,,,,,,,,,,,,,,,,,,,,0
2358,378.5,16665,1.19,0.29,0.03369,0.00021,-0.00049,-1.9192,0.01334,3e-05,0.23898,,,,,,,,,,,,,,,,,,,,,0
2359,379.9,17363,1.14,0.28,0.03346,0.00023,-0.01002,-1.93445,0.01048,0.00011,0.23844,,,,,,,,,,,,,,,,,,,,,0
2360,381.3,17510,1.14,0.26,0.02949,0.11525,-0.00681,-1.95386,0.01415,8e-05,0.23839,,,,,,,,,,,,,,,,,,,,,0
2361,382.7,16711,1.19,0.28,0.02792,0.04328,-0.00775,-1.94749,0.01635,2e-05,0.23851,0.5596,0.26454,-0.00752,-0.01269,-0.0058,-0.00218,-0.01446,-0.00026,-0.01289,-0.00843,-0.01577,-0.00111,0.0927,-0.01621,0.20304,-0.02116,-0.00436,0.0,-0.1,12.36,0
2362,384.2,16363,1.23,0.27,0.02818,0.01742,-0.00688,-1.94279,0.01256,2e-05,0.2386,0.73288,0.35877,-0.01078,-0.01405,-0.00681,-0.00157,-0.02181,-0.00109,-0.0176,-0.00951,-0.02127,-0.00084,0.12458,-0.01562,0.27417,-0.02329,-0.00972,-0.03766,-0.06889,16.61051,0
2363,385.9,15024,1.31,0.32,0.03064,0.00368,-0.00712,-1.93686,0.01221,8e-05,0.23875,0.80762,0.39413,-0.01324,-0.01497,-0.00682,-0.00124,-0.02476,-0.00156,-0.01995,-0.01084,-0.02363,-0.00089,0.13734,-0.01658,0.30256,-0.02615,-0.01096,-0.04578,-0.03417,18.31267,0
2364,388.4,9690,2.11,0.43,0.03165,0.00341,-0.00441,-1.92959,0.0147,3e-05,0.23885,0.77615,0.38011,-0.01272,-0.0142,-0.0075,-0.0014,-0.02293,-0.00119,-0.019,-0.00995,-0.02265,-0.00053,0.13249,-0.01674,0.29208,-0.0233,-0.01033,-0.02425,-0.05556,17.66556,0
2365,390.3,13045,1.58,0.3,0.03265,0.00175,-0.00573,-1.92502,0.0129,8e-05,0.23893,0.79651,0.39048,-0.01745,-0.01583,-0.00873,-0.00178,-0.02649,-0.00145,-0.02506,-0.01194,-0.0245,-0.00127,0.13833,-0.01817,0.30443,-0.01865,-0.01512,0.0,-0.05833,18.44417,0
2366,392.1,13703,1.48,0.31,0.03322,0.00042,-0.00888,-1.92856,0.01459,8e-05,0.23871,0.60558,0.30796,-0.02426,-0.01528,-0.01105,-0.0029,-0.0221,-0.00228,-0.01794,-0.00949,-0.01932,-0.00253,0.11205,-0.02109,0.23958,-0.01858,-0.01132,0.0,-0.13333,14.94,0
2367,393.6,16209,1.23,0.28,0.03372,0.00063,-0.00475,-1.93981,0.01183,8e-05,0.23854,0.91985,0.43617,-0.00829,-0.01393,-0.00628,-0.00035,-0.02632,-0.00058,-0.01664,-0.00966,-0.02432,-5e-05,0.15,-0.01799,0.33494,-0.03596,-0.00741,-0.0339,0.0,20.0,0
2368,395.1,16767,1.19,0.27,0.0337,0.00032,-0.00816,-1.95262,0.01361,0.00017,0.23815,,,,,,,,,,,,,,,,,,,,,0
2369,396.5,17240,1.15,0.27,0.03343,0.00027,-0.00565,-1.97536,0.01522,0.00011,0.23775,0.75942,0.36638,-0.01957,-0.01454,-0.00784,-0.00163,-0.02389,-0.00155,-0.01767,-0.00973,-0.02183,-0.00149,0.1302,-0.02087,0.28305,-0.02522,-0.00912,-0.03216,-0.05,17.36,0
2370,398.0,16718,1.21,0.26,0.03214,0.25165,-0.00582,-1.98645,0.01426,8e-05,0.23773,,,,,,,,,,,,,,,,,,,,,0
2371,399.4,17707,1.12,0.27,0.02591,0.11476,-0.00933,-1.98147,0.01392,3e-05,0.23785,,,,,,,,,,,,,,,,,,,,,0
2372,400.8,17136,1.17,0.27,0.02577,0.04017,-0.00907,-1.97418,0.0138,3e-05,0.23801,0.78912,0.38513,-0.01263,-0.01525,-0.00676,-0.00152,-0.02411,-0.00137,-0.01985,-0.01037,-0.02297,-0.0013,0.13453,-0.01787,0.29688,-0.02513,-0.01156,-0.02806,-0.05735,17.93788,0
2373,402.2,17216,1.15,0.27,0.02632,0.01919,-0.00752,-1.96508,0.01372,2e-05,0.23817,0.84535,0.41028,-0.01217,-0.0152,-0.00665,-0.00114,-0.02471,-0.00114,-0.01986,-0.01093,-0.02405,-0.00068,0.14229,-0.01625,0.3147,-0.02737,-0.01067,-0.02952,-0.02976,18.97229,0
2374,403.7,17073,1.16,0.28,0.02911,0.00338,-0.00712,-1.9572,0.01181,3e-05,0.23832,0.8252,0.40048,-0.01361,-0.01551,-0.00705,-0.00127,-0.02505,-0.00132,-0.02085,-0.01118,-0.02395,-0.00077,0.13982,-0.01715,0.30962,-0.02432,-0.01184,-0.02809,-0.03741,18.64251,0
2375,405.1,17157,1.15,0.28,0.03166,0.00099,-0.00706,-1.95125,0.01446,0.00011,0.2384,0.81352,0.39769,-0.01284,-0.01483,-0.00709,-0.00113,-0.02443,-0.00113,-0.01915,-0.01065,-0.02342,-0.00056,0.13838,-0.01587,0.30498,-0.02685,-0.00999,-0.03083,-0.03958,18.45083,0
2376,406.5,17180,1.16,0.27,0.03244,0.00049,-0.00702,-1.95239,0.01297,0.00011,0.23825,0.72411,0.36198,-0.01723,-0.01488,-0.00992,-0.00204,-0.02298,-0.00135,-0.01575,-0.00902,-0.02108,-0.00071,0.12677,-0.01468,0.27546,-0.02825,-0.00869,-0.04662,-0.1,16.90286,0
2377,408.0,16965,1.17,0.28,0.03346,0.00041,-0.0054,-1.9644,0.0143,0.00017,0.23795,0.84679,0.41354,-0.01614,-0.01466,-0.00733,-0.00124,-0.02498,-0.00091,-0.01691,-0.01016,-0.0236,-0.00088,0.14291,-0.01544,0.31406,-0.03373,-0.00886,-0.05342,-0.02857,19.05429,0
2378,409.4,17223,1.14,0.29,0.03379,0.00028,-0.00554,-1.97865,0.01438,0.00017,0.23766,0.91444,0.44089,-0.00921,-0.01296,-0.00564,-0.00039,-0.02665,-0.00076,-0.02002,-0.01093,-0.02568,-0.00066,0.15,-0.01462,0.33273,-0.02792,-0.01154,0.0,0.0,20.0,0
2379,410.8,17072,1.17,0.27,0.03362,0.00027,-0.00955,-1.99928,0.01427,0.00017,0.23714,0.90116,0.42533,-0.01294,-0.01603,-0.00607,-0.00037,-0.02786,-0.00091,-0.02186,-0.01093,-0.02484,0.0,0.15,-0.02163,0.33498,-0.02295,-0.01116,0.0,0.0,20.0,0
2380,412.3,17035,1.17,0.27,0.0337,0.00025,-0.0082,-2.02503,0.01505,0.00017,0.23657,,,,,,,,,,,,,,,,,,,,,0
2381,413.7,17190,1.15,0.28,0.02862,0.09462,-0.01052,-2.03779,0.01483,8e-05,0.23659,0.89476,0.43266,-0.01378,-0.01659,-0.00548,-0.00051,-0.02815,-0.00203,-0.02524,-0.01086,-0.02621,-0.00097,0.15,-0.01743,0.333,-0.02138,-0.01626,0.0,0.0,20.0,0
2382,415.1,17481,1.14,0.26,0.02839,0.06206,-0.00768,-2.03116,0.02271,1e-05,0.23668,0.81335,0.39597,-0.01155,-0.01492,-0.00687,-0.0011,-0.02482,-0.00135,-0.02106,-0.01029,-0.02356,-0.00039,0.13714,-0.01541,0.30379,-0.01967,-0.01338,0.0,-0.04167,18.285,0
2383,416.5,17639,1.12,0.27,0.02844,0.00906,-0.00724,-2.02673,0.01052,5e-05,0.23678,0.75588,0.36795,-0.0128,-0.01413,-0.00703,-0.00145,-0.02255,-0.00129,-0.01838,-0.00958,-0.02178,-0.00076,0.12816,-0.0155,0.28258,-0.02393,-0.01085,-0.01887,-0.06036,17.08761,0
2384,418.0,17007,1.18,0.27,0.03085,0.00308,-0.00611,-2.01891,0.01204,8e-05,0.23692,0.84988,0.41249,-0.01213,-0.01557,-0.00721,-0.00125,-0.02491,-0.00135,-0.01962,-0.0106,-0.02414,-0.0007,0.14289,-0.01634,0.31508,-0.02789,-0.01103,-0.03864,-0.03922,19.05157,0
2385,419.4,17286,1.16,0.27,0.03213,0.00105,-0.00566,-2.0119,0.01281,8e-05,0.23702,0.80611,0.39273,-0.01378,-0.01558,-0.00671,-0.00118,-0.02437,-0.00119,-0.02079,-0.01076,-0.02354,-0.00066,0.1369,-0.01634,0.30314,-0.02392,-0.01206,-0.02325,-0.03148,18.2537,0
2386,420.8,17216,1.16,0.27,0.03346,0.00039,-0.00712,-2.01332,0.0116,0.00011,0.23683,0.88506,0.43592,-0.01383,-0.01502,-0.00614,-0.00083,-0.02689,-0.00101,-0.02271,-0.01161,-0.02586,-0.00151,0.15,-0.01436,0.33458,-0.02661,-0.01279,0.0,0.0,20.0,0
2387,422.2,17393,1.14,0.27,0.03368,0.0003,-0.00718,-2.02976,0.01279,0.00017,0.23643,,,,,,,,,,,,,,,,,,,,,0
2388,423.7,16893,1.18,0.28,0.03373,0.0006,-0.00578,-2.0495,0.01614,8e-05,0.23612,0.8684,0.4319,-0.01602,-0.01817,-0.00597,-0.00088,-0.02619,-0.00107,-0.02526,-0.01399,-0.02578,-0.00031,0.15,-0.01943,0.33525,-0.02491,-0.01314,0.0,0.0,20.0,0
2389,425.1,16788,1.18,0.28,0.03362,0.00029,-0.00699,-2.06198,0.01003,0.00011,0.23586,,,,,,,,,,,,,,,,,,,,,0
2390,426.6,16760,1.19,0.28,0.03367,0.00028,-0.00534,-2.07664,0.0124,8e-05,0.2356,0.92129,0.42833,-0.01414,-0.01653,-0.00554,-0.0007,-0.02427,-0.00056,-0.01601,-0.00998,-0.0243,-0.00031,0.15,-0.02535,0.33021,-0.03686,-0.00791,-0.0632,0.0,20.0,0
2391,428.0,17184,1.15,0.28,0.03123,0.05649,-0.00771,-2.08274,0.01332,3e-05,0.23564,0.91467,0.43509,-0.01114,-0.01547,-0.00577,-0.00074,-0.02537,-0.00097,-0.02021,-0.01121,-0.02505,-0.00037,0.15,-0.01655,0.33316,-0.03048,-0.01062,-0.03466,0.0,20.0,0
2392,429.5,16434,1.21,0.29,0.02822,0.06354,-0.00805,-2.07528,0.01516,1e-05,0.23578,0.83915,0.41951,-0.01587,-0.01875,-0.00722,-0.0011,-0.02775,-0.00167,-0.02754,-0.01248,-0.02626,-0.00029,0.15,-0.01508,0.33066,-0.02219,-0.01948,0.0,0.0,20.0,0
2393,431.4,13412,1.55,0.28,0.03007,0.01364,-0.00857,-2.06933,0.01222,2e-05,0.23588,0.84126,0.40928,-0.01104,-0.01563,-0.00701,-0.00139,-0.02551,-0.00138,-0.0211,-0.01043,-0.02405,-0.00036,0.14222,-0.01682,0.31526,-0.02395,-0.01246,-0.01182,-0.05,18.96278,0
2394,432.8,17016,1.18,0.26,0.02896,0.00683,-0.00791,-2.06374,0.01243,2e-05,0.23597,0.72913,0.35468,-0.01102,-0.01352,-0.00645,-0.00156,-0.02139,-0.00117,-0.01665,-0.0091,-0.02046,-0.00064,0.12283,-0.0136,0.26861,-0.025,-0.00991,-0.03922,-0.06,16.37708,0
2395,434.3,16919,1.18,0.27,0.03139,0.00524,-0.00673,-2.05737,0.0134,3e-05,0.2361,0.7857,0.38239,-0.01296,-0.01554,-0.0068,-0.00132,-0.02323,-0.0011,-0.01952,-0.01044,-0.02242,-0.00079,0.13354,-0.01839,0.29394,-0.02585,-0.01126,-0.0127,-0.05,17.80577,0
2396,435.7,17001,1.17,0.28,0.03275,0.002,-0.00578,-2.05059,0.0119,5e-05,0.23621,0.74193,0.37357,-0.01622,-0.01608,-0.00828,-0.00179,-0.02316,-0.0012,-0.0201,-0.0105,-0.02212,-0.00083,0.13084,-0.0166,0.28713,-0.02377,-0.0113,-0.01961,-0.05714,17.44571,0
2397,437.1,17415,1.14,0.27,0.03334,0.00045,-0.00697,-2.04779,0.01119,0.00011,0.23617,0.80203,0.38536,-0.01158,-0.01473,-0.00845,-0.00182,-0.02434,-0.00145,-0.02123,-0.01043,-0.02371,-0.00146,0.13702,-0.02049,0.30033,-0.01852,-0.01187,0.0,-0.1,18.27,0
2398,438.7,15477,1.31,0.28,0.03356,0.00033,-0.00691,-2.05464,0.01317,0.00011,0.23599,0.65363,0.32884,-0.02028,-0.01437,-0.00875,-0.00148,-0.0207,-0.00122,-0.01895,-0.01023,-0.01988,-0.00043,0.1162,-0.01391,0.2568,-0.0187,-0.01236,0.0,-0.06667,15.49333,0
2399,440.2,16809,1.19,0.27,0.03365,0.00031,-0.00733,-2.06771,0.0129,0.00011,0.23566,,,,,,,,,,,,,,,,,,,,,0
2400,441.6,17292,1.15,0.27,0.03377,0.00027,-0.00579,-2.08537,0.01358,0.00017,0.23526,,,,,,,,,,,,,,,,,,,,,0
2401,443.1,16620,1.21,0.27,0.03395,0.00026,-0.0073,-2.10854,0.01536,0.00017,0.23463,,,,,,,,,,,,,,,,,,,,,0
2402,444.5,17366,1.15,0.26,0.02811,0.08678,-0.00966,-2.12493,0.01765,2e-05,0.2346,,,,,,,,,,,,,,,,,,,,,0
